"historicalName","isPrimaryTopicOf","abbreviation","alternativeName","commonName","familyName","givenName","nick","surname","formerName","longName","dboName","originalName","label","foafName","alias"
"","http://pt.wikipedia.org/wiki/NGC_4869","","","","","","","","","","","","NGC 4869","4869, MCG 5-31-65, ZWG 160.225, DRCG 27-105, PGC 44587;;NGC 4869",""
"","http://pt.wikipedia.org/wiki/Cardeñajimeno","","","","","","","","","","","","Cardeñajimeno","Cardeñajimeno",""
"","http://pt.wikipedia.org/wiki/Rio_Mataje","","","","","","","","","","","","Rio Mataje","Rio Mataje",""
"","http://pt.wikipedia.org/wiki/Royuela","","","","","","","","","","","","Royuela","Royuela",""
"","http://pt.wikipedia.org/wiki/Phi_Velorum","","","","","","","","","","","","Phi Velorum","φ Velorum","Tseen Ke, 171 Velorum (Designação de Flamsteed), HD 86440, HIP 48774"
"","http://pt.wikipedia.org/wiki/12874_Poisson","","","","","","","","","","","","12874 Poisson","Poisson",""
"","http://pt.wikipedia.org/wiki/408_Fama","","","","","","","","","","","","408 Fama","Fama",""
"","http://pt.wikipedia.org/wiki/Brazii_(Ialomiţa)","","","","","","","","","","","","Brazii (Ialomiţa)","Brazii",""
"","http://pt.wikipedia.org/wiki/6729_Emiko","","","","","","","","","","","","6729 Emiko","Emiko",""
"","http://pt.wikipedia.org/wiki/27980_1997_UA21","","","","","","","","","","","","27980 1997 UA21","1997 UA21",""
"","http://pt.wikipedia.org/wiki/Condado_de_Donglan","","","","","","","","","","","","Condado de Donglan","Donglan (东兰县)",""
"","http://pt.wikipedia.org/wiki/Le_Bourg-d'Hem","","","","","","","","","","","","Le Bourg-d'Hem","Le Bourg-d'Hem",""
"","http://pt.wikipedia.org/wiki/10729_Tsvetkova","","","","","","","","","","","","10729 Tsvetkova","Tsvetkova",""
"","http://pt.wikipedia.org/wiki/NGC_2732","","","","","","","","","","","","NGC 2732","2732, UGC 4818, MCG 13-7-16, ZWG 350.13, PGC 25999;;NGC 2732",""
"","http://pt.wikipedia.org/wiki/Tidenham","","","","","","","","","","","","Tidenham","Tidenham",""
"","http://pt.wikipedia.org/wiki/17039_Yeuseyenka","","","","","","","","","","","","17039 Yeuseyenka","Yeuseyenka",""
"","http://pt.wikipedia.org/wiki/Dirceu_Arcoverde","","","","","","""Bom Jardim"";;""Cidade dos Pequenos Planaltos;;""Vitoriosa da Ditadura"";;Dirceu""","","","","","","Dirceu Arcoverde","Dirceu Arcoverde",""
"","http://pt.wikipedia.org/wiki/Condado_de_Decatur_(Geórgia)","","","","","","","","","","","","Condado de Decatur (Geórgia)","Decatur",""
"","http://pt.wikipedia.org/wiki/Friedberg_(Baviera)","","","","","","","","","","","","Friedberg (Baviera)","Friedberg",""
"","http://pt.wikipedia.org/wiki/Point_Baker","","","","","","","","","","","","Point Baker","Point Baker",""
"","http://pt.wikipedia.org/wiki/Regalbuto","","","","","","","","","","","","Regalbuto","Regalbuto;;San Vito",""
"","http://pt.wikipedia.org/wiki/Wymore","","","","","","","","","","","","Wymore","Wymore",""
"","http://pt.wikipedia.org/wiki/(82168)_2001_HW3","","","","","","","","","","","","(82168) 2001 HW3","2001 HW3",""
"","http://pt.wikipedia.org/wiki/La_Loge-Pomblin","","","","","","","","","","","","La Loge-Pomblin","La Loge-Pomblin",""
"","http://pt.wikipedia.org/wiki/Monmouth_Beach","","","","","","","","","","","","Monmouth Beach","Monmouth Beach",""
"","http://pt.wikipedia.org/wiki/Rianápolis","","","","","","","","","","","","Rianápolis","Rianápolis",""
"","http://pt.wikipedia.org/wiki/Pereira_(Mirandela)","","","","","","","","","","","","Pereira (Mirandela)","Pereira",""
"","http://pt.wikipedia.org/wiki/Gonnoscodina","","","","","","","","","","","","Gonnoscodina","Gonnoscodina",""
"","http://pt.wikipedia.org/wiki/2006_HY122","","","","","","","","","","","","2006 HY122","2006 HY122",""
"","http://pt.wikipedia.org/wiki/Congostrina","","","","","","","","","","","","Congostrina","Congostrina",""
"","http://pt.wikipedia.org/wiki/22177_Saotome","","","","","","","","","","","","22177 Saotome","Saotome",""
"","http://pt.wikipedia.org/wiki/Panama_(Nebraska)","","","","","","","","","","","","Panama (Nebraska)","Panama",""
"","http://pt.wikipedia.org/wiki/Greimerath","","","","","","","","","","","","Greimerath","Greimerath",""
"","http://pt.wikipedia.org/wiki/Yonago","","","","","","","","","","","","Yonago","-shi;;Yonago;;米子市",""
"","http://pt.wikipedia.org/wiki/Argentat","","","","","","","","","","","","Argentat","Argentat",""
"","http://pt.wikipedia.org/wiki/NGC_4126","","","","","","","","","","","","NGC 4126","4126, UGC 7123, MCG 3-31-47, ZWG 98.65, PGC 38565;;NGC 4126",""
"","http://pt.wikipedia.org/wiki/Rohr_(Alemanha)","","","","","","","","","","","","Rohr (Alemanha)","Rohr",""
"","http://pt.wikipedia.org/wiki/Ohne","","","","","","","","","","","","Ohne","Ohne",""
"","http://pt.wikipedia.org/wiki/Ishpeming","","","","","","","","","","","","Ishpeming","Ishpeming",""
"","http://pt.wikipedia.org/wiki/Ilha_de_Young","","","","","","","","","","","","Ilha de Young","",""
"","http://pt.wikipedia.org/wiki/10560_Michinari","","","","","","","","","","","","10560 Michinari","Michinari",""
"","http://pt.wikipedia.org/wiki/Rockwood_(Pensilvânia)","","","","","","","","","","","","Rockwood (Pensilvânia)","Rockwood",""
"","http://pt.wikipedia.org/wiki/36194_1999_TP89","","","","","","","","","","","","36194 1999 TP89","1999 TP89",""
"","http://pt.wikipedia.org/wiki/35006_1979_ON8","","","","","","","","","","","","35006 1979 ON8","1979 ON8",""
"","http://pt.wikipedia.org/wiki/San_Gimignano","","","","","","","","","","","","San Gimignano","San Gimignano",""
"","http://pt.wikipedia.org/wiki/Top-of-the-World","","","","","","","","","","","","Top-of-the-World","Top-of-the-World",""
"","http://pt.wikipedia.org/wiki/Montgesty","","","","","","","","","","","","Montgesty","Montgesty",""
"","http://pt.wikipedia.org/wiki/Estádio_Princess_Magogo","","","","","","","","","","","","Estádio Princess Magogo","Estádio Princess Magogo;;Princess Magogo",""
"","http://pt.wikipedia.org/wiki/Rio_Umbuzeiro","","","","","","","","","","","","Rio Umbuzeiro","Rio Umbuzeiro",""
"","http://pt.wikipedia.org/wiki/31364_1998_WM6","","","","","","","","","","","","31364 1998 WM6","1998 WM6",""
"","http://pt.wikipedia.org/wiki/Godelleta","","","","","","","","","","","","Godelleta","Godelleta",""
"","http://pt.wikipedia.org/wiki/Bassiano_(Lácio)","","","","","","","","","","","","Bassiano (Lácio)","Bassiano",""
"","http://pt.wikipedia.org/wiki/NGC_7511","","","","","","","","","","","","NGC 7511","7511, UGC 12412, MCG 2-59-7, ZWG 431.12, IRAS23099+1327, PGC 70691;;NGC 7511",""
"","http://pt.wikipedia.org/wiki/Mahira","","","","","","","","","","","","Mahira","Mahira",""
"","http://pt.wikipedia.org/wiki/Es_Castell","","","","","","","","","","","","Es Castell","Es Castell",""
"","http://pt.wikipedia.org/wiki/Imling","","","","","","","","","","","","Imling","Imling",""
"","http://pt.wikipedia.org/wiki/Paulínia","","","","","","""Hollywood brasileira;;Cidade do petróleo, cinema e música""","","","","","","Paulínia","Paulínia",""
"","http://pt.wikipedia.org/wiki/União_das_Freguesias_de_Algodres,_Vale_de_Afonsinho_e_Vilar_de_Amargo","","","","","","","","","","","","União das Freguesias de Algodres, Vale de Afonsinho e Vilar de Amargo","Algodres, Vale de Afonsinho e Vilar de Amargo",""
"","http://pt.wikipedia.org/wiki/Perthes_(Sena_e_Marne)","","","","","","","","","","","","Perthes (Sena e Marne)","Perthes",""
"","http://pt.wikipedia.org/wiki/Brion_(Yonne)","","","","","","","","","","","","Brion (Yonne)","Brion",""
"","http://pt.wikipedia.org/wiki/Sonepur","","","","","","","","","","","","Sonepur","Sonepur",""
"","http://pt.wikipedia.org/wiki/Bonastre","","","","","","","","","","","","Bonastre","Bonastre",""
"","http://pt.wikipedia.org/wiki/Aquiraz","","","","","","","","","","","","Aquiraz","Aquiraz",""
"","http://pt.wikipedia.org/wiki/Kyakhta","","","","","","","","","","","","Kyakhta","Kyakhta;;Кя́хта",""
"","http://pt.wikipedia.org/wiki/Nuenen,_Gerwen_en_Nederwetten","","","","","","","","","","","","Nuenen, Gerwen en Nederwetten","Nuenen, Gerwen en Nederwetten",""
"","http://pt.wikipedia.org/wiki/Livo_(Trento)","","","","","","","","","","","","Livo (Trento)","Livo",""
"","http://pt.wikipedia.org/wiki/New_Ellenton","","","","","","","","","","","","New Ellenton","New Ellenton",""
"","http://pt.wikipedia.org/wiki/Lagoinha_(Ilha_Terceira)","","","","","","","","","","","","Lagoinha (Ilha Terceira)","Lagoinha",""
"","http://pt.wikipedia.org/wiki/Estádio_Benedito_Teixeira","","","","","","Teixeirão","","","","","","Estádio Benedito Teixeira","Estádio Benedito Teixeira;;Teixeirão",""
"","http://pt.wikipedia.org/wiki/Pukaruha","","","","","","","","","","","","Pukaruha","Pukaruha",""
"","http://pt.wikipedia.org/wiki/Comuna_de_Lisewo","","","","","","","","","","","","Comuna de Lisewo","Lisewo",""
"","http://pt.wikipedia.org/wiki/17051_Oflynn","","","","","","","","","","","","17051 Oflynn","Oflynn",""
"","http://pt.wikipedia.org/wiki/Reino_de_Ayutthaya","","","","","","","","","","","","Reino de Ayutthaya","Ayutthaya;;Reino de Ayutthaya;;อาณาจักรอยุธยา",""
"","http://pt.wikipedia.org/wiki/Condado_de_Sussex_(Virgínia)","","","","","","","","","","","","Condado de Sussex (Virgínia)","Sussex",""
"","http://pt.wikipedia.org/wiki/Ozenx-Montestrucq","","","","","","","","","","","","Ozenx-Montestrucq","Ozenx-Montestrucq",""
"","http://pt.wikipedia.org/wiki/Marly-Gomont","","","","","","","","","","","","Marly-Gomont","Marly-Gomont",""
"","http://pt.wikipedia.org/wiki/Saint-Romans-lès-Melle","","","","","","","","","","","","Saint-Romans-lès-Melle","Saint-Romans-lès-Melle",""
"","http://pt.wikipedia.org/wiki/Rio_(Wisconsin)","","","","","","","","","","","","Rio (Wisconsin)","Rio",""
"","http://pt.wikipedia.org/wiki/Guérard","","","","","","","","","","","","Guérard","Guérard",""
"","http://pt.wikipedia.org/wiki/23874_1998_RB77","","","","","","","","","","","","23874 1998 RB77","1998 RB77",""
"","http://pt.wikipedia.org/wiki/Langnau_bei_Reiden","","","","","","","","","","","","Langnau bei Reiden","Langnau bei Reiden",""
"","http://pt.wikipedia.org/wiki/Bellante","","","","","","","","","","","","Bellante","Bellante",""
"","http://pt.wikipedia.org/wiki/Thiaucourt-Regniéville","","","","","","","","","","","","Thiaucourt-Regniéville","Thiaucourt-Regniéville",""
"","http://pt.wikipedia.org/wiki/Condado_de_Jefferson_(Colorado)","","","","","","","","","","","","Condado de Jefferson (Colorado)","Jefferson",""
"","http://pt.wikipedia.org/wiki/Lohr","","","","","","","","","","","","Lohr","Lohr",""
"","http://pt.wikipedia.org/wiki/3507_Vilas","","","","","","","","","","","","3507 Vilas","Vilas",""
"","http://pt.wikipedia.org/wiki/Mali","","","","","","","","","","","","Mali","Mali ka Fasojamana (bambara);;República do Mali;;République du Mali (francês)",""
"","http://pt.wikipedia.org/wiki/(22307)_1990_SU4","","","","","","","","","","","","(22307) 1990 SU4","1990 SU4",""
"","http://pt.wikipedia.org/wiki/Champignol-lez-Mondeville","","","","","","","","","","","","Champignol-lez-Mondeville","Champignol-lez-Mondeville",""
"","http://pt.wikipedia.org/wiki/Saint-Cloud-en-Dunois","","","","","","","","","","","","Saint-Cloud-en-Dunois","Saint-Cloud-en-Dunois",""
"","http://pt.wikipedia.org/wiki/Key_West_(Flórida)","","","","","","","","","","","","Key West (Flórida)","Key West",""
"","http://pt.wikipedia.org/wiki/Drangstedt","","","","","","","","","","","","Drangstedt","Drangstedt",""
"","http://pt.wikipedia.org/wiki/Scranton_(Dacota_do_Norte)","","","","","","","","","","","","Scranton (Dacota do Norte)","Scranton",""
"","http://pt.wikipedia.org/wiki/Uozu","","","","","","","","","","","","Uozu","-shi;;Uozu;;魚津市",""
"","http://pt.wikipedia.org/wiki/Estação_José_Bonifácio","","","","","","","","","","","","Estação José Bonifácio","18px|link=CPTMJosé Bonifácio",""
"","http://pt.wikipedia.org/wiki/Weston_(Texas)","","","","","","","","","","","","Weston (Texas)","Weston",""
"","http://pt.wikipedia.org/wiki/2000_WN183","","","","","","","","","","","","2000 WN183","2000 WN183",""
"","http://pt.wikipedia.org/wiki/Monguzzo","","","","","","","","","","","","Monguzzo","Monguzzo",""
"","http://pt.wikipedia.org/wiki/Creston_(Ohio)","","","","","","","","","","","","Creston (Ohio)","Creston",""
"","http://pt.wikipedia.org/wiki/Sezures_(Vila_Nova_de_Famalicão)","","","","","","","","","","","","Sezures (Vila Nova de Famalicão)","Sezures",""
"","http://pt.wikipedia.org/wiki/23335_2542_P-L","","","","","","","","","","","","23335 2542 P-L","2542 P-L",""
"","http://pt.wikipedia.org/wiki/1999_CC119","","","","","","","","","","","","1999 CC119","1999 CC119",""
"","http://pt.wikipedia.org/wiki/19178_Walterbothe","","","","","","","","","","","","19178 Walterbothe","Walterbothe",""
"","http://pt.wikipedia.org/wiki/Sun_City_(Kansas)","","","","","","","","","","","","Sun City (Kansas)","Sun City",""
"","http://pt.wikipedia.org/wiki/Farra_d'Alpago","","","","","","","","","","","","Farra d'Alpago","Farra d'Alpago",""
"","http://pt.wikipedia.org/wiki/NGC_6353","","","","","","","","","","","","NGC 6353","NGC 6353",""
"","http://pt.wikipedia.org/wiki/Poullaouen","","","","","","","","","","","","Poullaouen","Poullaouen",""
"","http://pt.wikipedia.org/wiki/Rio_Bădărini","","","","","","","","","","","","Rio Bădărini","Rio Bădărini",""
"","http://pt.wikipedia.org/wiki/484_Pittsburghia","","","","","","","","","","","","484 Pittsburghia","Pittsburghia",""
"","http://pt.wikipedia.org/wiki/Boynton","","","","","","","","","","","","Boynton","Boynton",""
"","http://pt.wikipedia.org/wiki/Le_Rozier","","","","","","","","","","","","Le Rozier","Le Rozier",""
"","http://pt.wikipedia.org/wiki/Epsilon_Crateris","","","","","","","","","","","","Epsilon Crateris","ε Crateris","14 Crateris (Designação de Flamsteed), HD 99167, HIP 55687"
"","http://pt.wikipedia.org/wiki/Leforest","","","","","","","","","","","","Leforest","Leforest",""
"","http://pt.wikipedia.org/wiki/48435_Jaspers","","","","","","","","","","","","48435 Jaspers","Jaspers",""
"","http://pt.wikipedia.org/wiki/Ipupiara","","","","","","A terra da felicidade e do trabalho","","","","","","Ipupiara","Ipupiara",""
"","http://pt.wikipedia.org/wiki/Moulins_(Allier)","","","","","","","","","","","","Moulins (Allier)","Moulins",""
"","http://pt.wikipedia.org/wiki/34833_2001_SF239","","","","","","","","","","","","34833 2001 SF239","2001 SF239",""
"","http://pt.wikipedia.org/wiki/39111_2000_WR30","","","","","","","","","","","","39111 2000 WR30","2000 WR30",""
"","http://pt.wikipedia.org/wiki/Fragosela","","","","","","","","","","","","Fragosela","Fragosela",""
"","http://pt.wikipedia.org/wiki/Lumbrales","","","","","","","","","","","","Lumbrales","Lumbrales",""
"","http://pt.wikipedia.org/wiki/St._Francisville_(Luisiana)","","","","","","","","","","","","St. Francisville (Luisiana)","St. Francisville",""
"","http://pt.wikipedia.org/wiki/Emlenton_(Pensilvânia)","","","","","","","","","","","","Emlenton (Pensilvânia)","Emlenton",""
"","http://pt.wikipedia.org/wiki/30648_6679_P-L","","","","","","","","","","","","30648 6679 P-L","6679 P-L",""
"","http://pt.wikipedia.org/wiki/Comuna_de_Lipiany","","","","","","","","","","","","Comuna de Lipiany","Lipiany",""
"","http://pt.wikipedia.org/wiki/11414_Allanchu","","","","","","","","","","","","11414 Allanchu","Allanchu",""
"","http://pt.wikipedia.org/wiki/Lubraniec","","","","","","","","","","","","Lubraniec","Lubraniec",""
"","http://pt.wikipedia.org/wiki/Rüte","","","","","","","","","","","","Rüte","Rüte",""
"","http://pt.wikipedia.org/wiki/Rio_Denei","","","","","","","","","","","","Rio Denei","Rio Denei",""
"","http://pt.wikipedia.org/wiki/Comuna_de_Jastrząb","","","","","","","","","","","","Comuna de Jastrząb","Jastrząb",""
"","http://pt.wikipedia.org/wiki/Peumerit-Quintin","","","","","","","","","","","","Peumerit-Quintin","Peumerit-Quintin",""
"","http://pt.wikipedia.org/wiki/27399_2000_EC106","","","","","","","","","","","","27399 2000 EC106","2000 EC106",""
"","http://pt.wikipedia.org/wiki/Manteno","","","","","","","","","","","","Manteno","Manteno",""
"","http://pt.wikipedia.org/wiki/Ituberá","","","","","","""Capital das águas""","","","","","","Ituberá","Ituberá",""
"","http://pt.wikipedia.org/wiki/18111_Pinet","","","","","","","","","","","","18111 Pinet","Pinet",""
"","http://pt.wikipedia.org/wiki/Shu_Han","","","","","","","","","","","","Shu Han","Shu;;Shu Han (蜀汉);;蜀漢",""
"","http://pt.wikipedia.org/wiki/Rousset-les-Vignes","","","","","","","","","","","","Rousset-les-Vignes","Rousset-les-Vignes",""
"","http://pt.wikipedia.org/wiki/NGC_2793","","","","","","","","","","","","NGC 2793","2793, UGC 4894, IRAS09137+3438, MCG 6-21-2, LT 6, ZWG 181.6, KUG 0913+346B, PGC 26189;;NGC 2793",""
"","http://pt.wikipedia.org/wiki/Saint-Thomas_(Aisne)","","","","","","","","","","","","Saint-Thomas (Aisne)","Saint-Thomas",""
"","http://pt.wikipedia.org/wiki/(73239)_2002_JU34","","","","","","","","","","","","(73239) 2002 JU34","2002 JU34",""
"","http://pt.wikipedia.org/wiki/Cimanes_del_Tejar","","","","","","","","","","","","Cimanes del Tejar","Cimanes del Tejar",""
"","http://pt.wikipedia.org/wiki/Birwinken","","","","","","","","","","","","Birwinken","Birwinken",""
"","http://pt.wikipedia.org/wiki/Padeş","","","","","","","","","","","","Padeş","Padeş",""
"","http://pt.wikipedia.org/wiki/NGC_6825","","","","","","","","","","","","NGC 6825","6825, ZWG 324.1, 7ZW 906, PGC 63535;;NGC 6825",""
"","http://pt.wikipedia.org/wiki/25359_1999_TW11","","","","","","","","","","","","25359 1999 TW11","1999 TW11",""
"","http://pt.wikipedia.org/wiki/Laingsburg","","","","","","","","","","","","Laingsburg","Laingsburg",""
"","http://pt.wikipedia.org/wiki/36845_2000_SX119","","","","","","","","","","","","36845 2000 SX119","2000 SX119",""
"","http://pt.wikipedia.org/wiki/Saint-Ellier-du-Maine","","","","","","","","","","","","Saint-Ellier-du-Maine","Saint-Ellier-du-Maine",""
"","http://pt.wikipedia.org/wiki/South_Gifford","","","","","","","","","","","","South Gifford","South Gifford",""
"","http://pt.wikipedia.org/wiki/Bevilacqua","","","","","","","","","","","","Bevilacqua","Bevilacqua",""
"","http://pt.wikipedia.org/wiki/NGC_4064","","","","","","","","","","","","NGC 4064","4064, UGC 7054, MCG 3-31-33, ZWG 98.44, IRAS12016+1843, PGC 38167;;NGC 4064",""
"","http://pt.wikipedia.org/wiki/(73357)_2002_KB","","","","","","","","","","","","(73357) 2002 KB","2002 KB",""
"","http://pt.wikipedia.org/wiki/Calera_(Oklahoma)","","","","","","","","","","","","Calera (Oklahoma)","Calera",""
"","http://pt.wikipedia.org/wiki/Caraffa_di_Catanzaro","","","","","","","","","","","","Caraffa di Catanzaro","Caraffa di Catanzaro",""
"","http://pt.wikipedia.org/wiki/Tucumán","","","","","","","","","","","","Tucumán","Província de Tucumán;;província de Tucumán",""
"","http://pt.wikipedia.org/wiki/Cachan","","","","","","","","","","","","Cachan","Cachan",""
"","http://pt.wikipedia.org/wiki/Rot_am_See","","","","","","","","","","","","Rot am See","Rot am See",""
"","http://pt.wikipedia.org/wiki/Contremoulins","","","","","","","","","","","","Contremoulins","Contremoulins",""
"","http://pt.wikipedia.org/wiki/Tanque_Verde","","","","","","","","","","","","Tanque Verde","Tanque Verde",""
"","http://pt.wikipedia.org/wiki/Saint-Geniès","","","","","","","","","","","","Saint-Geniès","Saint-Geniès",""
"","http://pt.wikipedia.org/wiki/Rio_Cabul","","","","","","","","","","","","Rio Cabul","Cabul",""
"","http://pt.wikipedia.org/wiki/Centerville_(Washington)","","","","","","","","","","","","Centerville (Washington)","Centerville",""
"","http://pt.wikipedia.org/wiki/Breternitz","","","","","","","","","","","","Breternitz","Breternitz",""
"","http://pt.wikipedia.org/wiki/39325_2001_WA87","","","","","","","","","","","","39325 2001 WA87","2001 WA87",""
"","http://pt.wikipedia.org/wiki/Lopătari","","","","","","","","","","","","Lopătari","Lopătari",""
"","http://pt.wikipedia.org/wiki/Jardim_Iracema","","","","","","","","","","","","Jardim Iracema","Jardim Iracema",""
"","http://pt.wikipedia.org/wiki/Vat_Phou","","","","","","","","","","","","Vat Phou","Vat Phou e Assentamentos Antigos Associados dentro daPaisagem Cultural de Champassak",""
"","http://pt.wikipedia.org/wiki/(82016)_2000_RJ101","","","","","","","","","","","","(82016) 2000 RJ101","2000 RJ101",""
"","http://pt.wikipedia.org/wiki/Pinatubo","","","","","","","","","","","","Pinatubo","Monte Pinatubo",""
"","http://pt.wikipedia.org/wiki/Chatfield_(Minnesota)","","","","","","","","","","","","Chatfield (Minnesota)","Chatfield",""
"","http://pt.wikipedia.org/wiki/Pyzdry","","","","","","","","","","","","Pyzdry","Pyzdry",""
"","http://pt.wikipedia.org/wiki/5223_McSween","","","","","","","","","","","","5223 McSween","McSween",""
"","http://pt.wikipedia.org/wiki/St._Olaf_(Iowa)","","","","","","","","","","","","St. Olaf (Iowa)","St. Olaf",""
"","http://pt.wikipedia.org/wiki/Garretson","","","","","","","","","","","","Garretson","Garretson",""
"","http://pt.wikipedia.org/wiki/Isorella","","","","","","","","","","","","Isorella","Isorella",""
"","http://pt.wikipedia.org/wiki/Chitembo","","","","","","","","","","","","Chitembo","Chitembo",""
"","http://pt.wikipedia.org/wiki/24268_Charconley","","","","","","","","","","","","24268 Charconley","Charconley",""
"","http://pt.wikipedia.org/wiki/Amaliendorf-Aalfang","","","","","","","","","","","","Amaliendorf-Aalfang","Amaliendorf-Aalfang",""
"","http://pt.wikipedia.org/wiki/Wyśmierzyce","","","","","","","","","","","","Wyśmierzyce","Wyśmierzyce",""
