"historicalName","isPrimaryTopicOf","abbreviation","alternativeName","commonName","familyName","givenName","nick","surname","formerName","longName","dboName","originalName","label","foafName","alias"
"","http://pt.wikipedia.org/wiki/Beauregard-l'Évêque","","","","","","","","","","","","Beauregard-l'Évêque","Beauregard-l'Évêque",""
"","http://pt.wikipedia.org/wiki/Linglestown","","","","","","","","","","","","Linglestown","Linglestown",""
"","http://pt.wikipedia.org/wiki/Fort_Carson","","","","","","","","","","","","Fort Carson","Fort Carson",""
"","http://pt.wikipedia.org/wiki/Pedrógão_Grande_(freguesia)","","","","","","","","","","","","Pedrógão Grande (freguesia)","Pedrógão Grande",""
"","http://pt.wikipedia.org/wiki/Zotes_del_Páramo","","","","","","","","","","","","Zotes del Páramo","Zotes del Páramo",""
"","http://pt.wikipedia.org/wiki/2008_QB43","","","","","","","","","","","","2008 QB43","2008 QB43",""
"","http://pt.wikipedia.org/wiki/Champdolent","","","","","","","","","","","","Champdolent","Champdolent",""
"","http://pt.wikipedia.org/wiki/Civrieux","","","","","","","","","","","","Civrieux","Civrieux",""
"","http://pt.wikipedia.org/wiki/Filipești","","","","","","","","","","","","Filipești","Filipeşti",""
"","http://pt.wikipedia.org/wiki/Yermenonville","","","","","","","","","","","","Yermenonville","Yermenonville",""
"","http://pt.wikipedia.org/wiki/18665_Sheenahayes","","","","","","","","","","","","18665 Sheenahayes","Sheenahayes",""
"","http://pt.wikipedia.org/wiki/Eagle_Lake_(Flórida)","","","","","","","","","","","","Eagle Lake (Flórida)","Eagle Lake",""
"","http://pt.wikipedia.org/wiki/Microrregião_de_Patrocínio","","","","","","","","","","","","Microrregião de Patrocínio","Patrocínio",""
"","http://pt.wikipedia.org/wiki/Birac_(Gironda)","","","","","","","","","","","","Birac (Gironda)","Birac",""
"","http://pt.wikipedia.org/wiki/Paupisi","","","","","","","","","","","","Paupisi","Paupisi",""
"","http://pt.wikipedia.org/wiki/Alsenz","","","","","","","","","","","","Alsenz","Alsenz",""
"","http://pt.wikipedia.org/wiki/35791_1999_JK25","","","","","","","","","","","","35791 1999 JK25","1999 JK25",""
"","http://pt.wikipedia.org/wiki/Trambileno","","","","","","","","","","","","Trambileno","Trambileno",""
"","http://pt.wikipedia.org/wiki/Thoiry_(Saboia)","","","","","","","","","","","","Thoiry (Saboia)","Thoiry",""
"","http://pt.wikipedia.org/wiki/Buckley_(Michigan)","","","","","","","","","","","","Buckley (Michigan)","Buckley",""
"","http://pt.wikipedia.org/wiki/Namborn","","","","","","","","","","","","Namborn","Namborn",""
"","http://pt.wikipedia.org/wiki/Dover_Beaches_North","","","","","","","","","","","","Dover Beaches North","Dover Beaches North",""
"","http://pt.wikipedia.org/wiki/Rossfeld","","","","","","","","","","","","Rossfeld","Rossfeld",""
"","http://pt.wikipedia.org/wiki/35171_1993_TF1","","","","","","","","","","","","35171 1993 TF1","1993 TF1",""
"","http://pt.wikipedia.org/wiki/Mesnil-Saint-Loup","","","","","","","","","","","","Mesnil-Saint-Loup","Mesnil-Saint-Loup",""
"","http://pt.wikipedia.org/wiki/Estádio_Edgar_de_Carvalho","","","","","","Estádio Edgar de Carvalho","","","","","","Estádio Edgar de Carvalho","Edgar de Carvalho;;Mini-Estádio Edgar de Carvalho",""
"","http://pt.wikipedia.org/wiki/Schönberg_(Lauenburgo)","","","","","","","","","","","","Schönberg (Lauenburgo)","Schönberg",""
"","http://pt.wikipedia.org/wiki/Lago_de_Brienz","","","","","","","","","","","","Lago de Brienz","Lago de Brienz",""
"","http://pt.wikipedia.org/wiki/Montescudaio","","","","","","","","","","","","Montescudaio","Montescudaio",""
"","http://pt.wikipedia.org/wiki/Causses-et-Veyran","","","","","","","","","","","","Causses-et-Veyran","Causses-et-Veyran",""
"","http://pt.wikipedia.org/wiki/Lučani","","","","","","","","","","","","Lučani","Lučani",""
"","http://pt.wikipedia.org/wiki/Trin","","","","","","","","","","","","Trin","Trin",""
"","http://pt.wikipedia.org/wiki/Saint-Hilaire-la-Gérard","","","","","","","","","","","","Saint-Hilaire-la-Gérard","Saint-Hilaire-la-Gérard",""
"","http://pt.wikipedia.org/wiki/Rubiães","","","","","","","","","","","","Rubiães","Rubiães",""
"","http://pt.wikipedia.org/wiki/Alluy","","","","","","","","","","","","Alluy","Alluy",""
"","http://pt.wikipedia.org/wiki/4734_Rameau","","","","","","","","","","","","4734 Rameau","Rameau",""
"","http://pt.wikipedia.org/wiki/Carate_Urio","","","","","","","","","","","","Carate Urio","Carate Urio",""
"","http://pt.wikipedia.org/wiki/Saint-Quirin","","","","","","","","","","","","Saint-Quirin","Saint-Quirin",""
"","http://pt.wikipedia.org/wiki/Pontacq","","","","","","","","","","","","Pontacq","Pontacq",""
"","http://pt.wikipedia.org/wiki/Condado_de_Codington","","","","","","","","","","","","Condado de Codington","Codington",""
"","http://pt.wikipedia.org/wiki/NGC_7360","","","","","","","","","","","","NGC 7360","7360, UGC 12167, MCG 1-58-1, ZWG 404.36, ZWG 405.2, PGC 69591;;NGC 7360",""
"","http://pt.wikipedia.org/wiki/NGC_5328","","","","","","","","","","","","NGC 5328","5328, ESO 445-67, MCG -5-33-28, PGC 49307;;NGC 5328",""
"","http://pt.wikipedia.org/wiki/NGC_7273","","","","","","","","","","","","NGC 7273","7273, MCG 6-49-12, ZWG 514.24, NPM1G +35.0457, PGC 68768;;NGC 7273",""
"","http://pt.wikipedia.org/wiki/Condado_de_Lincoln_(Maine)","","","","","","","","","","","","Condado de Lincoln (Maine)","Lincoln",""
"","http://pt.wikipedia.org/wiki/Piedramillera","","","","","","","","","","","","Piedramillera","Piedramillera",""
"","http://pt.wikipedia.org/wiki/Thonotosassa","","","","","","","","","","","","Thonotosassa","Thonotosassa",""
"","http://pt.wikipedia.org/wiki/Posen_(Illinois)","","","","","","","","","","","","Posen (Illinois)","Posen",""
"","http://pt.wikipedia.org/wiki/32822_1991_RB16","","","","","","","","","","","","32822 1991 RB16","1991 RB16",""
"","http://pt.wikipedia.org/wiki/(22816)_1999_RL21","","","","","","","","","","","","(22816) 1999 RL21","1999 RL21",""
"","http://pt.wikipedia.org/wiki/Anderson_(Carolina_do_Sul)","","","","","","","","","","","","Anderson (Carolina do Sul)","Anderson",""
"","http://pt.wikipedia.org/wiki/Montejo_(Salamanca)","","","","","","","","","","","","Montejo (Salamanca)","Montejo",""
"","http://pt.wikipedia.org/wiki/Saint-Maurice-sur-Mortagne","","","","","","","","","","","","Saint-Maurice-sur-Mortagne","Saint-Maurice-sur-Mortagne",""
"","http://pt.wikipedia.org/wiki/4589_McDowell","","","","","","","","","","","","4589 McDowell","McDowell",""
"","http://pt.wikipedia.org/wiki/Seagrove","","","","","","","","","","","","Seagrove","Seagrove",""
"","http://pt.wikipedia.org/wiki/Gorno","","","","","","","","","","","","Gorno","Gorno;;S. Martino",""
"","http://pt.wikipedia.org/wiki/Juignac","","","","","","","","","","","","Juignac","Juignac",""
"","http://pt.wikipedia.org/wiki/Melazzo","","","","","","","","","","","","Melazzo","Melazzo",""
"","http://pt.wikipedia.org/wiki/Dammarie-sur-Saulx","","","","","","","","","","","","Dammarie-sur-Saulx","Dammarie-sur-Saulx",""
"","http://pt.wikipedia.org/wiki/Lahourcade","","","","","","","","","","","","Lahourcade","Lahourcade",""
"","http://pt.wikipedia.org/wiki/Nedre_Eiker","","","","","","","","","","","","Nedre Eiker","Nedre Eiker",""
"","http://pt.wikipedia.org/wiki/Upplands-Bro_(comuna)","","","","","","","","","","","","Upplands-Bro (comuna)","Upplands-Bro kommun",""
"","http://pt.wikipedia.org/wiki/Cunheira","","","","","","","","","","","","Cunheira","Cunheira",""
"","http://pt.wikipedia.org/wiki/(20629)_1999_TB90","","","","","","","","","","","","(20629) 1999 TB90","1999 TB90",""
"","http://pt.wikipedia.org/wiki/Metamora_(Ohio)","","","","","","","","","","","","Metamora (Ohio)","Metamora",""
"","http://pt.wikipedia.org/wiki/Bom_Jesus_do_Oeste","","","","","","","","","","","","Bom Jesus do Oeste","Bom Jesus do Oeste",""
"","http://pt.wikipedia.org/wiki/Saint-Congard","","","","","","","","","","","","Saint-Congard","Saint-Congard",""
"","http://pt.wikipedia.org/wiki/Alzey","","","","","","","","","","","","Alzey","Alzey",""
"","http://pt.wikipedia.org/wiki/Torrecuso","","","","","","","","","","","","Torrecuso","Torrecuso",""
"","http://pt.wikipedia.org/wiki/Jaral_del_Progreso","","","","","","","","","","","","Jaral del Progreso","Jaral del Progreso",""
"","http://pt.wikipedia.org/wiki/9351_Neumayer","","","","","","","","","","","","9351 Neumayer","Neumayer",""
"","http://pt.wikipedia.org/wiki/Valprato_Soana","","","","","","","","","","","","Valprato Soana","Valprato Soana",""
"","http://pt.wikipedia.org/wiki/Pollutri","","","","","","","","","","","","Pollutri","Pollutri",""
"","http://pt.wikipedia.org/wiki/Comuna_de_Wisznice","","","","","","","","","","","","Comuna de Wisznice","Wisznice",""
"","http://pt.wikipedia.org/wiki/Microrregião_do_Entorno_do_Distrito_Federal","","","","","","","","","","","","Microrregião do Entorno do Distrito Federal","Entorno do Distrito Federal",""
"","http://pt.wikipedia.org/wiki/Romentino","","","","","","","","","","","","Romentino","Romentino",""
"","http://pt.wikipedia.org/wiki/Parnera","","","","","","","","","","","","Parnera","Parnera",""
"","http://pt.wikipedia.org/wiki/Marataízes","","","","","","""Capital Nacional do Abacaxi Pérola"";;""Cidade da Praias;;""Marata"";;""Mtz;;Pérola Capixaba""","","","","","","Marataízes","Marataízes",""
"","http://pt.wikipedia.org/wiki/Avoca_(Minnesota)","","","","","","","","","","","","Avoca (Minnesota)","Avoca",""
"","http://pt.wikipedia.org/wiki/Mercurol","","","","","","","","","","","","Mercurol","Mercurol",""
"","http://pt.wikipedia.org/wiki/Chase_(Kansas)","","","","","","","","","","","","Chase (Kansas)","Chase",""
"","http://pt.wikipedia.org/wiki/Kochelsee","","","","","","","","","","","","Kochelsee","Kochelsee",""
"","http://pt.wikipedia.org/wiki/Bonneauville","","","","","","","","","","","","Bonneauville","Bonneauville",""
"","http://pt.wikipedia.org/wiki/Rio_Bóbr","","","","","","","","","","","","Rio Bóbr","Bóbr",""
"","http://pt.wikipedia.org/wiki/Comuna_de_Szlichtyngowa","","","","","","","","","","","","Comuna de Szlichtyngowa","Szlichtyngowa",""
"","http://pt.wikipedia.org/wiki/Jaco","","","","","","","","","","","","Jaco","Ilha Jaco",""
"","http://pt.wikipedia.org/wiki/Zagórów","","","","","","","","","","","","Zagórów","Zagórów",""
"","http://pt.wikipedia.org/wiki/4748_Tokiwagozen","","","","","","","","","","","","4748 Tokiwagozen","Tokiwagozen",""
"","http://pt.wikipedia.org/wiki/Rocha_(Uruguai)","","","","","","","","","","","","Rocha (Uruguai)","Rocha",""
"","http://pt.wikipedia.org/wiki/Cherry_(Illinois)","","","","","","","","","","","","Cherry (Illinois)","Cherry",""
"","http://pt.wikipedia.org/wiki/Lufrei","","","","","","","","","","","","Lufrei","Lufrei",""
"","http://pt.wikipedia.org/wiki/Sabino","","","","","","","","","","","","Sabino","Sabino",""
"","http://pt.wikipedia.org/wiki/Rouvroy-sur-Audry","","","","","","","","","","","","Rouvroy-sur-Audry","Rouvroy-sur-Audry",""
"","http://pt.wikipedia.org/wiki/Arvigna","","","","","","","","","","","","Arvigna","Arvigna",""
"","http://pt.wikipedia.org/wiki/35357_Haraldlesch","","","","","","","","","","","","35357 Haraldlesch","Haraldlesch",""
"","http://pt.wikipedia.org/wiki/Domesmont","","","","","","","","","","","","Domesmont","Domesmont",""
"","http://pt.wikipedia.org/wiki/Ilha_de_Itamaracá","","","","","","Itamaracá"" ""Beleza Natural"" ""Capital da Ciranda","","","","","","Ilha de Itamaracá","Ilha de Itamaracá",""
"","http://pt.wikipedia.org/wiki/Eisten","","","","","","","","","","","","Eisten","Eisten",""
"","http://pt.wikipedia.org/wiki/Dumitriţa","","","","","","","","","","","","Dumitriţa","Dumitriţa",""
"","http://pt.wikipedia.org/wiki/15967_Clairearmstrong","","","","","","","","","","","","15967 Clairearmstrong","Clairearmstrong",""
"","http://pt.wikipedia.org/wiki/Fretterode","","","","","","","","","","","","Fretterode","Fretterode",""
"","http://pt.wikipedia.org/wiki/19738_Calinger","","","","","","","","","","","","19738 Calinger","Calinger",""
"","http://pt.wikipedia.org/wiki/Şcheia_(Suceava)","","","","","","","","","","","","Şcheia (Suceava)","Şcheia",""
"","http://pt.wikipedia.org/wiki/Saint-Soupplets","","","","","","","","","","","","Saint-Soupplets","Saint-Soupplets",""
"","http://pt.wikipedia.org/wiki/Sieradz","","","","","","","","","","","","Sieradz","Sieradz",""
"","http://pt.wikipedia.org/wiki/33293_1998_KM31","","","","","","","","","","","","33293 1998 KM31","1998 KM31",""
"","http://pt.wikipedia.org/wiki/Soussac","","","","","","","","","","","","Soussac","Soussac",""
"","http://pt.wikipedia.org/wiki/Valdeprados","","","","","","","","","","","","Valdeprados","Valdeprados",""
"","http://pt.wikipedia.org/wiki/Boroštica","","","","","","","","","","","","Boroštica","Boroštica",""
"","http://pt.wikipedia.org/wiki/Zlatokop","","","","","","","","","","","","Zlatokop","Zlatokop",""
"","http://pt.wikipedia.org/wiki/Three_Way","","","","","","","","","","","","Three Way","Three Way",""
"","http://pt.wikipedia.org/wiki/Oust_(Ariège)","","","","","","","","","","","","Oust (Ariège)","Oust",""
"","http://pt.wikipedia.org/wiki/38949_2000_SJ295","","","","","","","","","","","","38949 2000 SJ295","2000 SJ295",""
"","http://pt.wikipedia.org/wiki/Cedar_Crest_(Novo_México)","","","","","","","","","","","","Cedar Crest (Novo México)","Cedar Crest",""
"","http://pt.wikipedia.org/wiki/1999_DP8","","","","","","","","","","","","1999 DP8","1999 DP8",""
"","http://pt.wikipedia.org/wiki/Estação_Barricadnaia","","","","","","","","","","","","Estação Barricadnaia","30pxBarricadnaia",""
"","http://pt.wikipedia.org/wiki/Lodi_Vecchio","","","","","","","","","","","","Lodi Vecchio","Lodi Vecchio;;São Pedro",""
"","http://pt.wikipedia.org/wiki/Ernsgaden","","","","","","","","","","","","Ernsgaden","Ernsgaden",""
"","http://pt.wikipedia.org/wiki/Denver_(Indiana)","","","","","","","","","","","","Denver (Indiana)","Denver",""
"","http://pt.wikipedia.org/wiki/Vitigudino","","","","","","","","","","","","Vitigudino","Vitigudino",""
"","http://pt.wikipedia.org/wiki/(74429)_1999_BU7","","","","","","","","","","","","(74429) 1999 BU7","1999 BU7",""
"","http://pt.wikipedia.org/wiki/NGC_4881","","","","","","","","","","","","NGC 4881","4881, UGC 8106, MCG 5-31-75, ZWG 160.238, DRCG 27-217, PGC 44686;;NGC 4881",""
"","http://pt.wikipedia.org/wiki/Torre_de_Miguel_Sesmero","","","","","","","","","","","","Torre de Miguel Sesmero","Torre de Miguel Sesmero",""
"","http://pt.wikipedia.org/wiki/Tenabo_(município)","","","","","","","","","","","","Tenabo (município)","",""
"","http://pt.wikipedia.org/wiki/Carice","","","","","","","","","","","","Carice","Carice;;Karis",""
"","http://pt.wikipedia.org/wiki/Villalbos","","","","","","","","","","","","Villalbos","Villalbos",""
"","http://pt.wikipedia.org/wiki/NGC_5960","","","","","","","","","","","","NGC 5960","5960, MCG 1-40-7, ZWG 50.38, NPM1G +05.0474, IRAS15338+0549, PGC 55575;;NGC 5960",""
"","http://pt.wikipedia.org/wiki/Linn_(Missouri)","","","","","","","","","","","","Linn (Missouri)","Linn",""
"","http://pt.wikipedia.org/wiki/36359_2000_OE3","","","","","","","","","","","","36359 2000 OE3","2000 OE3",""
"","http://pt.wikipedia.org/wiki/2742_Gibson","","","","","","","","","","","","2742 Gibson","Gibson",""
"","http://pt.wikipedia.org/wiki/Ochlocknee","","","","","","","","","","","","Ochlocknee","Ochlocknee",""
"","http://pt.wikipedia.org/wiki/Alhandra_(Vila_Franca_de_Xira)","","","","","","","","","","","","Alhandra (Vila Franca de Xira)","Alhandra",""
"","http://pt.wikipedia.org/wiki/36473_2000_QB27","","","","","","","","","","","","36473 2000 QB27","2000 QB27",""
"","http://pt.wikipedia.org/wiki/Estádio_Engenheiro_Carlos_Salema","","","","","","","","","","","","Estádio Engenheiro Carlos Salema","Engº. Carlos Salema;;Estádio Engenheiro Carlos Salema",""
"","http://pt.wikipedia.org/wiki/Port_Wentworth","","","","","","","","","","","","Port Wentworth","Port Wentworth",""
"","http://pt.wikipedia.org/wiki/Força_Aérea_Real_de_Linton-on-Ouse","","","","","","","","","","","","Força Aérea Real de Linton-on-Ouse","Força Aérea Real de Linton-on-Ouse;;RAF Linton-on-Ouse",""
"","http://pt.wikipedia.org/wiki/Buchs_(São_Galo)","","","","","","","","","","","","Buchs (São Galo)","Buchs",""
"","http://pt.wikipedia.org/wiki/San_Jorge_(Espanha)","","","","","","","","","","","","San Jorge (Espanha)","San Jorge;;Sant Jordi",""
"","http://pt.wikipedia.org/wiki/34399_Hachiojihigashi","","","","","","","","","","","","34399 Hachiojihigashi","Hachiojihigashi",""
"","http://pt.wikipedia.org/wiki/Kontorhausviertel","","","","","","","","","","","","Kontorhausviertel","",""
"","http://pt.wikipedia.org/wiki/Rio_Ahuroa","","","","","","","","","","","","Rio Ahuroa","Rio Ahuroa",""
"","http://pt.wikipedia.org/wiki/14966_Jurijvega","","","","","","","","","","","","14966 Jurijvega","Jurijvega",""
"","http://pt.wikipedia.org/wiki/Omicron_Cassiopeiae","","","","","","","","","","","","Omicron Cassiopeiae","ο Cassiopeiae","22 Cassiopeiae (Designação de Flamsteed), HD 4180, HIP 3504"
"","http://pt.wikipedia.org/wiki/Buncombe","","","","","","","","","","","","Buncombe","Buncombe",""
"","http://pt.wikipedia.org/wiki/Blue_Springs_(Nebraska)","","","","","","","","","","","","Blue Springs (Nebraska)","Blue Springs",""
"","http://pt.wikipedia.org/wiki/Ilha_Manus","","","","","","","","","","","","Ilha Manus","Ilha Manus",""
"","http://pt.wikipedia.org/wiki/Méry-sur-Cher","","","","","","","","","","","","Méry-sur-Cher","Méry-sur-Cher",""
"","http://pt.wikipedia.org/wiki/Alto_Piquiri","","","","","","Piquiri","","","","","","Alto Piquiri","Alto Piquiri",""
"","http://pt.wikipedia.org/wiki/Aldealengua_de_Pedraza","","","","","","","","","","","","Aldealengua de Pedraza","Aldealengua de Pedraza",""
"","http://pt.wikipedia.org/wiki/Rimsting","","","","","","","","","","","","Rimsting","Rimsting",""
"","http://pt.wikipedia.org/wiki/Esterzili","","","","","","","","","","","","Esterzili","Esterzili",""
"","http://pt.wikipedia.org/wiki/Nossa_Senhora_do_Livramento_(Santa_Rita)","","","","","","","","","","","","Nossa Senhora do Livramento (Santa Rita)","Nossa Senhora do Livramento",""
"","http://pt.wikipedia.org/wiki/Arnac-sur-Dourdou","","","","","","","","","","","","Arnac-sur-Dourdou","Arnac-sur-Dourdou",""
"","http://pt.wikipedia.org/wiki/Butler_(Condado_de_Waukesha,_Wisconsin)","","","","","","","","","","","","Butler (Condado de Waukesha, Wisconsin)","Butler",""
"","http://pt.wikipedia.org/wiki/La_Tour_(Alpes_Marítimos)","","","","","","","","","","","","La Tour (Alpes Marítimos)","La Tour",""
"","http://pt.wikipedia.org/wiki/Condado_de_Ellis_(Kansas)","","","","","","","","","","","","Condado de Ellis (Kansas)","Ellis",""
"","http://pt.wikipedia.org/wiki/26073_5168_T-3","","","","","","","","","","","","26073 5168 T-3","5168 T-3",""
"","http://pt.wikipedia.org/wiki/União_das_Freguesias_de_Vila_Seca_e_Santo_Adrião","","","","","","","","","","","","União das Freguesias de Vila Seca e Santo Adrião","Vila Seca e Santo Adrião",""
"","http://pt.wikipedia.org/wiki/Limons","","","","","","","","","","","","Limons","Limons",""
"","http://pt.wikipedia.org/wiki/Siror","","","","","","","","","","","","Siror","Sant'Andrea;;Siror",""
"","http://pt.wikipedia.org/wiki/Maputo","","","","","","Cidade das Acácias  Pérola do Índico","","","","","","Maputo","Maputo",""
"","http://pt.wikipedia.org/wiki/Estádio_Governador_Augusto_Franco","","","","","","Francão","","","","","","Estádio Governador Augusto Franco","(Estádio Governador Augusto Franco);;Estádio Governador Augusto Franco;;Francão",""
"","http://pt.wikipedia.org/wiki/3035_Chambers","","","","","","","","","","","","3035 Chambers","Chambers",""
"","http://pt.wikipedia.org/wiki/Campos_Gerais","","","","","","","","","","","","Campos Gerais","Campos Gerais",""
"","http://pt.wikipedia.org/wiki/Tour-Saint-Gelin","","","","","","","","","","","","Tour-Saint-Gelin","Tour-Saint-Gelin",""
"","http://pt.wikipedia.org/wiki/32236_2000_OE35","","","","","","","","","","","","32236 2000 OE35","2000 OE35",""
"","http://pt.wikipedia.org/wiki/Saint-André-de-l'Eure","","","","","","","","","","","","Saint-André-de-l'Eure","Saint-André-de-l'Eure",""
