"historicalName","isPrimaryTopicOf","abbreviation","alternativeName","commonName","familyName","givenName","nick","surname","formerName","longName","dboName","originalName","label","foafName","alias"
"","http://pt.wikipedia.org/wiki/New_Middletown_(Ohio)","","","","","","","","","","","","New Middletown (Ohio)","New Middletown",""
"","http://pt.wikipedia.org/wiki/Seewen","","","","","","","","","","","","Seewen","Seewen",""
"","http://pt.wikipedia.org/wiki/Tršić","","","","","","","","","","","","Tršić","Tršić",""
"","http://pt.wikipedia.org/wiki/13200_Romagnani","","","","","","","","","","","","13200 Romagnani","Romagnani",""
"","http://pt.wikipedia.org/wiki/Castillon-Debats","","","","","","","","","","","","Castillon-Debats","Castillon-Debats",""
"","http://pt.wikipedia.org/wiki/Parque_Nacional_do_Vale_das_Flores","","","","","","","","","","","","Parque Nacional do Vale das Flores","Parques Nacionais deNanda Devie do Vale das Flores",""
"","http://pt.wikipedia.org/wiki/67308_Oveges","","","","","","","","","","","","67308 Oveges","Oveges",""
"","http://pt.wikipedia.org/wiki/Monteagudo","","","","","","","","","","","","Monteagudo","Monteagudo",""
"","http://pt.wikipedia.org/wiki/Petriroda","","","","","","","","","","","","Petriroda","Petriroda",""
"","http://pt.wikipedia.org/wiki/HD_173780","","","","","","","","","","","","HD 173780","HD 173780","HD173780,HR7064,BD+26°3349,SAO86418,HIP92088, GC 25721,GSC02116-02764"
"","http://pt.wikipedia.org/wiki/Neffes","","","","","","","","","","","","Neffes","Neffes",""
"","http://pt.wikipedia.org/wiki/Poiares_(Peso_da_Régua)","","","","","","","","","","","","Poiares (Peso da Régua)","Poiares da Régua",""
"","http://pt.wikipedia.org/wiki/Estação_Taguatinga_Sul","","","","","","","","","","","","Estação Taguatinga Sul","Taguatinga Sul",""
"","http://pt.wikipedia.org/wiki/Wind_Gap","","","","","","","","","","","","Wind Gap","Wind Gap",""
"","http://pt.wikipedia.org/wiki/28735_2000_GX125","","","","","","","","","","","","28735 2000 GX125","2000 GX125",""
"","http://pt.wikipedia.org/wiki/Adorigo","","","","","","","","","","","","Adorigo","Adorigo",""
"","http://pt.wikipedia.org/wiki/Anglure-sous-Dun","","","","","","","","","","","","Anglure-sous-Dun","Anglure-sous-Dun",""
"","http://pt.wikipedia.org/wiki/NGC_5188","","","","","","","","","","","","NGC 5188","5188, MCG -6-30-7, ESO 383-9, AM 1328-343, IRAS13286-3432, PGC 47549;;NGC 5188",""
"","http://pt.wikipedia.org/wiki/2910_Yoshkar-Ola","","","","","","","","","","","","2910 Yoshkar-Ola","Yoshkar-Ola",""
"","http://pt.wikipedia.org/wiki/29371_1996_FG16","","","","","","","","","","","","29371 1996 FG16","1996 FG16",""
"","http://pt.wikipedia.org/wiki/Rio_Doce_(Minas_Gerais)","","","","","","","","","","","","Rio Doce (Minas Gerais)","Rio Doce",""
"","http://pt.wikipedia.org/wiki/Isolaccio-di-Fiumorbo","","","","","","","","","","","","Isolaccio-di-Fiumorbo","Isolaccio-di-Fiumorbo",""
"","http://pt.wikipedia.org/wiki/Trzebiatów","","","","","","","","","","","","Trzebiatów","Trzebiatów",""
"","http://pt.wikipedia.org/wiki/Wickenburg","","","","","","","","","","","","Wickenburg","Wickenburg",""
"","http://pt.wikipedia.org/wiki/(73734)_1993_OT12","","","","","","","","","","","","(73734) 1993 OT12","1993 OT12",""
"","http://pt.wikipedia.org/wiki/Lost_Nation","","","","","","","","","","","","Lost Nation","Lost Nation",""
"","http://pt.wikipedia.org/wiki/7583_Rosegger","","","","","","","","","","","","7583 Rosegger","Rosegger",""
"","http://pt.wikipedia.org/wiki/Grafenschachen","","","","","","","","","","","","Grafenschachen","Grafenschachen",""
"","http://pt.wikipedia.org/wiki/Glanvillia","","","","","","","","","","","","Glanvillia","Glanvillia",""
"","http://pt.wikipedia.org/wiki/Estação_Ferroviária_de_Salamanca","","","","","","","","","","","","Estação Ferroviária de Salamanca","Salamanca",""
"","http://pt.wikipedia.org/wiki/Oulu","","","","","","","","","","","","Oulu","Oulu;;Uleåborg",""
"","http://pt.wikipedia.org/wiki/37289_2000_YK124","","","","","","","","","","","","37289 2000 YK124","2000 YK124",""
"","http://pt.wikipedia.org/wiki/35667_1998_RN72","","","","","","","","","","","","35667 1998 RN72","1998 RN72",""
"","http://pt.wikipedia.org/wiki/Aracena","","","","","","","","","","","","Aracena","Aracena",""
"","http://pt.wikipedia.org/wiki/Savigny-le-Vieux","","","","","","","","","","","","Savigny-le-Vieux","Savigny-le-Vieux",""
"","http://pt.wikipedia.org/wiki/Cubilla","","","","","","","","","","","","Cubilla","Cubilla",""
"","http://pt.wikipedia.org/wiki/Ashland_(Kansas)","","","","","","","","","","","","Ashland (Kansas)","Ashland",""
"","http://pt.wikipedia.org/wiki/NGC_3120","","","","","","","","","","","","NGC 3120","3120, ESO 374-29, MCG -6-22-17, IRAS10031-3358, PGC 29278;;NGC 3120",""
"","http://pt.wikipedia.org/wiki/NGC_6602","","","","","","","","","","","","NGC 6602","6602, UGC 11184, MCG 4-43-21, ZWG 142.35, IRAS18145+2501, PGC 61674;;NGC 6602",""
"","http://pt.wikipedia.org/wiki/Higashimatsushima","","","","","","","","","","","","Higashimatsushima","-shi;;Higashimatsushima;;東松島市",""
"","http://pt.wikipedia.org/wiki/Saut-d'Eau","","","","","","","","","","","","Saut-d'Eau","Saut-d'Eau;;Sodo",""
"","http://pt.wikipedia.org/wiki/Casa_de_Cultura_de_Canela","","","","","","","","","","","","Casa de Cultura de Canela","Estação de Canela",""
"","http://pt.wikipedia.org/wiki/2003_WU188","","","","","","","","","","","","2003 WU188","2003 WU188",""
"","http://pt.wikipedia.org/wiki/33401_1999_CC68","","","","","","","","","","","","33401 1999 CC68","1999 CC68",""
"","http://pt.wikipedia.org/wiki/Bellenot-sous-Pouilly","","","","","","","","","","","","Bellenot-sous-Pouilly","Bellenot-sous-Pouilly",""
"","http://pt.wikipedia.org/wiki/Senailly","","","","","","","","","","","","Senailly","Senailly",""
"","http://pt.wikipedia.org/wiki/Cicero_(Illinois)","","","","","","","","","","","","Cicero (Illinois)","Cicero",""
"","http://pt.wikipedia.org/wiki/Okaya","","","","","","","","","","","","Okaya","-shi;;Okaya;;岡谷市",""
"","http://pt.wikipedia.org/wiki/Thignonville","","","","","","","","","","","","Thignonville","Thignonville",""
"","http://pt.wikipedia.org/wiki/7188_Yoshii","","","","","","","","","","","","7188 Yoshii","Yoshii",""
"","http://pt.wikipedia.org/wiki/34889_2001_VY33","","","","","","","","","","","","34889 2001 VY33","2001 VY33",""
"","http://pt.wikipedia.org/wiki/25050_Michmadsen","","","","","","","","","","","","25050 Michmadsen","Michmadsen",""
"","http://pt.wikipedia.org/wiki/Lieudieu","","","","","","","","","","","","Lieudieu","Lieudieu",""
"","http://pt.wikipedia.org/wiki/Macomb_(Illinois)","","","","","","","","","","","","Macomb (Illinois)","Macomb",""
"","http://pt.wikipedia.org/wiki/Cuthbert_(Geórgia)","","","","","","","","","","","","Cuthbert (Geórgia)","Cuthbert",""
"","http://pt.wikipedia.org/wiki/Estação_Jardim_São_Paulo-Ayrton_Senna","","","","","","","","","","","","Estação Jardim São Paulo-Ayrton Senna","18px|link=Metrô de São PauloJardim São Paulo - Ayrton Senna",""
"","http://pt.wikipedia.org/wiki/Lopužnje","","","","","","","","","","","","Lopužnje","Lopužnje",""
"","http://pt.wikipedia.org/wiki/Condado_de_Butte_(Idaho)","","","","","","","","","","","","Condado de Butte (Idaho)","Butte",""
"","http://pt.wikipedia.org/wiki/L'Alqueria_de_la_Comtessa","","","","","","","","","","","","L'Alqueria de la Comtessa","Alquería de la Condesa;;l'Alqueria de la Comtessa",""
"","http://pt.wikipedia.org/wiki/Aniceto_Arce_(província)","","","","","","","","","","","","Aniceto Arce (província)","",""
"","http://pt.wikipedia.org/wiki/NGC_3364","","","","","","","","","","","","NGC 3364","3364, UGC 5890, MCG 12-10-82, ZWG 333.56, IRAS10448+7241, PGC 32314;;NGC 3364",""
"","http://pt.wikipedia.org/wiki/Las_Omañas","","","","","","","","","","","","Las Omañas","Las Omañas",""
"","http://pt.wikipedia.org/wiki/2761_Eddington","","","","","","","","","","","","2761 Eddington","Eddington",""
"","http://pt.wikipedia.org/wiki/Rio_Celnicu_Mic","","","","","","","","","","","","Rio Celnicu Mic","Rio Celnicu Mic",""
"","http://pt.wikipedia.org/wiki/Digdoh","","","","","","","","","","","","Digdoh","Digdoh",""
"","http://pt.wikipedia.org/wiki/24577_4841_T-1","","","","","","","","","","","","24577 4841 T-1","4841 T-1",""
"","http://pt.wikipedia.org/wiki/Rebricea","","","","","","","","","","","","Rebricea","Rebricea",""
"","http://pt.wikipedia.org/wiki/2004_PE112","","","","","","","","","","","","2004 PE112","2004 PE112",""
"","http://pt.wikipedia.org/wiki/(74195)_1998_RJ49","","","","","","","","","","","","(74195) 1998 RJ49","1998 RJ49",""
"","http://pt.wikipedia.org/wiki/Dongjak-gu","","","","","","","","","","","","Dongjak-gu","Dongjak-gu;;동작구 (Hangul)",""
"","http://pt.wikipedia.org/wiki/Saint-Aubert","","","","","","","","","","","","Saint-Aubert","Saint-Aubert",""
"","http://pt.wikipedia.org/wiki/Spring_Hill_(Iowa)","","","","","","","","","","","","Spring Hill (Iowa)","Spring Hill",""
"","http://pt.wikipedia.org/wiki/Luneray","","","","","","","","","","","","Luneray","Luneray",""
"","http://pt.wikipedia.org/wiki/Clinton_(Lenawee_County,_Michigan)","","","","","","","","","","","","Clinton (Lenawee County, Michigan)","Clinton",""
"","http://pt.wikipedia.org/wiki/35497_1998_FT33","","","","","","","","","","","","35497 1998 FT33","1998 FT33",""
"","http://pt.wikipedia.org/wiki/Fortificações_do_lado_caribenho_do_Panamá","","","","","","","","","","","","Fortificações do lado caribenho do Panamá","Fortificações do Lado Caribe do Panamá: Portobelo-San Lorenzo",""
"","http://pt.wikipedia.org/wiki/Thoury","","","","","","","","","","","","Thoury","Thoury",""
"","http://pt.wikipedia.org/wiki/2974_Holden","","","","","","","","","","","","2974 Holden","Holden",""
"","http://pt.wikipedia.org/wiki/Tau6_Serpentis","","","","","","","","","","","","Tau6 Serpentis","τ6 Serpentis","19 Serpentis (Designação de Flamsteed), HD 140027, HIP 76810"
"","http://pt.wikipedia.org/wiki/Cristinacce","","","","","","","","","","","","Cristinacce","Cristinacce",""
"","http://pt.wikipedia.org/wiki/(26308)_1998_SM165","","","","","","","","","","","","(26308) 1998 SM165","1998 SM165",""
"","http://pt.wikipedia.org/wiki/Brincones","","","","","","","","","","","","Brincones","Brincones",""
"","http://pt.wikipedia.org/wiki/Combles-en-Barrois","","","","","","","","","","","","Combles-en-Barrois","Combles-en-Barrois",""
"","http://pt.wikipedia.org/wiki/Beaumont-du-Gâtinais","","","","","","","","","","","","Beaumont-du-Gâtinais","Beaumont-du-Gâtinais",""
"","http://pt.wikipedia.org/wiki/Oraàs","","","","","","","","","","","","Oraàs","Oraàs",""
"","http://pt.wikipedia.org/wiki/33336_1998_VF7","","","","","","","","","","","","33336 1998 VF7","1998 VF7",""
"","http://pt.wikipedia.org/wiki/Pocé-sur-Cisse","","","","","","","","","","","","Pocé-sur-Cisse","Pocé-sur-Cisse",""
"","http://pt.wikipedia.org/wiki/Ilha_de_Marajó","","","","","","","","","","","","Ilha de Marajó","Ilha do Marajó",""
"","http://pt.wikipedia.org/wiki/28012_1997_YH4","","","","","","","","","","","","28012 1997 YH4","1997 YH4",""
"","http://pt.wikipedia.org/wiki/Palol_de_Revardit","","","","","","","","","","","","Palol de Revardit","Palol de Revardit",""
"","http://pt.wikipedia.org/wiki/Fundão_(Castelo_Branco)","","","","","","","","","","","","Fundão (Castelo Branco)","",""
"","http://pt.wikipedia.org/wiki/Hill_View_Heights","","","","","","","","","","","","Hill View Heights","Hill View Heights",""
"","http://pt.wikipedia.org/wiki/Estação_Jardim_Oceânico","","","","","","","","","","","","Estação Jardim Oceânico","Jardim Oceânico",""
"","http://pt.wikipedia.org/wiki/Ménerval","","","","","","","","","","","","Ménerval","Ménerval",""
"","http://pt.wikipedia.org/wiki/Le_Chesne_(Ardenas)","","","","","","","","","","","","Le Chesne (Ardenas)","Le Chesne",""
"","http://pt.wikipedia.org/wiki/Noël-Cerneux","","","","","","","","","","","","Noël-Cerneux","Noël-Cerneux",""
"","http://pt.wikipedia.org/wiki/Grandvillers-aux-Bois","","","","","","","","","","","","Grandvillers-aux-Bois","Grandvillers-aux-Bois",""
"","http://pt.wikipedia.org/wiki/East_Brainerd","","","","","","","","","","","","East Brainerd","East Brainerd",""
"","http://pt.wikipedia.org/wiki/Repince","","","","","","","","","","","","Repince","Repince",""
"","http://pt.wikipedia.org/wiki/Gresik","","","","","","","","","","","","Gresik","Gresik",""
"","http://pt.wikipedia.org/wiki/Condado_de_Lake_(Montana)","","","","","","","","","","","","Condado de Lake (Montana)","Lake",""
"","http://pt.wikipedia.org/wiki/Hornos_de_Moncalvillo","","","","","","","","","","","","Hornos de Moncalvillo","Hornos de Moncalvillo",""
"","http://pt.wikipedia.org/wiki/Saint-Barthélemy_(Isère)","","","","","","","","","","","","Saint-Barthélemy (Isère)","Saint-Barthélemy",""
"","http://pt.wikipedia.org/wiki/Cescau_(Ariège)","","","","","","","","","","","","Cescau (Ariège)","Cescau",""
"","http://pt.wikipedia.org/wiki/Cernache_do_Bonjardim","","","","","","","","","","","","Cernache do Bonjardim","Cernache do Bonjardim",""
"","http://pt.wikipedia.org/wiki/Glenaire","","","","","","","","","","","","Glenaire","Glenaire",""
"","http://pt.wikipedia.org/wiki/Saint-André-de-Majencoules","","","","","","","","","","","","Saint-André-de-Majencoules","Saint-André-de-Majencoules",""
"","http://pt.wikipedia.org/wiki/23572_1995_AS2","","","","","","","","","","","","23572 1995 AS2","1995 AS2",""
"","http://pt.wikipedia.org/wiki/8695_Bergvall","","","","","","","","","","","","8695 Bergvall","Bergvall",""
"","http://pt.wikipedia.org/wiki/Mühlen_Eichsen","","","","","","","","","","","","Mühlen Eichsen","Mühlen Eichsen",""
"","http://pt.wikipedia.org/wiki/Aylburton","","","","","","","","","","","","Aylburton","Aylburton",""
"","http://pt.wikipedia.org/wiki/Bleckede","","","","","","","","","","","","Bleckede","Bleckede",""
"","http://pt.wikipedia.org/wiki/Paripueira","","","","","","","","","","","","Paripueira","Paripueira",""
"","http://pt.wikipedia.org/wiki/Ribeira_de_Além","","","","","","","","","","","","Ribeira de Além","Ribeira de Além",""
"","http://pt.wikipedia.org/wiki/1031_Arctica","","","","","","","","","","","","1031 Arctica","Arctica",""
"","http://pt.wikipedia.org/wiki/Laguna_(Novo_México)","","","","","","","","","","","","Laguna (Novo México)","Laguna",""
"","http://pt.wikipedia.org/wiki/NGC_2429","","","","","","","","","","","","NGC 2429","2429, NGC 2429A, UGC 3983, MCG 9-13-39, KCPG 138B, ZWG 262.23, VV 284, PGC 21664;;NGC 2429",""
"","http://pt.wikipedia.org/wiki/Aeroporto_de_Concórdia","","","","","","","","","","","","Aeroporto de Concórdia","Aeroporto Olavo Cecco Rigon",""
"","http://pt.wikipedia.org/wiki/Rothschild_(Wisconsin)","","","","","","","","","","","","Rothschild (Wisconsin)","Rothschild",""
"","http://pt.wikipedia.org/wiki/Gliese_815","","","","","","","","","","","","Gliese 815","V1396 Cygni (Combinado, componente A e B)","Gliese (Gl) 815, Catalogue Astrographique (AC) +39°57322, Giclas (G) 210-48, Luyten Half-Second (LHS) 3609, Hipparcos Input Catalog (HIC) 103655, Vyssotsky McCormick (McC) 200, Kuiper (KUI) 103"
"","http://pt.wikipedia.org/wiki/Les_Fosses","","","","","","","","","","","","Les Fosses","Les Fosses",""
"","http://pt.wikipedia.org/wiki/Dunai","","","","","","","","","","","","Dunai","Dunai",""
"","http://pt.wikipedia.org/wiki/Ayrshire","","","","","","","","","","","","Ayrshire","Ayrshire",""
"","http://pt.wikipedia.org/wiki/Rio_Preto_(São_Paulo)","","","","","","","","","","","","Rio Preto (São Paulo)","Rio Preto",""
"","http://pt.wikipedia.org/wiki/Arimalam","","","","","","","","","","","","Arimalam","Arimalam",""
"","http://pt.wikipedia.org/wiki/2001_FJ193","","","","","","","","","","","","2001 FJ193","2001 FJ193",""
"","http://pt.wikipedia.org/wiki/Farah","","","","","","","","","","","","Farah","Farah",""
"","http://pt.wikipedia.org/wiki/Itatira_(distrito_de_Itatira)","","","","","","","","","","","","Itatira (distrito de Itatira)","Itatira (Sede)",""
"","http://pt.wikipedia.org/wiki/Heiligenstein","","","","","","","","","","","","Heiligenstein","Heiligenstein",""
"","http://pt.wikipedia.org/wiki/Pico_do_Urubu","","","","","","","","","","","","Pico do Urubu","Pico do Urubu",""
"","http://pt.wikipedia.org/wiki/Grande_Casse","","","","","","","","","","","","Grande Casse","Grande Casse",""
"","http://pt.wikipedia.org/wiki/38353_1999_RL151","","","","","","","","","","","","38353 1999 RL151","1999 RL151",""
"","http://pt.wikipedia.org/wiki/Saint-Hymer","","","","","","","","","","","","Saint-Hymer","Saint-Hymer",""
"","http://pt.wikipedia.org/wiki/Pompu","","","","","","","","","","","","Pompu","Pompu",""
"","http://pt.wikipedia.org/wiki/Trout_Creek","","","","","","","","","","","","Trout Creek","Trout Creek",""
"","http://pt.wikipedia.org/wiki/Garrafão_do_Norte","","","","","","Garrafão","","","","","","Garrafão do Norte","Garrafão do Norte",""
"","http://pt.wikipedia.org/wiki/Puntarenas_(província_da_Costa_Rica)","","","","","","","","","","","","Puntarenas (província da Costa Rica)","Puntarenas",""
"","http://pt.wikipedia.org/wiki/Angico_(Tocantins)","","","","","","","","","","","","Angico (Tocantins)","Angico",""
"","http://pt.wikipedia.org/wiki/Bouquehault","","","","","","","","","","","","Bouquehault","Bouquehault",""
"","http://pt.wikipedia.org/wiki/38315_1999_RS112","","","","","","","","","","","","38315 1999 RS112","1999 RS112",""
"","http://pt.wikipedia.org/wiki/(73901)_1997_FD5","","","","","","","","","","","","(73901) 1997 FD5","1997 FD5",""
"","http://pt.wikipedia.org/wiki/Enterprise_(Oregon)","","","","","","","","","","","","Enterprise (Oregon)","Enterprise",""
"","http://pt.wikipedia.org/wiki/Ferschnitz","","","","","","","","","","","","Ferschnitz","Ferschnitz",""
"","http://pt.wikipedia.org/wiki/Tak_(província)","","","","","","","","","","","","Tak (província)","Tak",""
"","http://pt.wikipedia.org/wiki/Garrosse","","","","","","","","","","","","Garrosse","Garrosse",""
"","http://pt.wikipedia.org/wiki/Philip_(Dacota_do_Sul)","","","","","","","","","","","","Philip (Dacota do Sul)","Philip",""
"","http://pt.wikipedia.org/wiki/Dolná_Mičiná","","","","","","","","","","","","Dolná Mičiná","Dolná Mičiná",""
"","http://pt.wikipedia.org/wiki/Rio_Tekezé","","","","","","","","","","","","Rio Tekezé","Setit;;Tekesé",""
"","http://pt.wikipedia.org/wiki/24439_2000_EM144","","","","","","","","","","","","24439 2000 EM144","2000 EM144",""
"","http://pt.wikipedia.org/wiki/Stinesville","","","","","","","","","","","","Stinesville","Stinesville",""
"","http://pt.wikipedia.org/wiki/Delta_do_Macacu","","","","","","","","","","","","Delta do Macacu","DELTA DO MACACU",""
"","http://pt.wikipedia.org/wiki/Borrenes","","","","","","","","","","","","Borrenes","Borrenes",""
"","http://pt.wikipedia.org/wiki/21627_Sillis","","","","","","","","","","","","21627 Sillis","Sillis",""
"","http://pt.wikipedia.org/wiki/Helvecia","","","","","","","","","","","","Helvecia","Helvecia",""
"","http://pt.wikipedia.org/wiki/Iguatemi_Campinas","","","","","","","","","","","","Iguatemi Campinas","Iguatemi Campinas",""
"","http://pt.wikipedia.org/wiki/Winfield_(Kansas)","","","","","","","","","","","","Winfield (Kansas)","Winfield",""
"","http://pt.wikipedia.org/wiki/Condado_de_Wise_(Texas)","","","","","","","","","","","","Condado de Wise (Texas)","Wise",""
"","http://pt.wikipedia.org/wiki/29284_1993_FL41","","","","","","","","","","","","29284 1993 FL41","1993 FL41",""
"","http://pt.wikipedia.org/wiki/Conjunto_Ernani_Moura_Lima_(Londrina)","","","","","","","","","","","","Conjunto Ernani Moura Lima (Londrina)","Conjunto Ernane Moura Lima",""
"","http://pt.wikipedia.org/wiki/Estação_Oscar_Freire","","","","","","","","","","","","Estação Oscar Freire","Oscar Freire",""
"","http://pt.wikipedia.org/wiki/Belbimbre","","","","","","","","","","","","Belbimbre","Belbimbre",""
"","http://pt.wikipedia.org/wiki/39334_2002_AV10","","","","","","","","","","","","39334 2002 AV10","2002 AV10",""
"","http://pt.wikipedia.org/wiki/638_Moira","","","","","","","","","","","","638 Moira","Moira",""
"","http://pt.wikipedia.org/wiki/20132_1996_BK13","","","","","","","","","","","","20132 1996 BK13","1996 BK13",""
"","http://pt.wikipedia.org/wiki/Condado_de_Henry_(Indiana)","","","","","","","","","","","","Condado de Henry (Indiana)","Henry",""
"","http://pt.wikipedia.org/wiki/Münsterhausen","","","","","","","","","","","","Münsterhausen","Münsterhausen",""
"","http://pt.wikipedia.org/wiki/Juárez_(Nuevo_León)","","","","","","","","","","","","Juárez (Nuevo León)","Juárez",""
"","http://pt.wikipedia.org/wiki/Rio_Ampoi","","","","","","","","","","","","Rio Ampoi","Rio Ampoi",""
"","http://pt.wikipedia.org/wiki/NGC_5209","","","","","","","","","","","","NGC 5209","5209, UGC 8522, MCG 1-35-2, ZWG 45.9, NPM1G +07.0328, PGC 47654;;NGC 5209",""
"","http://pt.wikipedia.org/wiki/Jalovik","","","","","","","","","","","","Jalovik","Jalovik",""
"","http://pt.wikipedia.org/wiki/Japaratuba","","","","","","ser feliz Japaratuba , terra das cabacinhas","","","","","","Japaratuba","Japaratuba",""
"","http://pt.wikipedia.org/wiki/Eggermühlen","","","","","","","","","","","","Eggermühlen","Eggermühlen",""
"","http://pt.wikipedia.org/wiki/Hähnichen","","","","","","","","","","","","Hähnichen","Hähnichen",""
"","http://pt.wikipedia.org/wiki/Torteval-Quesnay","","","","","","","","","","","","Torteval-Quesnay","Torteval-Quesnay",""
"","http://pt.wikipedia.org/wiki/Dwingeloo_1","","","","","","","","","","","","Dwingeloo 1","Cassiopeia 2, LEDA 100170.;;Dwingeloo 1",""
"","http://pt.wikipedia.org/wiki/Absdorf","","","","","","","","","","","","Absdorf","Absdorf",""
"","http://pt.wikipedia.org/wiki/7599_Munari","","","","","","","","","","","","7599 Munari","Munari",""
"","http://pt.wikipedia.org/wiki/Larwill","","","","","","","","","","","","Larwill","Larwill",""
"","http://pt.wikipedia.org/wiki/Ingazeira","","","","","","","","","","","","Ingazeira","Ingazeira",""
"","http://pt.wikipedia.org/wiki/Fuveau","","","","","","","","","","","","Fuveau","Fuveau",""
"","http://pt.wikipedia.org/wiki/Castilforte","","","","","","","","","","","","Castilforte","Castilforte",""
"","http://pt.wikipedia.org/wiki/32113_2000_KP73","","","","","","","","","","","","32113 2000 KP73","2000 KP73",""
"","http://pt.wikipedia.org/wiki/Rossiglione","","","","","","","","","","","","Rossiglione","Rossiglione",""
"","http://pt.wikipedia.org/wiki/Vanavana","","","","","","","","","","","","Vanavana","Vanavana",""
"","http://pt.wikipedia.org/wiki/(73392)_2002_LN14","","","","","","","","","","","","(73392) 2002 LN14","2002 LN14",""
"","http://pt.wikipedia.org/wiki/Plaisance-du-Sud","","","","","","","","","","","","Plaisance-du-Sud","Plaisance-du-Sud;;Plezans disid",""
"","http://pt.wikipedia.org/wiki/Crocy","","","","","","","","","","","","Crocy","Crocy",""
"","http://pt.wikipedia.org/wiki/Santiago_(Rio_Grande_do_Sul)","","","","","","Terra dos poetas","","","","","","Santiago (Rio Grande do Sul)","Santiago",""
"","http://pt.wikipedia.org/wiki/24396_2000_AS186","","","","","","","","","","","","24396 2000 AS186","2000 AS186",""
"","http://pt.wikipedia.org/wiki/Mu1_Cygni","","","","","","","","","","","","Mu1 Cygni","μ1 Cygni","78 Cygni (Designação de Flamsteed), HD 206826, HIP 107310"
"","http://pt.wikipedia.org/wiki/29827_1999_DQ7","","","","","","","","","","","","29827 1999 DQ7","1999 DQ7",""
"","http://pt.wikipedia.org/wiki/Dundgovĭ","","","","","","","","","","","","Dundgovĭ","Dundgovi Aimag",""
"","http://pt.wikipedia.org/wiki/Balneário_Rincão","","","","","","","","","","","","Balneário Rincão","Balneário Rincão",""
"","http://pt.wikipedia.org/wiki/11771_Maestlin","","","","","","","","","","","","11771 Maestlin","Maestlin",""
"","http://pt.wikipedia.org/wiki/Morolo","","","","","","","","","","","","Morolo","Morolo;;San Michele Arcangelo;",""
"","http://pt.wikipedia.org/wiki/NGC_1050","","","","","","","","","","","","NGC 1050","1050, PGC 10257, UGC 2178, IRAS02395+3433, MCG 6-6-78, KUG 0239+345, ZWG 523.92, KARA 116, ZWG 524.1;;NGC 1050",""
"","http://pt.wikipedia.org/wiki/Rio_Chiriquí_Viejo","","","","","","","","","","","","Rio Chiriquí Viejo","Rio Chiriquí Viejo",""
"","http://pt.wikipedia.org/wiki/Savigny-en-Véron","","","","","","","","","","","","Savigny-en-Véron","Savigny-en-Véron",""
"","http://pt.wikipedia.org/wiki/Crawfordsville_(Indiana)","","","","","","","","","","","","Crawfordsville (Indiana)","Crawfordsville",""
