"historicalName","isPrimaryTopicOf","abbreviation","alternativeName","commonName","familyName","givenName","nick","surname","formerName","longName","dboName","originalName","label","foafName","alias"
"","http://pt.wikipedia.org/wiki/9599_Onotomoko","","","","","","","","","","","","9599 Onotomoko","Onotomoko",""
"","http://pt.wikipedia.org/wiki/Shenandoah_(Iowa)","","","","","","","","","","","","Shenandoah (Iowa)","Shenandoah",""
"","http://pt.wikipedia.org/wiki/24960_1997_TV17","","","","","","","","","","","","24960 1997 TV17","1997 TV17",""
"","http://pt.wikipedia.org/wiki/Doberschau-Gaußig","","","","","","","","","","","","Doberschau-Gaußig","Doberschau-Gaußig",""
"","http://pt.wikipedia.org/wiki/Niederweis","","","","","","","","","","","","Niederweis","Niederweis",""
"","http://pt.wikipedia.org/wiki/9445_Charpentier","","","","","","","","","","","","9445 Charpentier","Charpentier",""
"","http://pt.wikipedia.org/wiki/Benton_Ridge","","","","","","","","","","","","Benton Ridge","Benton Ridge",""
"","http://pt.wikipedia.org/wiki/7314_Pevsner","","","","","","","","","","","","7314 Pevsner","Pevsner",""
"","http://pt.wikipedia.org/wiki/Laguna_Niguel","","","","","","","","","","","","Laguna Niguel","Laguna Niguel",""
"","http://pt.wikipedia.org/wiki/7220_Philnicholson","","","","","","","","","","","","7220 Philnicholson","Philnicholson",""
"","http://pt.wikipedia.org/wiki/Depew_(Oklahoma)","","","","","","","","","","","","Depew (Oklahoma)","Depew",""
"","http://pt.wikipedia.org/wiki/Maserada_sul_Piave","","","","","","","","","","","","Maserada sul Piave","Maserada sul Piave",""
"","http://pt.wikipedia.org/wiki/Santiago_de_Litém","","","","","","","","","","","","Santiago de Litém","Santiago de Litém",""
"","http://pt.wikipedia.org/wiki/Chilla_Saroda_Bangar","","","","","","","","","","","","Chilla Saroda Bangar","Chilla Saroda Bangar",""
"","http://pt.wikipedia.org/wiki/NGC_7231","","","","","","","","","","","","NGC 7231","7231, UGC 11951, ZWG 530.17, IRAS22104+4504, PGC 68285;;NGC 7231",""
"","http://pt.wikipedia.org/wiki/Ares_(Galiza)","","","","","","","","","","","","Ares (Galiza)","Ares",""
"","http://pt.wikipedia.org/wiki/32317_2000_QE44","","","","","","","","","","","","32317 2000 QE44","2000 QE44",""
"","http://pt.wikipedia.org/wiki/Jaguarari","","","","","","","","","","","","Jaguarari","Jaguarari",""
"","http://pt.wikipedia.org/wiki/Grächen","","","","","","","","","","","","Grächen","Grächen",""
"","http://pt.wikipedia.org/wiki/(82300)_2001_KE43","","","","","","","","","","","","(82300) 2001 KE43","2001 KE43",""
"","http://pt.wikipedia.org/wiki/Condado_de_El_Paso_(Colorado)","","","","","","","","","","","","Condado de El Paso (Colorado)","El Paso",""
"","http://pt.wikipedia.org/wiki/Barton_Creek","","","","","","","","","","","","Barton Creek","Barton Creek",""
"","http://pt.wikipedia.org/wiki/Pertica_Bassa","","","","","","","","","","","","Pertica Bassa","Pertica Bassa",""
"","http://pt.wikipedia.org/wiki/Melano","","","","","","","","","","","","Melano","Melano",""
"","http://pt.wikipedia.org/wiki/Ruffieux","","","","","","","","","","","","Ruffieux","Ruffieux",""
"","http://pt.wikipedia.org/wiki/Sete_Lagunas","","","","","","","","","","","","Sete Lagunas","Sete Lagunas",""
"","http://pt.wikipedia.org/wiki/Palupera","","","","","","","","","","","","Palupera","Palupera;;Palupera vald",""
"","http://pt.wikipedia.org/wiki/Hohenaltheim","","","","","","","","","","","","Hohenaltheim","Hohenaltheim",""
"","http://pt.wikipedia.org/wiki/NGC_7016","","","","","","","","","","","","NGC 7016","7016, ESO 529-25, MCG -4-49-13, AM 2104-254, PRC C-58, PGC 66136;;NGC 7016",""
"","http://pt.wikipedia.org/wiki/Mukwonago","","","","","","","","","","","","Mukwonago","Mukwonago",""
"","http://pt.wikipedia.org/wiki/Keyes_(Califórnia)","","","","","","","","","","","","Keyes (Califórnia)","Keyes",""
"","http://pt.wikipedia.org/wiki/Bouzonville-aux-Bois","","","","","","","","","","","","Bouzonville-aux-Bois","Bouzonville-aux-Bois",""
"","http://pt.wikipedia.org/wiki/Rio_Aripuanã","","","","","","","","","","","","Rio Aripuanã","Rio Aripuanã",""
"","http://pt.wikipedia.org/wiki/Mohedas_de_Granadilla","","","","","","","","","","","","Mohedas de Granadilla","Mohedas de Granadilla",""
"","http://pt.wikipedia.org/wiki/Hodgenville","","","","","","","","","","","","Hodgenville","Hodgenville",""
"","http://pt.wikipedia.org/wiki/Marble_Cliff","","","","","","","","","","","","Marble Cliff","Marble Cliff",""
"","http://pt.wikipedia.org/wiki/Pinsdorf","","","","","","","","","","","","Pinsdorf","Pinsdorf",""
"","http://pt.wikipedia.org/wiki/NGC_1553","","","","","","","","","","","","NGC 1553","1553, PGC 14765, ESO 157-17, AM 0415-555, IRAS04150-5554;;NGC 1553",""
"","http://pt.wikipedia.org/wiki/Servigny-lès-Raville","","","","","","","","","","","","Servigny-lès-Raville","Servigny-lès-Raville",""
"","http://pt.wikipedia.org/wiki/Hershey_(Nebraska)","","","","","","","","","","","","Hershey (Nebraska)","Hershey",""
"","http://pt.wikipedia.org/wiki/(22624)_1998_KS34","","","","","","","","","","","","(22624) 1998 KS34","1998 KS34",""
"","http://pt.wikipedia.org/wiki/Zama_(Kanagawa)","","","","","","","","","","","","Zama (Kanagawa)","-shi;;Zama;;座間市",""
"","http://pt.wikipedia.org/wiki/La_Orbada","","","","","","","","","","","","La Orbada","La Orbada",""
"","http://pt.wikipedia.org/wiki/Grue","","","","","","","","","","","","Grue","Grue",""
"","http://pt.wikipedia.org/wiki/Delfos","","","","","","","","","","","","Delfos","",""
"","http://pt.wikipedia.org/wiki/Murum","","","","","","","","","","","","Murum","Murum",""
"","http://pt.wikipedia.org/wiki/(21070)_1991_PD6","","","","","","","","","","","","(21070) 1991 PD6","1991 PD6",""
"","http://pt.wikipedia.org/wiki/NGC_4423","","","","","","","","","","","","NGC 4423","4423, UGC 7556, MCG 1-32-65, ZWG 42.107, VCC 971, IRAS12246+0609, PGC 40801;;NGC 4423",""
"","http://pt.wikipedia.org/wiki/La_Prévière","","","","","","","","","","","","La Prévière","La Prévière",""
"","http://pt.wikipedia.org/wiki/4463_Marschwarzschild","","","","","","","","","","","","4463 Marschwarzschild","Marschwarzschild",""
"","http://pt.wikipedia.org/wiki/Kœstlach","","","","","","","","","","","","Kœstlach","Kœstlach",""
"","http://pt.wikipedia.org/wiki/Anghiari","","","","","","","","","","","","Anghiari","Anghiari",""
"","http://pt.wikipedia.org/wiki/Les_Écorces","","","","","","","","","","","","Les Écorces","Les Écorces",""
"","http://pt.wikipedia.org/wiki/6410_Fujiwara","","","","","","","","","","","","6410 Fujiwara","Fujiwara",""
"","http://pt.wikipedia.org/wiki/Petit-Canal","","","","","","","","","","","","Petit-Canal","Petit-Canal",""
"","http://pt.wikipedia.org/wiki/Klæbu","","","","","","","","","","","","Klæbu","Klæbu",""
"","http://pt.wikipedia.org/wiki/La_Fermeté","","","","","","","","","","","","La Fermeté","La Fermeté",""
"","http://pt.wikipedia.org/wiki/4534_Rimskij-Korsakov","","","","","","","","","","","","4534 Rimskij-Korsakov","Rimskij-Korsakov",""
"","http://pt.wikipedia.org/wiki/Acireale","","","","","","","","","","","","Acireale","Acireale;;S.Venera e S.Sebastiano",""
"","http://pt.wikipedia.org/wiki/28121_1998_SY72","","","","","","","","","","","","28121 1998 SY72","1998 SY72",""
"","http://pt.wikipedia.org/wiki/Dexter_City","","","","","","","","","","","","Dexter City","Dexter City",""
"","http://pt.wikipedia.org/wiki/Wietze","","","","","","","","","","","","Wietze","Wietze",""
"","http://pt.wikipedia.org/wiki/34349_2000_RQ7","","","","","","","","","","","","34349 2000 RQ7","2000 RQ7",""
"","http://pt.wikipedia.org/wiki/Rochester_(Nevada)","","","","","","","","","","","","Rochester (Nevada)","Rochester (Nevada)",""
"","http://pt.wikipedia.org/wiki/Tecomán","","","","","","","","","","","","Tecomán","Tecomán;;Tecóman",""
"","http://pt.wikipedia.org/wiki/NGC_4906","","","","","","","","","","","","NGC 4906","4906, ZWG 160.253, DRCG 27-118, PGC 44799;;NGC 4906",""
"","http://pt.wikipedia.org/wiki/Lourmarin","","","","","","","","","","","","Lourmarin","Lourmarin",""
"","http://pt.wikipedia.org/wiki/Brienz/Brinzauls","","","","","","","","","","","","Brienz/Brinzauls","Brienz/Brinzauls",""
"","http://pt.wikipedia.org/wiki/Kinta","","","","","","","","","","","","Kinta","Kinta",""
"","http://pt.wikipedia.org/wiki/Dorzano","","","","","","","","","","","","Dorzano","Dorzano",""
"","http://pt.wikipedia.org/wiki/Rivungo","","","","","","","","","","","","Rivungo","Rivungo",""
"","http://pt.wikipedia.org/wiki/Embd","","","","","","","","","","","","Embd","Embd",""
"","http://pt.wikipedia.org/wiki/Archiș","","","","","","","","","","","","Archiș","Archiş",""
"","http://pt.wikipedia.org/wiki/Hebron_(Dacota_do_Norte)","","","","","","","","","","","","Hebron (Dacota do Norte)","Hebron",""
"","http://pt.wikipedia.org/wiki/Campana_(Itália)","","","","","","","","","","","","Campana (Itália)","Campana;;Santa Maria Assunta",""
"","http://pt.wikipedia.org/wiki/Žirovnica_(Batočina)","","","","","","","","","","","","Žirovnica (Batočina)","Žirovnica",""
"","http://pt.wikipedia.org/wiki/Rio_Aller","","","","","","","","","","","","Rio Aller","Rio Aller",""
"","http://pt.wikipedia.org/wiki/Aurora_(Colorado)","","","","","","","","","","","","Aurora (Colorado)","Aurora",""
"","http://pt.wikipedia.org/wiki/Viry_(Alta_Saboia)","","","","","","","","","","","","Viry (Alta Saboia)","Viry",""
"","http://pt.wikipedia.org/wiki/Aeroporto_de_Canindé_de_São_Francisco","","","","","","","","","","","","Aeroporto de Canindé de São Francisco","Aeroporto de Canindé de São Francisco",""
"","http://pt.wikipedia.org/wiki/Cuquío","","","","","","","","","","","","Cuquío","Cuquío",""
"","http://pt.wikipedia.org/wiki/Ciconio","","","","","","","","","","","","Ciconio","Ciconio",""
"","http://pt.wikipedia.org/wiki/Reviga","","","","","","","","","","","","Reviga","Reviga",""
"","http://pt.wikipedia.org/wiki/Grone","","","","","","","","","","","","Grone","Grone",""
"","http://pt.wikipedia.org/wiki/Condado_de_Jackson_(Virgínia_Ocidental)","","","","","","","","","","","","Condado de Jackson (Virgínia Ocidental)","Jackson",""
"","http://pt.wikipedia.org/wiki/Jawad","","","","","","","","","","","","Jawad","Jawad",""
"","http://pt.wikipedia.org/wiki/Colstrip","","","","","","","","","","","","Colstrip","Colstrip",""
"","http://pt.wikipedia.org/wiki/Estação_Nezahualcóyotl","","","","","","","","","","","","Estação Nezahualcóyotl","Nezahualcóyotl",""
"","http://pt.wikipedia.org/wiki/Montrevault","","","","","","","","","","","","Montrevault","Montrevault",""
"","http://pt.wikipedia.org/wiki/89_Julia","","","","","","","","","","","","89 Julia","Julia",""
"","http://pt.wikipedia.org/wiki/Benavente_(Espanha)","","","","","","","","","","","","Benavente (Espanha)","Benavente",""
"","http://pt.wikipedia.org/wiki/Castel_di_Sasso","","","","","","","","","","","","Castel di Sasso","Castel di Sasso",""
"","http://pt.wikipedia.org/wiki/Ewbank_da_Câmara","","","","","","Ewbank","","","","","","Ewbank da Câmara","Ewbank da Câmara",""
"","http://pt.wikipedia.org/wiki/Victorville","","","","","","","","","","","","Victorville","Victorville",""
"","http://pt.wikipedia.org/wiki/Roccabascerana","","","","","","","","","","","","Roccabascerana","Roccabascerana",""
"","http://pt.wikipedia.org/wiki/Mandres-sur-Vair","","","","","","","","","","","","Mandres-sur-Vair","Mandres-sur-Vair",""
"","http://pt.wikipedia.org/wiki/Maconcourt","","","","","","","","","","","","Maconcourt","Maconcourt",""
"","http://pt.wikipedia.org/wiki/Dundarrach","","","","","","","","","","","","Dundarrach","Dundarrach",""
"","http://pt.wikipedia.org/wiki/35902_1999_JM88","","","","","","","","","","","","35902 1999 JM88","1999 JM88",""
"","http://pt.wikipedia.org/wiki/Bellewood","","","","","","","","","","","","Bellewood","Bellewood",""
"","http://pt.wikipedia.org/wiki/Rio_Kushiro","","","","","","","","","","","","Rio Kushiro","Kushiro",""
"","http://pt.wikipedia.org/wiki/Geneva_(Indiana)","","","","","","","","","","","","Geneva (Indiana)","Geneva",""
"","http://pt.wikipedia.org/wiki/Saint-Jean-Cap-Ferrat","","","","","","","","","","","","Saint-Jean-Cap-Ferrat","Saint-Jean-Cap-Ferrat",""
"","http://pt.wikipedia.org/wiki/NGC_4911","","","","","","","","","","","","NGC 4911","4911, UGC 8128, MCG 5-31-93, ZWG 160.260, DRCG 27-82, IRAS12584+2803, PGC 44840;;NGC 4911",""
"","http://pt.wikipedia.org/wiki/Chavanne","","","","","","","","","","","","Chavanne","Chavanne",""
"","http://pt.wikipedia.org/wiki/Évran","","","","","","","","","","","","Évran","Évran",""
"","http://pt.wikipedia.org/wiki/Binh_Duong","","","","","","","","","","","","Binh Duong","Binh Duong;;Bình Dương",""
"","http://pt.wikipedia.org/wiki/Lake_Purdy_(Alabama)","","","","","","","","","","","","Lake Purdy (Alabama)","Lake Purdy",""
"","http://pt.wikipedia.org/wiki/Comuna_de_Ulan-Majorat","","","","","","","","","","","","Comuna de Ulan-Majorat","Ulan-Majorat",""
"","http://pt.wikipedia.org/wiki/Ranst","","","","","","","","","","","","Ranst","Ranst",""
"","http://pt.wikipedia.org/wiki/Châtillon-sur-Lison","","","","","","","","","","","","Châtillon-sur-Lison","Châtillon-sur-Lison",""
"","http://pt.wikipedia.org/wiki/19568_Rachelmarie","","","","","","","","","","","","19568 Rachelmarie","Rachelmarie",""
"","http://pt.wikipedia.org/wiki/96_Aegle","","","","","","","","","","","","96 Aegle","Aegle",""
"","http://pt.wikipedia.org/wiki/Stark_(Kansas)","","","","","","","","","","","","Stark (Kansas)","Stark",""
"","http://pt.wikipedia.org/wiki/Buchholz_(Turíngia)","","","","","","","","","","","","Buchholz (Turíngia)","Buchholz",""
"","http://pt.wikipedia.org/wiki/Issanlas","","","","","","","","","","","","Issanlas","Issanlas",""
"","http://pt.wikipedia.org/wiki/Eland_(Wisconsin)","","","","","","","","","","","","Eland (Wisconsin)","Eland",""
"","http://pt.wikipedia.org/wiki/Rio_Ibicuí","","","","","","","","","","","","Rio Ibicuí","Rio Ibicuí",""
"","http://pt.wikipedia.org/wiki/23583_Krivsky","","","","","","","","","","","","23583 Krivsky","Krivsky",""
"","http://pt.wikipedia.org/wiki/Rio_Rideau","","","","","","","","","","","","Rio Rideau","Rio Rideau",""
"","http://pt.wikipedia.org/wiki/9716_Severina","","","","","","","","","","","","9716 Severina","Severina",""
"","http://pt.wikipedia.org/wiki/Montfort-en-Chalosse","","","","","","","","","","","","Montfort-en-Chalosse","Montfort-en-Chalosse",""
"","http://pt.wikipedia.org/wiki/Stanley_(Dacota_do_Norte)","","","","","","","","","","","","Stanley (Dacota do Norte)","Stanley",""
"","http://pt.wikipedia.org/wiki/28241_1999_AC22","","","","","","","","","","","","28241 1999 AC22","1999 AC22",""
"","http://pt.wikipedia.org/wiki/Bear_Valley_Springs","","","","","","","","","","","","Bear Valley Springs","Bear Valley Springs",""
"","http://pt.wikipedia.org/wiki/18734_Darboux","","","","","","","","","","","","18734 Darboux","Darboux",""
"","http://pt.wikipedia.org/wiki/Erwin_(Carolina_do_Norte)","","","","","","","","","","","","Erwin (Carolina do Norte)","Erwin",""
"","http://pt.wikipedia.org/wiki/Étaves-et-Bocquiaux","","","","","","","","","","","","Étaves-et-Bocquiaux","Étaves-et-Bocquiaux",""
"","http://pt.wikipedia.org/wiki/Bad_Köstritz","","","","","","","","","","","","Bad Köstritz","Bad Köstritz",""
"","http://pt.wikipedia.org/wiki/Calusco_d'Adda","","","","","","","","","","","","Calusco d'Adda","Calusco d'Adda;;San Fedele",""
"","http://pt.wikipedia.org/wiki/Fuenlabrada_de_los_Montes","","","","","","","","","","","","Fuenlabrada de los Montes","Fuenlabrada de los Montes",""
"","http://pt.wikipedia.org/wiki/Laix","","","","","","","","","","","","Laix","Laix",""
"","http://pt.wikipedia.org/wiki/Magalas","","","","","","","","","","","","Magalas","Magalas",""
"","http://pt.wikipedia.org/wiki/Rio_Groşerea","","","","","","","","","","","","Rio Groşerea","Rio Groşerea",""
"","http://pt.wikipedia.org/wiki/Grafton_(Virgínia_Ocidental)","","","","","","","","","","","","Grafton (Virgínia Ocidental)","Grafton",""
"","http://pt.wikipedia.org/wiki/Ştiuca","","","","","","","","","","","","Ştiuca","Ştiuca",""
"","http://pt.wikipedia.org/wiki/36566_2000_QK119","","","","","","","","","","","","36566 2000 QK119","2000 QK119",""
"","http://pt.wikipedia.org/wiki/Rochester_(Pensilvânia)","","","","","","","","","","","","Rochester (Pensilvânia)","Rochester",""
"","http://pt.wikipedia.org/wiki/Tocantínia","","","","","","","","","","","","Tocantínia","Tocantínia",""
"","http://pt.wikipedia.org/wiki/Saint-Martin-de-Bonfossé","","","","","","","","","","","","Saint-Martin-de-Bonfossé","Saint-Martin-de-Bonfossé",""
"","http://pt.wikipedia.org/wiki/Estação_Vicuña_Mackenna","","","","","","","","","","","","Estação Vicuña Mackenna","Vicuña Mackenna",""
"","http://pt.wikipedia.org/wiki/(73410)_2002_LV26","","","","","","","","","","","","(73410) 2002 LV26","2002 LV26",""
"","http://pt.wikipedia.org/wiki/Chernivtsi","","","","","","""Pequena Viena""","","","","","","Chernivtsi","Chernivtsi;;Чернівці",""
"","http://pt.wikipedia.org/wiki/Sommevoire","","","","","","","","","","","","Sommevoire","Sommevoire",""
"","http://pt.wikipedia.org/wiki/Condado_de_Mineral_(Montana)","","","","","","","","","","","","Condado de Mineral (Montana)","Mineral",""
"","http://pt.wikipedia.org/wiki/Avon_(Colorado)","","","","","","","","","","","","Avon (Colorado)","Avon",""
"","http://pt.wikipedia.org/wiki/38047_1998_TC3","","","","","","","","","","","","38047 1998 TC3","1998 TC3",""
"","http://pt.wikipedia.org/wiki/Schülp_(Dithmarschen)","","","","","","","","","","","","Schülp (Dithmarschen)","Schülp",""
"","http://pt.wikipedia.org/wiki/Rio_Pitinga","","","","","","","","","","","","Rio Pitinga","Rio Pitinga",""
"","http://pt.wikipedia.org/wiki/Toro_Canyon","","","","","","","","","","","","Toro Canyon","Toro Canyon",""
"","http://pt.wikipedia.org/wiki/Bertram_(Texas)","","","","","","","","","","","","Bertram (Texas)","Bertram",""
"","http://pt.wikipedia.org/wiki/Burlington_(Kentucky)","","","","","","","","","","","","Burlington (Kentucky)","Burlington",""
"","http://pt.wikipedia.org/wiki/24400_2000_AF192","","","","","","","","","","","","24400 2000 AF192","2000 AF192",""
"","http://pt.wikipedia.org/wiki/Monticello_(Utah)","","","","","","","","","","","","Monticello (Utah)","Monticello",""
"","http://pt.wikipedia.org/wiki/Armazém_do_Espingardeiro","","","","","","","","","","","","Armazém do Espingardeiro","Armazém do Espingardeiro",""
"","http://pt.wikipedia.org/wiki/23726_1998_HG48","","","","","","","","","","","","23726 1998 HG48","1998 HG48",""
"","http://pt.wikipedia.org/wiki/Plymouth_(Carolina_do_Norte)","","","","","","","","","","","","Plymouth (Carolina do Norte)","Plymouth",""
"","http://pt.wikipedia.org/wiki/Wallace_(Nebraska)","","","","","","","","","","","","Wallace (Nebraska)","Wallace",""
"","http://pt.wikipedia.org/wiki/La_Rocque","","","","","","","","","","","","La Rocque","La Rocque",""
"","http://pt.wikipedia.org/wiki/Connellsville","","","","","","","","","","","","Connellsville","Connellsville",""
"","http://pt.wikipedia.org/wiki/33972_2000_NO15","","","","","","","","","","","","33972 2000 NO15","2000 NO15",""
"","http://pt.wikipedia.org/wiki/New_Washoe_City","","","","","","","","","","","","New Washoe City","New Washoe City",""
"","http://pt.wikipedia.org/wiki/9815_Mariakirch","","","","","","","","","","","","9815 Mariakirch","Mariakirch",""
"","http://pt.wikipedia.org/wiki/Palmeiras_(Belo_Horizonte)","","","","","","","","","","","","Palmeiras (Belo Horizonte)","Palmeiras (Belo Horizonte)",""
"","http://pt.wikipedia.org/wiki/Braslou","","","","","","","","","","","","Braslou","Braslou",""
"","http://pt.wikipedia.org/wiki/Chaumont-d'Anjou","","","","","","","","","","","","Chaumont-d'Anjou","Chaumont-d'Anjou",""
"","http://pt.wikipedia.org/wiki/Chenoweth","","","","","","","","","","","","Chenoweth","Chenoweth",""
"","http://pt.wikipedia.org/wiki/Lajeado_Novo","","","","","","","","","","","","Lajeado Novo","Lajeado Novo",""
"","http://pt.wikipedia.org/wiki/Estádio_Olímpico_de_Tóquio","","","","","","","","","","","","Estádio Olímpico de Tóquio","Estádio Olímpico de Tóquio;;Kokuritsu Kasumigaoka Rikujō Kyogijō",""
"","http://pt.wikipedia.org/wiki/Canton_(Minnesota)","","","","","","","","","","","","Canton (Minnesota)","Canton",""
"","http://pt.wikipedia.org/wiki/Zeta_Lupi","","","","","","","","","","","","Zeta Lupi","ζ Lupi","64 Lupi (Designação de Flamsteed), HD 134505, HIP 74395"
"","http://pt.wikipedia.org/wiki/La_Conner","","","","","","","","","","","","La Conner","La Conner",""
"","http://pt.wikipedia.org/wiki/28058_1998_NF","","","","","","","","","","","","28058 1998 NF","1998 NF",""
"","http://pt.wikipedia.org/wiki/Cuisy_(Meuse)","","","","","","","","","","","","Cuisy (Meuse)","Cuisy",""
"","http://pt.wikipedia.org/wiki/Lamarche-sur-Saône","","","","","","","","","","","","Lamarche-sur-Saône","Lamarche-sur-Saône",""
"","http://pt.wikipedia.org/wiki/17102_Begzhigitova","","","","","","","","","","","","17102 Begzhigitova","Begzhigitova",""
"","http://pt.wikipedia.org/wiki/Futaleufú","","","","","","","","","","","","Futaleufú","Futaleufú",""
"","http://pt.wikipedia.org/wiki/Spring_Mount","","","","","","","","","","","","Spring Mount","Spring Mount",""
"","http://pt.wikipedia.org/wiki/Bahna","","","","","","","","","","","","Bahna","Bahna",""
"","http://pt.wikipedia.org/wiki/Laval-du-Tarn","","","","","","","","","","","","Laval-du-Tarn","Laval-du-Tarn",""
"","http://pt.wikipedia.org/wiki/Argences","","","","","","","","","","","","Argences","Argences",""
"","http://pt.wikipedia.org/wiki/Cordero_(Venezuela)","","","","","","","","","","","","Cordero (Venezuela)","Cordero",""
"","http://pt.wikipedia.org/wiki/Aschau_(Mühldorf)","","","","","","","","","","","","Aschau (Mühldorf)","Aschau",""
"","http://pt.wikipedia.org/wiki/39348_2002_AE117","","","","","","","","","","","","39348 2002 AE117","2002 AE117",""
"","http://pt.wikipedia.org/wiki/Arvada_(Colorado)","","","","","","","","","","","","Arvada (Colorado)","Arvada",""
"","http://pt.wikipedia.org/wiki/Veliki_Jasenovac","","","","","","","","","","","","Veliki Jasenovac","Veliki Jasenovac",""
"","http://pt.wikipedia.org/wiki/115_Velorum","","","","","","","","","","","","115 Velorum","115 Veloruml Velorum","HD 79917, HIP 45439"
"","http://pt.wikipedia.org/wiki/Microrregião_de_Salinas","","","","","","","","","","","","Microrregião de Salinas","Salinas",""
"","http://pt.wikipedia.org/wiki/Castellserà","","","","","","","","","","","","Castellserà","Castellserà",""
"","http://pt.wikipedia.org/wiki/Teodoro_Schmidt","","","","","","","","","","","","Teodoro Schmidt","Teodoro Schmidt",""
"","http://pt.wikipedia.org/wiki/Cavagnac","","","","","","","","","","","","Cavagnac","Cavagnac",""
"","http://pt.wikipedia.org/wiki/32761_1981_ED31","","","","","","","","","","","","32761 1981 ED31","1981 ED31",""
"","http://pt.wikipedia.org/wiki/5734_Noguchi","","","","","","","","","","","","5734 Noguchi","Noguchi",""
"","http://pt.wikipedia.org/wiki/Taingy","","","","","","","","","","","","Taingy","Taingy",""
"","http://pt.wikipedia.org/wiki/(308379)_2005_RS43","","","","","","","","","","","","(308379) 2005 RS43","2005 RS43",""
