"historicalName","isPrimaryTopicOf","abbreviation","alternativeName","commonName","familyName","givenName","nick","surname","formerName","longName","dboName","originalName","label","foafName","alias"
"","http://pt.wikipedia.org/wiki/29991_2000_AC38","","","","","","","","","","","","29991 2000 AC38","2000 AC38",""
"","http://pt.wikipedia.org/wiki/Rempnat","","","","","","","","","","","","Rempnat","Rempnat",""
"","http://pt.wikipedia.org/wiki/34181_2000_QT42","","","","","","","","","","","","34181 2000 QT42","2000 QT42",""
"","http://pt.wikipedia.org/wiki/10573_Piani","","","","","","","","","","","","10573 Piani","Piani",""
"","http://pt.wikipedia.org/wiki/Dolignon","","","","","","","","","","","","Dolignon","Dolignon",""
"","http://pt.wikipedia.org/wiki/Tobolac","","","","","","","","","","","","Tobolac","Tobolac",""
"","http://pt.wikipedia.org/wiki/Aizy-Jouy","","","","","","","","","","","","Aizy-Jouy","Aizy-Jouy",""
"","http://pt.wikipedia.org/wiki/Arboles","","","","","","","","","","","","Arboles","Arboles",""
"","http://pt.wikipedia.org/wiki/7142_Spinoza","","","","","","","","","","","","7142 Spinoza","Spinoza",""
"","http://pt.wikipedia.org/wiki/NGC_3925","","","","","","","","","","","","NGC 3925","3925, MCG 4-28-71, ZWG 127.75, PGC 37078;;NGC 3925",""
"","http://pt.wikipedia.org/wiki/Martis","","","","","","","","","","","","Martis","Martis",""
"","http://pt.wikipedia.org/wiki/Lomas","","","","","","","","","","","","Lomas","Lomas",""
"","http://pt.wikipedia.org/wiki/2008_CK70","","","","","","","","","","","","2008 CK70","2008 CK70",""
"","http://pt.wikipedia.org/wiki/36284_2000_DM8","","","","","","","","","","","","36284 2000 DM8","2000 DM8",""
"","http://pt.wikipedia.org/wiki/Abbeyleix","","","","","","","","","","","","Abbeyleix","Abbeyleix;;Mainistir Laoise",""
"","http://pt.wikipedia.org/wiki/Pustovlah","","","","","","","","","","","","Pustovlah","Pustovlah",""
"","http://pt.wikipedia.org/wiki/Conrath","","","","","","","","","","","","Conrath","Conrath",""
"","http://pt.wikipedia.org/wiki/NGC_5922","","","","","","","","","","","","NGC 5922","NGC 5922",""
"","http://pt.wikipedia.org/wiki/Badajoz","","","","","","","","","","","","Badajoz","Badajoz",""
"","http://pt.wikipedia.org/wiki/1514_Ricouxa","","","","","","","","","","","","1514 Ricouxa","Ricouxa",""
"","http://pt.wikipedia.org/wiki/Cazalis_(Gironde)","","","","","","","","","","","","Cazalis (Gironde)","Cazalis",""
"","http://pt.wikipedia.org/wiki/Catarroja","","","","","","","","","","","","Catarroja","Catarroja",""
"","http://pt.wikipedia.org/wiki/Deltona","","","","","","","","","","","","Deltona","Deltona",""
"","http://pt.wikipedia.org/wiki/Gallardon","","","","","","","","","","","","Gallardon","Gallardon",""
"","http://pt.wikipedia.org/wiki/Cagnotte","","","","","","","","","","","","Cagnotte","Cagnotte",""
"","http://pt.wikipedia.org/wiki/Venda_Nova_do_Imigrante","","","","","","","","","","","","Venda Nova do Imigrante","Venda Nova do Imigrante",""
"","http://pt.wikipedia.org/wiki/(21329)_1997_AP15","","","","","","","","","","","","(21329) 1997 AP15","1997 AP15",""
"","http://pt.wikipedia.org/wiki/Aberfoyle","","","","","","","","","","","","Aberfoyle","Aberfoyle",""
"","http://pt.wikipedia.org/wiki/Arapoviće","","","","","","","","","","","","Arapoviće","Arapoviće",""
"","http://pt.wikipedia.org/wiki/Hambye","","","","","","","","","","","","Hambye","Hambye",""
"","http://pt.wikipedia.org/wiki/Bursard","","","","","","","","","","","","Bursard","Bursard",""
"","http://pt.wikipedia.org/wiki/Tobias_Fornier","","","","","","","","","","","","Tobias Fornier","Tobias Fornier",""
"","http://pt.wikipedia.org/wiki/Gjepalaj","","","","","","","","","","","","Gjepalaj","Gjepalaj",""
"","http://pt.wikipedia.org/wiki/Harrogate-Shawanee","","","","","","","","","","","","Harrogate-Shawanee","Harrogate-Shawanee",""
"","http://pt.wikipedia.org/wiki/(82173)_2001_HS10","","","","","","","","","","","","(82173) 2001 HS10","2001 HS10",""
"","http://pt.wikipedia.org/wiki/Distrito_de_Anpachi","","","","","","","","","","","","Distrito de Anpachi","Anpachi;;Anpachi-gun;;安八郡",""
"","http://pt.wikipedia.org/wiki/Blanot_(Côte-d'Or)","","","","","","","","","","","","Blanot (Côte-d'Or)","Blanot",""
"","http://pt.wikipedia.org/wiki/Condado_de_Screven","","","","","","","","","","","","Condado de Screven","Screven",""
"","http://pt.wikipedia.org/wiki/Lago_da_Curnera","","","","","","","","","","","","Lago da Curnera","Lago Curnera",""
"","http://pt.wikipedia.org/wiki/Rocles_(Lozère)","","","","","","","","","","","","Rocles (Lozère)","Rocles",""
"","http://pt.wikipedia.org/wiki/Marapicu","","","","","","","","","","","","Marapicu","Marapicu",""
"","http://pt.wikipedia.org/wiki/Mobridge_(Dakota_do_Sul)","","","","","","","","","","","","Mobridge (Dakota do Sul)","Mobridge",""
"","http://pt.wikipedia.org/wiki/36933_2000_SF222","","","","","","","","","","","","36933 2000 SF222","2000 SF222",""
"","http://pt.wikipedia.org/wiki/Sainte-Aurence-Cazaux","","","","","","","","","","","","Sainte-Aurence-Cazaux","Sainte-Aurence-Cazaux",""
"","http://pt.wikipedia.org/wiki/Cuevas_del_Campo","","","","","","","","","","","","Cuevas del Campo","Cuevas del Campo",""
"","http://pt.wikipedia.org/wiki/Uxelles","","","","","","","","","","","","Uxelles","Uxelles",""
"","http://pt.wikipedia.org/wiki/Alcaracejos","","","","","","","","","","","","Alcaracejos","Alcaracejos",""
"","http://pt.wikipedia.org/wiki/(21834)_1999_TL96","","","","","","","","","","","","(21834) 1999 TL96","1999 TL96",""
"","http://pt.wikipedia.org/wiki/Faggiano","","","","","","","","","","","","Faggiano","Faggiano",""
"","http://pt.wikipedia.org/wiki/Albertshofen","","","","","","","","","","","","Albertshofen","Albertshofen",""
"","http://pt.wikipedia.org/wiki/19119_Dimpna","","","","","","","","","","","","19119 Dimpna","Dimpna",""
"","http://pt.wikipedia.org/wiki/39456_4120_T-3","","","","","","","","","","","","39456 4120 T-3","4120 T-3",""
"","http://pt.wikipedia.org/wiki/2427_Kobzar","","","","","","","","","","","","2427 Kobzar","Kobzar",""
"","http://pt.wikipedia.org/wiki/Juncalas","","","","","","","","","","","","Juncalas","Juncalas",""
"","http://pt.wikipedia.org/wiki/8367_Bokusui","","","","","","","","","","","","8367 Bokusui","Bokusui",""
"","http://pt.wikipedia.org/wiki/Basseux","","","","","","","","","","","","Basseux","Basseux",""
"","http://pt.wikipedia.org/wiki/A_Fregeneda","","","","","","","","","","","","A Fregeneda","A Fregeneda;;La Fregeneda",""
"","http://pt.wikipedia.org/wiki/Estádio_José_Arcanjo","","","","","","","","","","","","Estádio José Arcanjo","Estádio José Arcanjo",""
"","http://pt.wikipedia.org/wiki/Bessèges","","","","","","","","","","","","Bessèges","Bessèges",""
"","http://pt.wikipedia.org/wiki/NGC_2045","","","","","","","","","","","","NGC 2045","NGC 2045","SAO 094827"
"","http://pt.wikipedia.org/wiki/35661_1998_QV39","","","","","","","","","","","","35661 1998 QV39","1998 QV39",""
"","http://pt.wikipedia.org/wiki/Enzesfeld-Lindabrunn","","","","","","","","","","","","Enzesfeld-Lindabrunn","Enzesfeld-Lindabrunn",""
"","http://pt.wikipedia.org/wiki/Portuguesa_(bairro)","","","","","","","","","","","","Portuguesa (bairro)","",""
"","http://pt.wikipedia.org/wiki/Ollastra","","","","","","","","","","","","Ollastra","Ollastra",""
"","http://pt.wikipedia.org/wiki/Comuna_de_Stary_Lubotyń","","","","","","","","","","","","Comuna de Stary Lubotyń","Stary Lubotyń",""
"","http://pt.wikipedia.org/wiki/Kingsville_(Texas)","","","","","","","","","","","","Kingsville (Texas)","Kingsville",""
"","http://pt.wikipedia.org/wiki/32766_1982_UY7","","","","","","","","","","","","32766 1982 UY7","1982 UY7",""
"","http://pt.wikipedia.org/wiki/Robledillo_de_Trujillo","","","","","","","","","","","","Robledillo de Trujillo","Robledillo de Trujillo",""
"","http://pt.wikipedia.org/wiki/2003_YK179","","","","","","","","","","","","2003 YK179","2003 YK179",""
"","http://pt.wikipedia.org/wiki/9008_Bohsternberk","","","","","","","","","","","","9008 Bohsternberk","Bohsternberk",""
"","http://pt.wikipedia.org/wiki/Esparto_(Califórnia)","","","","","","","","","","","","Esparto (Califórnia)","Esparto",""
"","http://pt.wikipedia.org/wiki/Ghoti_Budruk","","","","","","","","","","","","Ghoti Budruk","Ghoti Budruk",""
"","http://pt.wikipedia.org/wiki/NGC_2753","","","","","","","","","","","","NGC 2753","MCG+04-22-015, CGCG 121.020, KCPG 187, PGC 25603;;NGC 2753",""
"","http://pt.wikipedia.org/wiki/Tau1_Eridani","","","","","","","","","","","","Tau1 Eridani","τ1 Eridanus","1 Eridani (Designação de Flamsteed), HD 17206, HIP 12843"
"","http://pt.wikipedia.org/wiki/Puchenstuben","","","","","","","","","","","","Puchenstuben","Puchenstuben",""
"","http://pt.wikipedia.org/wiki/Charentonne","","","","","","","","","","","","Charentonne","Charentonne",""
"","http://pt.wikipedia.org/wiki/Preitenegg","","","","","","","","","","","","Preitenegg","Preitenegg",""
"","http://pt.wikipedia.org/wiki/203_Velorum","","","","","","","","","","","","203 Velorum","203 VelorumJ Velorum","HD 89890, HIP 50676"
"","http://pt.wikipedia.org/wiki/Guignicourt-sur-Vence","","","","","","","","","","","","Guignicourt-sur-Vence","Guignicourt-sur-Vence",""
"","http://pt.wikipedia.org/wiki/Grabels","","","","","","","","","","","","Grabels","Grabels",""
"","http://pt.wikipedia.org/wiki/28353_1999_FH32","","","","","","","","","","","","28353 1999 FH32","1999 FH32",""
"","http://pt.wikipedia.org/wiki/Carneiros","","","","","","","","","","","","Carneiros","Carneiros",""
"","http://pt.wikipedia.org/wiki/Wheaton_(Missouri)","","","","","","","","","","","","Wheaton (Missouri)","Wheaton",""
"","http://pt.wikipedia.org/wiki/Condado_de_Wyoming_(Nova_Iorque)","","","","","","","","","","","","Condado de Wyoming (Nova Iorque)","Wyoming",""
"","http://pt.wikipedia.org/wiki/Ribeirão_Roça_Grande","","","","","","","","","","","","Ribeirão Roça Grande","Ribeirão Roça Grande",""
"","http://pt.wikipedia.org/wiki/Bairgania","","","","","","","","","","","","Bairgania","Bairgania",""
"","http://pt.wikipedia.org/wiki/Wallern_an_der_Trattnach","","","","","","","","","","","","Wallern an der Trattnach","Wallern an der Trattnach",""
"","http://pt.wikipedia.org/wiki/34859_2001_TR49","","","","","","","","","","","","34859 2001 TR49","2001 TR49",""
"","http://pt.wikipedia.org/wiki/NGC_1313","","","","","","","","","","","","NGC 1313","ESO 082-G011, VV 436, AM 0317-664, PGC 12286;;NGC 1313",""
"","http://pt.wikipedia.org/wiki/Rio_Floriano_(Paraíba)","","","","","","","","","","","","Rio Floriano (Paraíba)","Rio Floriano",""
"","http://pt.wikipedia.org/wiki/Curcani","","","","","","","","","","","","Curcani","Curcani",""
"","http://pt.wikipedia.org/wiki/Fulton_(Ohio)","","","","","","","","","","","","Fulton (Ohio)","Fulton",""
"","http://pt.wikipedia.org/wiki/Hallwil","","","","","","","","","","","","Hallwil","Hallwil",""
"","http://pt.wikipedia.org/wiki/Mariazell","","","","","","","","","","","","Mariazell","Mariazell",""
"","http://pt.wikipedia.org/wiki/Ontonagon","","","","","","","","","","","","Ontonagon","Ontonagon",""
"","http://pt.wikipedia.org/wiki/La_Versanne","","","","","","","","","","","","La Versanne","La Versanne",""
"","http://pt.wikipedia.org/wiki/NGC_5240","","","","","","","","","","","","NGC 5240","5240, UGC 8587, MCG 6-30-56, ZWG 190.34, PGC 47971;;NGC 5240",""
"","http://pt.wikipedia.org/wiki/Contest","","","","","","","","","","","","Contest","Contest",""
"","http://pt.wikipedia.org/wiki/Rouvroy-en-Santerre","","","","","","","","","","","","Rouvroy-en-Santerre","Rouvroy-en-Santerre",""
"","http://pt.wikipedia.org/wiki/Hípica","","","","","","","","","","","","Hípica","Hípica",""
"","http://pt.wikipedia.org/wiki/450_Brigitta","","","","","","","","","","","","450 Brigitta","Brigitta",""
"","http://pt.wikipedia.org/wiki/Barinque","","","","","","","","","","","","Barinque","Barinque",""
"","http://pt.wikipedia.org/wiki/12715_Godin","","","","","","","","","","","","12715 Godin","Godin",""
"","http://pt.wikipedia.org/wiki/Lavaca_(Arkansas)","","","","","","","","","","","","Lavaca (Arkansas)","Lavaca",""
"","http://pt.wikipedia.org/wiki/Monte_Porzio_Catone","","","","","","","","","","","","Monte Porzio Catone","Monte Porzio Catone",""
"","http://pt.wikipedia.org/wiki/Estádio_Municipal_Coronel_José_Bezerra","","","","","","","","","","","","Estádio Municipal Coronel José Bezerra","Bezerrão;;Estádio Municipal Coronel José Bezerra",""
"","http://pt.wikipedia.org/wiki/Barreirinhas","","","","","","","","","","","","Barreirinhas","Barreirinhas",""
"","http://pt.wikipedia.org/wiki/Ihiala","","","","","","","","","","","","Ihiala","Ihiala",""
"","http://pt.wikipedia.org/wiki/Gervais_(Oregon)","","","","","","","","","","","","Gervais (Oregon)","Gervais",""
"","http://pt.wikipedia.org/wiki/25984_2001_FG60","","","","","","","","","","","","25984 2001 FG60","2001 FG60",""
"","http://pt.wikipedia.org/wiki/Matadouro_(Chã_Grande)","","","","","","Loteamento do Matadouro","","","","","","Matadouro (Chã Grande)","Monsenhor João Inácio",""
"","http://pt.wikipedia.org/wiki/Rozay-en-Brie","","","","","","","","","","","","Rozay-en-Brie","Rozay-en-Brie",""
"","http://pt.wikipedia.org/wiki/C-Road","","","","","","","","","","","","C-Road","C-Road",""
"","http://pt.wikipedia.org/wiki/22137_Annettelee","","","","","","","","","","","","22137 Annettelee","Annettelee",""
"","http://pt.wikipedia.org/wiki/Riol","","","","","","","","","","","","Riol","Riol",""
"","http://pt.wikipedia.org/wiki/Pech-Luna","","","","","","","","","","","","Pech-Luna","Pech-Luna",""
"","http://pt.wikipedia.org/wiki/Königswalde","","","","","","","","","","","","Königswalde","Königswalde",""
"","http://pt.wikipedia.org/wiki/1166_Sakuntala","","","","","","","","","","","","1166 Sakuntala","Sakuntala",""
"","http://pt.wikipedia.org/wiki/Teising","","","","","","","","","","","","Teising","Teising",""
"","http://pt.wikipedia.org/wiki/El_Camino_Angosto","","","","","","","","","","","","El Camino Angosto","El Camino Angosto",""
"","http://pt.wikipedia.org/wiki/3559_Violaumayer","","","","","","","","","","","","3559 Violaumayer","Violaumayer",""
"","http://pt.wikipedia.org/wiki/Grand-Charmont","","","","","","","","","","","","Grand-Charmont","Grand-Charmont",""
"","http://pt.wikipedia.org/wiki/12275_Marcelgoffin","","","","","","","","","","","","12275 Marcelgoffin","Marcelgoffin",""
"","http://pt.wikipedia.org/wiki/4458_Oizumi","","","","","","","","","","","","4458 Oizumi","Oizumi",""
"","http://pt.wikipedia.org/wiki/Balugaon","","","","","","","","","","","","Balugaon","Balugaon",""
"","http://pt.wikipedia.org/wiki/Hermosa_Beach","","","","","","","","","","","","Hermosa Beach","Hermosa Beach",""
"","http://pt.wikipedia.org/wiki/Frederica_(Delaware)","","","","","","","","","","","","Frederica (Delaware)","Frederica",""
"","http://pt.wikipedia.org/wiki/Bomba_de_Fogo","","","","","","","","","","","","Bomba de Fogo","Bomba de Fogo",""
"","http://pt.wikipedia.org/wiki/Creuse_(Somme)","","","","","","","","","","","","Creuse (Somme)","Creuse",""
"","http://pt.wikipedia.org/wiki/Condado_de_Panola_(Mississippi)","","","","","","","","","","","","Condado de Panola (Mississippi)","Panola",""
"","http://pt.wikipedia.org/wiki/Yardley_(Pensilvânia)","","","","","","","","","","","","Yardley (Pensilvânia)","Yardley",""
"","http://pt.wikipedia.org/wiki/Rio_Pur","","","","","","","","","","","","Rio Pur","Pur",""
"","http://pt.wikipedia.org/wiki/Germignac","","","","","","","","","","","","Germignac","Germignac",""
"","http://pt.wikipedia.org/wiki/Lansdowne-Baltimore_Highlands","","","","","","","","","","","","Lansdowne-Baltimore Highlands","Lansdowne-Baltimore Highlands",""
"","http://pt.wikipedia.org/wiki/NGC_1070","","","","","","","","","","","","NGC 1070","1070, PGC 10309, UGC 2200, MCG 1-7-26, ZWG 414.45, IRAS02407+0445;;NGC 1070",""
"","http://pt.wikipedia.org/wiki/(82258)_2001_KG10","","","","","","","","","","","","(82258) 2001 KG10","2001 KG10",""
"","http://pt.wikipedia.org/wiki/Rio_Riet_(Cabo_Oriental)","","","","","","","","","","","","Rio Riet (Cabo Oriental)","Rio Riet (Cabo Oriental)",""
"","http://pt.wikipedia.org/wiki/Abadia_de_Goiás","","","","","","","","","","","","Abadia de Goiás","Abadia de Goiás",""
"","http://pt.wikipedia.org/wiki/Dewhadi","","","","","","","","","","","","Dewhadi","Dewhadi",""
"","http://pt.wikipedia.org/wiki/Bazoncourt","","","","","","","","","","","","Bazoncourt","Bazoncourt",""
"","http://pt.wikipedia.org/wiki/Maple_Park","","","","","","","","","","","","Maple Park","Maple Park",""
"","http://pt.wikipedia.org/wiki/31404_1999_AL1","","","","","","","","","","","","31404 1999 AL1","1999 AL1",""
"","http://pt.wikipedia.org/wiki/Estádio_Alfredo_de_Castilho","","","","","","Alfredão","","","","","","Estádio Alfredo de Castilho","Alfredo de Castilho (Alfredão);;Estádio Alfredo de Castilho",""
"","http://pt.wikipedia.org/wiki/Villefranche-sur-Cher","","","","","","","","","","","","Villefranche-sur-Cher","Villefranche-sur-Cher",""
"","http://pt.wikipedia.org/wiki/Nebadhai_Duttapukur","","","","","","","","","","","","Nebadhai Duttapukur","Nebadhai Duttapukur",""
"","http://pt.wikipedia.org/wiki/Lucasville","","","","","","","","","","","","Lucasville","Lucasville",""
"","http://pt.wikipedia.org/wiki/4951_Iwamoto","","","","","","","","","","","","4951 Iwamoto","Iwamoto",""
"","http://pt.wikipedia.org/wiki/Castel_Guelfo_di_Bologna","","","","","","","","","","","","Castel Guelfo di Bologna","Castel Guelfo di Bologna",""
"","http://pt.wikipedia.org/wiki/Eschfeld","","","","","","","","","","","","Eschfeld","Eschfeld",""
"","http://pt.wikipedia.org/wiki/Écotay-l'Olme","","","","","","","","","","","","Écotay-l'Olme","Écotay-l'Olme",""
"","http://pt.wikipedia.org/wiki/26027_4861_P-L","","","","","","","","","","","","26027 4861 P-L","4861 P-L",""
"","http://pt.wikipedia.org/wiki/Meis","","","","","","","","","","","","Meis","Meis",""
