"historicalName","isPrimaryTopicOf","abbreviation","alternativeName","commonName","familyName","givenName","nick","surname","formerName","longName","dboName","originalName","label","foafName","alias"
"","http://pt.wikipedia.org/wiki/Zeta_Normae","","","","","","","","","","","","Zeta Normae","ζ Normae","37 Normae (Designação de Flamsteed), HD 145361, HIP 79497"
"","http://pt.wikipedia.org/wiki/NGC_3955","","","","","","","","","","","","NGC 3955","3955, ESO 504-26, MCG -4-28-5, AM 1151-225, IRAS11514-2253, PGC 37320;;NGC 3955",""
"","http://pt.wikipedia.org/wiki/Piazzali","","","","","","","","","","","","Piazzali","Piazzali",""
"","http://pt.wikipedia.org/wiki/Kamijevo","","","","","","","","","","","","Kamijevo","Kamijevo",""
"","http://pt.wikipedia.org/wiki/Odiáxere","","","","","","","","","","","","Odiáxere","Odiáxere",""
"","http://pt.wikipedia.org/wiki/Jetpur_Navagadh","","","","","","","","","","","","Jetpur Navagadh","Jetpur Navagadh",""
"","http://pt.wikipedia.org/wiki/Webb_City_(Missouri)","","","","","","","","","","","","Webb City (Missouri)","Webb City",""
"","http://pt.wikipedia.org/wiki/Chisholm_(Minnesota)","","","","","","","","","","","","Chisholm (Minnesota)","Chisholm",""
"","http://pt.wikipedia.org/wiki/Pound_(Virgínia)","","","","","","","","","","","","Pound (Virgínia)","Pound",""
"","http://pt.wikipedia.org/wiki/15112_Arlenewolfe","","","","","","","","","","","","15112 Arlenewolfe","Arlenewolfe",""
"","http://pt.wikipedia.org/wiki/Centro_Ciência_Viva_do_Porto_Moniz","","","","","","","","","","","","Centro Ciência Viva do Porto Moniz","Centro Ciência Viva do Porto Moniz",""
"","http://pt.wikipedia.org/wiki/Suhi_Dol_(Surdulica)","","","","","","","","","","","","Suhi Dol (Surdulica)","Suhi Dol",""
"","http://pt.wikipedia.org/wiki/2354_Lavrov","","","","","","","","","","","","2354 Lavrov","Lavrov",""
"","http://pt.wikipedia.org/wiki/Esclassan-Labastide","","","","","","","","","","","","Esclassan-Labastide","Esclassan-Labastide",""
"","http://pt.wikipedia.org/wiki/7216_Ishkov","","","","","","","","","","","","7216 Ishkov","Ishkov",""
"","http://pt.wikipedia.org/wiki/Muskegon_Heights","","","","","","","","","","","","Muskegon Heights","Muskegon Heights",""
"","http://pt.wikipedia.org/wiki/Condado_de_McMullen","","","","","","","","","","","","Condado de McMullen","McMullen",""
"","http://pt.wikipedia.org/wiki/Rossiter","","","","","","","","","","","","Rossiter","Rossiter",""
"","http://pt.wikipedia.org/wiki/Miraí","","","","","","","","","","","","Miraí","Miraí",""
"","http://pt.wikipedia.org/wiki/Córrego_Pitangueira","","","","","","","","","","","","Córrego Pitangueira","",""
"","http://pt.wikipedia.org/wiki/Bielorrússia","","","","","","","","","","","","Bielorrússia","Bielorrússia;;República da Bielorrússia;;Respublika Belarus’;;Республика Белару́сь (russo);;Рэспубліка Белару́сь (bielorrusso)",""
"","http://pt.wikipedia.org/wiki/Mackay_(Idaho)","","","","","","","","","","","","Mackay (Idaho)","Mackay",""
"","http://pt.wikipedia.org/wiki/Black_Earth_(Wisconsin)","","","","","","","","","","","","Black Earth (Wisconsin)","Black Earth",""
"","http://pt.wikipedia.org/wiki/Caulônia","","","","","","","","","","","","Caulônia","Caulônia",""
"","http://pt.wikipedia.org/wiki/Irauçuba","","","","","","Terra da Amizade!","","","","","","Irauçuba","Irauçuba",""
"","http://pt.wikipedia.org/wiki/Beniardà","","","","","","","","","","","","Beniardà","Beniardà;;Beniardá",""
"","http://pt.wikipedia.org/wiki/38602_1999_XW229","","","","","","","","","","","","38602 1999 XW229","1999 XW229",""
"","http://pt.wikipedia.org/wiki/Gamma_Aquarii","","","","","","","","","","","","Gamma Aquarii","γ Aquarii","Sadachbia, Sadalachbia, Aoul al Achbiya, Prima Tabernaculorum, 48 Aquarii (Designação de Flamsteed), HD 212061, HIP 110395"
"","http://pt.wikipedia.org/wiki/San_Lorenzo_de_Calatrava","","","","","","","","","","","","San Lorenzo de Calatrava","San Lorenzo de Calatrava",""
"","http://pt.wikipedia.org/wiki/Savilly","","","","","","","","","","","","Savilly","Savilly",""
"","http://pt.wikipedia.org/wiki/Kravarsko","","","","","","","","","","","","Kravarsko","Kravarsko",""
"","http://pt.wikipedia.org/wiki/Rio_Balta_Nouă","","","","","","","","","","","","Rio Balta Nouă","Rio Balta Nouă",""
"","http://pt.wikipedia.org/wiki/Condado_de_Daviess_(Missouri)","","","","","","","","","","","","Condado de Daviess (Missouri)","Daviess",""
"","http://pt.wikipedia.org/wiki/36167_1999_RG230","","","","","","","","","","","","36167 1999 RG230","1999 RG230",""
"","http://pt.wikipedia.org/wiki/Saint-Christophe_(Ródano)","","","","","","","","","","","","Saint-Christophe (Ródano)","Saint-Christophe",""
"","http://pt.wikipedia.org/wiki/9797_Raes","","","","","","","","","","","","9797 Raes","Raes",""
"","http://pt.wikipedia.org/wiki/Vacherauville","","","","","","","","","","","","Vacherauville","Vacherauville",""
"","http://pt.wikipedia.org/wiki/Turquemenistão","","","","","","","","","","","","Turquemenistão","Turquemenistão / Turcomenistão;;Türkmenistan",""
"","http://pt.wikipedia.org/wiki/25495_Michaelroddy","","","","","","","","","","","","25495 Michaelroddy","Michaelroddy",""
"","http://pt.wikipedia.org/wiki/Le_Déluge_(Oise)","","","","","","","","","","","","Le Déluge (Oise)","Le Déluge",""
"","http://pt.wikipedia.org/wiki/39295_2001_DF95","","","","","","","","","","","","39295 2001 DF95","2001 DF95",""
"","http://pt.wikipedia.org/wiki/Estádio_Bernardo_Rubinger_de_Queiroz","","","","","","Arena Kickball / Bernardão","","","","","","Estádio Bernardo Rubinger de Queiroz","(Estádio Bernardo Rubinger de Queiroz);;Arena Kickball;;Estádio Bernardo Rubinger de Queiroz",""
"","http://pt.wikipedia.org/wiki/23119_2000_AP33","","","","","","","","","","","","23119 2000 AP33","2000 AP33",""
"","http://pt.wikipedia.org/wiki/Wilmington_(Carolina_do_Norte)","","","","","","","","","","","","Wilmington (Carolina do Norte)","Wilmington",""
"","http://pt.wikipedia.org/wiki/La_Bazeuge","","","","","","","","","","","","La Bazeuge","La Bazeuge",""
"","http://pt.wikipedia.org/wiki/Asakura","","","","","","","","","","","","Asakura","-shi;;Asakura;;朝倉市;",""
"","http://pt.wikipedia.org/wiki/Comuna_de_Czarna","","","","","","","","","","","","Comuna de Czarna","Czarna",""
"","http://pt.wikipedia.org/wiki/União_das_Freguesias_de_Marrazes_e_Barosa","","","","","","","","","","","","União das Freguesias de Marrazes e Barosa","Marrazes e Barosa",""
"","http://pt.wikipedia.org/wiki/Rio_Agriş_(Valea_Baciului)","","","","","","","","","","","","Rio Agriş (Valea Baciului)","Rio Agriş (Valea Baciului)",""
"","http://pt.wikipedia.org/wiki/Estação_Bagrationovskaia","","","","","","","","","","","","Estação Bagrationovskaia","30pxBagrationovskaia",""
"","http://pt.wikipedia.org/wiki/Mehren_(Vulkaneifel)","","","","","","","","","","","","Mehren (Vulkaneifel)","Mehren",""
"","http://pt.wikipedia.org/wiki/27869_1995_SR45","","","","","","","","","","","","27869 1995 SR45","1995 SR45",""
"","http://pt.wikipedia.org/wiki/Nicey-sur-Aire","","","","","","","","","","","","Nicey-sur-Aire","Nicey-sur-Aire",""
"","http://pt.wikipedia.org/wiki/Hitchcock_(Dakota_do_Sul)","","","","","","","","","","","","Hitchcock (Dakota do Sul)","Hitchcock",""
"","http://pt.wikipedia.org/wiki/28480_2000_CL26","","","","","","","","","","","","28480 2000 CL26","2000 CL26",""
"","http://pt.wikipedia.org/wiki/Flacey_(Côte-d'Or)","","","","","","","","","","","","Flacey (Côte-d'Or)","Flacey",""
"","http://pt.wikipedia.org/wiki/Kinnekulle","","","","","","","","","","","","Kinnekulle","Kinnekulle",""
"","http://pt.wikipedia.org/wiki/Le_Poislay","","","","","","","","","","","","Le Poislay","Le Poislay",""
"","http://pt.wikipedia.org/wiki/Condado_de_Day","","","","","","","","","","","","Condado de Day","Day",""
"","http://pt.wikipedia.org/wiki/Marvelise","","","","","","","","","","","","Marvelise","Marvelise",""
"","http://pt.wikipedia.org/wiki/Montemurlo","","","","","","","","","","","","Montemurlo","Montemurlo",""
"","http://pt.wikipedia.org/wiki/2002_TA301","","","","","","","","","","","","2002 TA301","2002 TA301",""
"","http://pt.wikipedia.org/wiki/36600_2000_QP138","","","","","","","","","","","","36600 2000 QP138","2000 QP138",""
"","http://pt.wikipedia.org/wiki/Rio_Cremene","","","","","","","","","","","","Rio Cremene","Rio Cremene",""
"","http://pt.wikipedia.org/wiki/(73354)_2002_JW142","","","","","","","","","","","","(73354) 2002 JW142","2002 JW142",""
"","http://pt.wikipedia.org/wiki/16267_Mcdermott","","","","","","","","","","","","16267 Mcdermott","Mcdermott",""
"","http://pt.wikipedia.org/wiki/Vrbnica_(Aleksandrovac)","","","","","","","","","","","","Vrbnica (Aleksandrovac)","Vrbnica",""
"","http://pt.wikipedia.org/wiki/31715_1999_JX56","","","","","","","","","","","","31715 1999 JX56","1999 JX56",""
"","http://pt.wikipedia.org/wiki/2002_GF32","","","","","","","","","","","","2002 GF32","2002 GF32",""
"","http://pt.wikipedia.org/wiki/Saint-Germain-sur-Sèves","","","","","","","","","","","","Saint-Germain-sur-Sèves","Saint-Germain-sur-Sèves",""
"","http://pt.wikipedia.org/wiki/Gierschnach","","","","","","","","","","","","Gierschnach","Gierschnach",""
"","http://pt.wikipedia.org/wiki/Stropsko","","","","","","","","","","","","Stropsko","Stropsko",""
"","http://pt.wikipedia.org/wiki/Repušnica_(Knjaževac)","","","","","","","","","","","","Repušnica (Knjaževac)","Repušnica",""
"","http://pt.wikipedia.org/wiki/Alcântara_(Espanha)","","","","","","","","","","","","Alcântara (Espanha)","Alcântara",""
"","http://pt.wikipedia.org/wiki/Jackson_(Califórnia)","","","","","","","","","","","","Jackson (Califórnia)","Jackson",""
"","http://pt.wikipedia.org/wiki/37796_1997_WK13","","","","","","","","","","","","37796 1997 WK13","1997 WK13",""
"","http://pt.wikipedia.org/wiki/Corcelles-les-Arts","","","","","","","","","","","","Corcelles-les-Arts","Corcelles-les-Arts",""
"","http://pt.wikipedia.org/wiki/Senftenberg","","","","","","","","","","","","Senftenberg","Senftenberg",""
"","http://pt.wikipedia.org/wiki/Le_Vignau","","","","","","","","","","","","Le Vignau","Le Vignau",""
"","http://pt.wikipedia.org/wiki/Issime","","","","","","","","","","","","Issime","Issime",""
"","http://pt.wikipedia.org/wiki/Lensahn","","","","","","","","","","","","Lensahn","Lensahn",""
"","http://pt.wikipedia.org/wiki/39195_2000_WV189","","","","","","","","","","","","39195 2000 WV189","2000 WV189",""
"","http://pt.wikipedia.org/wiki/20266_Danielchoi","","","","","","","","","","","","20266 Danielchoi","Danielchoi",""
"","http://pt.wikipedia.org/wiki/Whittemore_(Iowa)","","","","","","","","","","","","Whittemore (Iowa)","Whittemore",""
"","http://pt.wikipedia.org/wiki/13620_Moynahan","","","","","","","","","","","","13620 Moynahan","Moynahan",""
"","http://pt.wikipedia.org/wiki/Quemperven","","","","","","","","","","","","Quemperven","Quemperven",""
"","http://pt.wikipedia.org/wiki/Pignon","","","","","","","","","","","","Pignon","Pignon;;Piyon",""
"","http://pt.wikipedia.org/wiki/Ibiracatu","","","","","","Gameleira","","","","","","Ibiracatu","Ibiracatu",""
"","http://pt.wikipedia.org/wiki/Poá","","","","","","Cidade joia","","","","","","Poá","Estância Hidromineral de Poá",""
"","http://pt.wikipedia.org/wiki/Schwentinental","","","","","","","","","","","","Schwentinental","Schwentinental",""
"","http://pt.wikipedia.org/wiki/Monona_(Wisconsin)","","","","","","","","","","","","Monona (Wisconsin)","Monona",""
"","http://pt.wikipedia.org/wiki/Sucre_(província)","","","","","","","","","","","","Sucre (província)","Sucre",""
"","http://pt.wikipedia.org/wiki/11056_Volland","","","","","","","","","","","","11056 Volland","Volland",""
"","http://pt.wikipedia.org/wiki/Børkop","","","","","","","","","","","","Børkop","Børkop",""
"","http://pt.wikipedia.org/wiki/Bessamorel","","","","","","","","","","","","Bessamorel","Bessamorel",""
"","http://pt.wikipedia.org/wiki/Le_Change","","","","","","","","","","","","Le Change","Le Change",""
"","http://pt.wikipedia.org/wiki/29263_1993_FY14","","","","","","","","","","","","29263 1993 FY14","1993 FY14",""
"","http://pt.wikipedia.org/wiki/Gouloux","","","","","","","","","","","","Gouloux","Gouloux",""
"","http://pt.wikipedia.org/wiki/Dassa-Zoumé","","","","","","","","","","","","Dassa-Zoumé","Dassa;;Dassa-Zoumé",""
"","http://pt.wikipedia.org/wiki/10831_Takamagahara","","","","","","","","","","","","10831 Takamagahara","Takamagahara",""
"","http://pt.wikipedia.org/wiki/Neuhof_(Baixa_Saxônia)","","","","","","","","","","","","Neuhof (Baixa Saxônia)","Neuhof",""
"","http://pt.wikipedia.org/wiki/Winkelsett","","","","","","","","","","","","Winkelsett","Winkelsett",""
"","http://pt.wikipedia.org/wiki/6449_Kudara","","","","","","","","","","","","6449 Kudara","Kudara",""
"","http://pt.wikipedia.org/wiki/2264_Sabrina","","","","","","","","","","","","2264 Sabrina","Sabrina",""
"","http://pt.wikipedia.org/wiki/26431_1999_XT193","","","","","","","","","","","","26431 1999 XT193","1999 XT193",""
"","http://pt.wikipedia.org/wiki/11657_Antonhajduk","","","","","","","","","","","","11657 Antonhajduk","Antonhajduk",""
"","http://pt.wikipedia.org/wiki/Banabuiú","","","","","","""Brejo das Borboletas"";;""Cidade Carinho"";;Mudubim""","","","","","","Banabuiú","Banabuiú",""
"","http://pt.wikipedia.org/wiki/Villeroy-sur-Méholle","","","","","","","","","","","","Villeroy-sur-Méholle","Villeroy-sur-Méholle",""
"","http://pt.wikipedia.org/wiki/Zvečan","","","","","","","","","","","","Zvečan","Zveçan / Zveçani;;Zvečan;;Звечан / Zvečan",""
"","http://pt.wikipedia.org/wiki/Bardstown","","","","","","","","","","","","Bardstown","Bardstown",""
"","http://pt.wikipedia.org/wiki/1996_RR20","","","","","","","","","","","","1996 RR20","1996 RR20",""
"","http://pt.wikipedia.org/wiki/Emsbüren","","","","","","","","","","","","Emsbüren","Emsbüren",""
"","http://pt.wikipedia.org/wiki/Bruges","","","","","","","","","","","","Bruges","Bruges",""
"","http://pt.wikipedia.org/wiki/Rio_Jarmuque","","","","","","","","","","","","Rio Jarmuque","Rio Jarmuque",""
"","http://pt.wikipedia.org/wiki/Museu_da_Bicicleta_de_Joinville","","","","","","","","","","","","Museu da Bicicleta de Joinville","Museu da Bicicleta de Joinville",""
"","http://pt.wikipedia.org/wiki/Coral_Terrace","","","","","","","","","","","","Coral Terrace","Coral Terrace",""
"","http://pt.wikipedia.org/wiki/Haag_(Baixa_Áustria)","","","","","","","","","","","","Haag (Baixa Áustria)","Haag",""
"","http://pt.wikipedia.org/wiki/24185_1999_XM14","","","","","","","","","","","","24185 1999 XM14","1999 XM14",""
"","http://pt.wikipedia.org/wiki/Old_Forge","","","","","","","","","","","","Old Forge","Old Forge",""
"","http://pt.wikipedia.org/wiki/Gâlgău","","","","","","","","","","","","Gâlgău","Gâlgău",""
"","http://pt.wikipedia.org/wiki/Estação_Eje_Central","","","","","","","","","","","","Estação Eje Central","Eje Central",""
"","http://pt.wikipedia.org/wiki/Săpânţa","","","","","","","","","","","","Săpânţa","Săpânţa",""
"","http://pt.wikipedia.org/wiki/Estação_Lapa_(Linha_7_da_CPTM)","","","","","","","","","","","","Estação Lapa (Linha 7 da CPTM)","18px|link=CPTMLapa",""
"","http://pt.wikipedia.org/wiki/Tamaroa","","","","","","","","","","","","Tamaroa","Tamaroa",""
"","http://pt.wikipedia.org/wiki/Ferrals-les-Montagnes","","","","","","","","","","","","Ferrals-les-Montagnes","Ferrals-les-Montagnes",""
"","http://pt.wikipedia.org/wiki/(74139)_1998_QC77","","","","","","","","","","","","(74139) 1998 QC77","1998 QC77",""
"","http://pt.wikipedia.org/wiki/Šarce","","","","","","","","","","","","Šarce","Šarce",""
"","http://pt.wikipedia.org/wiki/NGC_7550","","","","","","","","","","","","NGC 7550","7550, UGC 12456, MCG 3-59-15, ZWG 454.12, ARP 99, HCG 93A, PGC 70830;;NGC 7550",""
"","http://pt.wikipedia.org/wiki/Fern_Park","","","","","","","","","","","","Fern Park","Fern Park",""
"","http://pt.wikipedia.org/wiki/Vila_Nova_(Campinas)","","","","","","","","","","","","Vila Nova (Campinas)","Vila Nova",""
"","http://pt.wikipedia.org/wiki/Dehu_Road","","","","","","","","","","","","Dehu Road","Dehu Road",""
"","http://pt.wikipedia.org/wiki/Capelle-lès-Hesdin","","","","","","","","","","","","Capelle-lès-Hesdin","Capelle-lès-Hesdin",""
"","http://pt.wikipedia.org/wiki/Condado_de_Etowah","","","","","","","","","","","","Condado de Etowah","Etowah",""
"","http://pt.wikipedia.org/wiki/Itapaci","","","","","","Princesinha Do Vale","","","","","","Itapaci","Itapaci",""
"","http://pt.wikipedia.org/wiki/New_Llano","","","","","","","","","","","","New Llano","New Llano",""
"","http://pt.wikipedia.org/wiki/Hardricourt","","","","","","","","","","","","Hardricourt","Hardricourt",""
"","http://pt.wikipedia.org/wiki/Béost","","","","","","","","","","","","Béost","Béost",""
"","http://pt.wikipedia.org/wiki/Campo_Azul","","","","","","","","","","","","Campo Azul","Campo Azul",""
"","http://pt.wikipedia.org/wiki/25475_Lizrao","","","","","","","","","","","","25475 Lizrao","Lizrao",""
"","http://pt.wikipedia.org/wiki/611_Valeria","","","","","","","","","","","","611 Valeria","Valeria",""
"","http://pt.wikipedia.org/wiki/Petrópolis_(Novo_Hamburgo)","","","","","","","","","","","","Petrópolis (Novo Hamburgo)","Petrópolis (Novo Hamburgo)",""
"","http://pt.wikipedia.org/wiki/Lazkao","","","","","","","","","","","","Lazkao","Lazkao",""
"","http://pt.wikipedia.org/wiki/Fierzë_(Tropojë)","","","","","","","","","","","","Fierzë (Tropojë)","Fierzë",""
"","http://pt.wikipedia.org/wiki/Parnac_(Indre)","","","","","","","","","","","","Parnac (Indre)","Parnac",""
"","http://pt.wikipedia.org/wiki/Berninches","","","","","","","","","","","","Berninches","Berninches",""
"","http://pt.wikipedia.org/wiki/Coin-lès-Cuvry","","","","","","","","","","","","Coin-lès-Cuvry","Coin-lès-Cuvry",""
"","http://pt.wikipedia.org/wiki/Sarandë","","","","","","","","","","","","Sarandë","Sarandë",""
"","http://pt.wikipedia.org/wiki/Kodër-Thumanë","","","","","","","","","","","","Kodër-Thumanë","Kodër-Thumanë",""
"","http://pt.wikipedia.org/wiki/Estação_de_Shippea_Hill","","","","","","","","","","","","Estação de Shippea Hill","Estação de Shippea Hill",""
"","http://pt.wikipedia.org/wiki/38247_1999_QE","","","","","","","","","","","","38247 1999 QE","1999 QE",""
"","http://pt.wikipedia.org/wiki/Bagnolo_Cremasco","","","","","","","","","","","","Bagnolo Cremasco","Bagnolo Cremasco",""
"","http://pt.wikipedia.org/wiki/7446_Hadrianus","","","","","","","","","","","","7446 Hadrianus","Hadrianus",""
"","http://pt.wikipedia.org/wiki/NGC_386","","","","","","","","","","","","NGC 386","386, PGC 3989, MCG 5-3-57, 4ZW 38, ZWG 501.88, Z 0104.8+3205, ARAK 27, VV 193, NPM1G +32.0045, ARP 331;;NGC 386",""
"","http://pt.wikipedia.org/wiki/Montenegro_de_Cameros","","","","","","","","","","","","Montenegro de Cameros","Montenegro de Cameros",""
"","http://pt.wikipedia.org/wiki/Estação_San_Cosme","","","","","","","","","","","","Estação San Cosme","San Cosme",""
"","http://pt.wikipedia.org/wiki/Bristol_(Indiana)","","","","","","","","","","","","Bristol (Indiana)","Bristol",""
"","http://pt.wikipedia.org/wiki/33321_1998_QL","","","","","","","","","","","","33321 1998 QL","1998 QL",""
"","http://pt.wikipedia.org/wiki/Hagenthal-le-Bas","","","","","","","","","","","","Hagenthal-le-Bas","Hagenthal-le-Bas",""
"","http://pt.wikipedia.org/wiki/Buritizal","","","","","","Buriti","","","","","","Buritizal","Buritizal",""
"","http://pt.wikipedia.org/wiki/Égreville","","","","","","","","","","","","Égreville","Égreville",""
"","http://pt.wikipedia.org/wiki/Docklands_Stadium","","","","","","","","","","","","Docklands Stadium","Colonial Stadium;;Docklands Stadium;;Etihad Stadium;;Telstra Dome;;The Dome",""
"","http://pt.wikipedia.org/wiki/2013_GP136","","","","","","","","","","","","2013 GP136","2013 GP136",""
"","http://pt.wikipedia.org/wiki/Omega_Carinae","","","","","","","","","","","","Omega Carinae","ω Carinae","185 Carinae (Designação de Flamsteed), HD 89080, HIP 50099"
"","http://pt.wikipedia.org/wiki/Hunding","","","","","","","","","","","","Hunding","Hunding",""
"","http://pt.wikipedia.org/wiki/NGC_3207","","","","","","","","","","","","NGC 3207","3207, UGC 5587, MCG 7-21-43, ZWG 211.47, NPM1G +43.0161, PGC 30267;;NGC 3207",""
"","http://pt.wikipedia.org/wiki/Frezarpur","","","","","","","","","","","","Frezarpur","Frezarpur",""
"","http://pt.wikipedia.org/wiki/4005_Dyagilev","","","","","","","","","","","","4005 Dyagilev","Dyagilev",""
"","http://pt.wikipedia.org/wiki/Matewan","","","","","","","","","","","","Matewan","Matewan",""
"","http://pt.wikipedia.org/wiki/Uchte","","","","","","","","","","","","Uchte","Uchte",""
"","http://pt.wikipedia.org/wiki/Rolling_Hills_(Kentucky)","","","","","","","","","","","","Rolling Hills (Kentucky)","Rolling Hills",""
"","http://pt.wikipedia.org/wiki/Chapéu_do_Sol","","","","","","","","","","","","Chapéu do Sol","Chapéu do Sol",""
"","http://pt.wikipedia.org/wiki/Funcionários_(Timóteo)","","","","","","","","","","","","Funcionários (Timóteo)","Funcionários",""
"","http://pt.wikipedia.org/wiki/Espírito_Santo_(ilha)","","","","","","","","","","","","Espírito Santo (ilha)","Espírito Santo",""
"","http://pt.wikipedia.org/wiki/União_das_Freguesias_de_Vilela,_São_Cosme_e_São_Damião_e_Sá","","","","","","","","","","","","União das Freguesias de Vilela, São Cosme e São Damião e Sá","Vilela, São Cosme e São Damião e Sá",""
"","http://pt.wikipedia.org/wiki/39358_2002_AL162","","","","","","","","","","","","39358 2002 AL162","2002 AL162",""
"","http://pt.wikipedia.org/wiki/38203_Sanner","","","","","","","","","","","","38203 Sanner","Sanner",""
"","http://pt.wikipedia.org/wiki/Lussac-les-Églises","","","","","","","","","","","","Lussac-les-Églises","Lussac-les-Églises",""
"","http://pt.wikipedia.org/wiki/Casa-Museu_Egas_Moniz","","","","","","","","","","","","Casa-Museu Egas Moniz","Casa-Museu Egas Moniz",""
"","http://pt.wikipedia.org/wiki/Aceguá","","","","","","","","","","","","Aceguá","Aceguá",""
"","http://pt.wikipedia.org/wiki/Marschacht","","","","","","","","","","","","Marschacht","Marschacht",""
"","http://pt.wikipedia.org/wiki/Lutz-en-Dunois","","","","","","","","","","","","Lutz-en-Dunois","Lutz-en-Dunois",""
"","http://pt.wikipedia.org/wiki/Salem_(Indiana)","","","","","","","","","","","","Salem (Indiana)","Salem",""
"","http://pt.wikipedia.org/wiki/Pailhac","","","","","","","","","","","","Pailhac","Pailhac",""
"","http://pt.wikipedia.org/wiki/26154_1994_VF1","","","","","","","","","","","","26154 1994 VF1","1994 VF1",""
"","http://pt.wikipedia.org/wiki/Vouvray","","","","","","","","","","","","Vouvray","Vouvray",""
"","http://pt.wikipedia.org/wiki/Saint-Jean-Pied-de-Port","","","","","","","","","","","","Saint-Jean-Pied-de-Port","Saint-Jean-Pied-de-Port",""
"","http://pt.wikipedia.org/wiki/Avricourt_(Meurthe-et-Moselle)","","","","","","","","","","","","Avricourt (Meurthe-et-Moselle)","Avricourt",""
"","http://pt.wikipedia.org/wiki/Comuna_de_Lubas","","","","","","","","","","","","Comuna de Lubas","Lubasz",""
"","http://pt.wikipedia.org/wiki/Gamma1_Delphini","","","","","","","","","","","","Gamma1 Delphini","γ1 Delphini","12 Delphini (Designação de Flamsteed), HD 197963, HIP 102531"
"","http://pt.wikipedia.org/wiki/Península_de_Faddeyevsky","","","","","","","","","","","","Península de Faddeyevsky","(Фаддеевский);;Península de Faddeyevsky",""
"","http://pt.wikipedia.org/wiki/Vrševac","","","","","","","","","","","","Vrševac","Vrševac",""
