"birthName","pseudonym","isPrimaryTopicOf","abbreviation","alternativeName","commonName","familyName","givenName","nick","surname","formerName","longName","dboName","originalName","label","foafName","alias"
"","","http://pt.wikipedia.org/wiki/Luís_Gonzaga_de_Camargo_Fleury","","","","","","","","","","","","Luís Gonzaga de Camargo Fleury","Luís Gonzaga de Camargo Fleury",""
"Eric Allen Stonestreet","","http://pt.wikipedia.org/wiki/Eric_Stonestreet","","","","","","","","","","","","Eric Stonestreet","Eric Stonestreet",""
"","","http://pt.wikipedia.org/wiki/Constantino_II_da_Bulgária","","","","","","","","","","","","Constantino II da Bulgária","Constantino II;;Константин",""
"","","http://pt.wikipedia.org/wiki/Ryan_Dusick","","","","","Ryan Michael Dusick","","","","","","","Ryan Dusick","Ryan Dusick",""
"","","http://pt.wikipedia.org/wiki/Margaret_Price","","","","","","","","","","","","Margaret Price","(DBE);;Margaret Berenice Price;;Margaret Price",""
"","","http://pt.wikipedia.org/wiki/Stophira_Sunzu","","","","","","","","","","","","Stophira Sunzu","Stophira Sunzu",""
"","","http://pt.wikipedia.org/wiki/Alexei_Yagudin","","","","","","","","","","","","Alexei Yagudin","Alexei Konstantinovich Yagudin;;Alexei Yagudin",""
"","","http://pt.wikipedia.org/wiki/Harlan_Fiske_Stone","","","","","","","","","","","","Harlan Fiske Stone","Harlan Fiske Stone",""
"","","http://pt.wikipedia.org/wiki/Fernando_de_Casas_Novoa","","","","","","","","","","","","Fernando de Casas Novoa","Fernando de Casas Novoa",""
"Oscar Francisco de Moraes Junior","","http://pt.wikipedia.org/wiki/Oscar_Filho","","","","","","","","","","","","Oscar Filho","Oscar Filho",""
"","","http://pt.wikipedia.org/wiki/Tonja_Buford-Bailey","","","","","","","","","","","","Tonja Buford-Bailey","Tonja Buford-Bailey;;Tonja Yvette Buford-Bailey",""
"","","http://pt.wikipedia.org/wiki/Simone_Bolelli","","","","","","","","","","","","Simone Bolelli","Simone Bolelli",""
"","","http://pt.wikipedia.org/wiki/Kazimierz_Przybyś","","","","","","","","","","","","Kazimierz Przybyś","Kazimierz Przybyś",""
"","","http://pt.wikipedia.org/wiki/Rafael_Paiva","","","","","","","","","","","","Rafael Paiva","Rafael Paiva",""
"","","http://pt.wikipedia.org/wiki/Jan_Wasiewicz","","","","","","","","","","","","Jan Wasiewicz","Jan Wasiewicz",""
"","","http://pt.wikipedia.org/wiki/Zilda_Gama","","","","","","","","","","","","Zilda Gama","Zilda Gama",""
"","","http://pt.wikipedia.org/wiki/Maurice_Bénichou","","","","","","","","","","","","Maurice Bénichou","Maurice Bénichou",""
"","","http://pt.wikipedia.org/wiki/Nicole_Gibbs","","","","","","","","","","","","Nicole Gibbs","Nicole Gibbs",""
"","","http://pt.wikipedia.org/wiki/Joseph_Pschorr","","","","","","","","","","","","Joseph Pschorr","Joseph Pschorr",""
"","","http://pt.wikipedia.org/wiki/Bivín_de_Viena","","","","","","","","","","","","Bivín de Viena","Bivín de Viena",""
"","","http://pt.wikipedia.org/wiki/Cindy_Dollar","","","","","","Sindy Dollar, Esmeralda, Cindy","","","","","","Cindy Dollar","Cindy Dollar",""
"","","http://pt.wikipedia.org/wiki/Harry_Anderson","","","","","","","","","","","","Harry Anderson","Harry Anderson;;Harry Laverne Anderson",""
"","","http://pt.wikipedia.org/wiki/Imediato_P.A._Tinhas","","","","","","","","","","","","Imediato P.A. Tinhas","Imediato P.A. Tinhas",""
"","","http://pt.wikipedia.org/wiki/Douglas_Engelbart","","","","","","","","","","","","Douglas Engelbart","Douglas Engelbart",""
"","","http://pt.wikipedia.org/wiki/Al-A'sha","","","","","","","","","","","","Al-A'sha","al-A'sha",""
"","","http://pt.wikipedia.org/wiki/Johann_Friedrich_Christian_Hessel","","","","","","","","","","","","Johann Friedrich Christian Hessel","Johann Friedrich Christian Hessel",""
"","","http://pt.wikipedia.org/wiki/Caio_Porfírio_Carneiro","","","","","","","","","","","","Caio Porfírio Carneiro","",""
"","","http://pt.wikipedia.org/wiki/Thomas_Helmer","","","","","","","","","","","","Thomas Helmer","Helmer",""
"","","http://pt.wikipedia.org/wiki/Bruna_Tatiana","","","","","Bruna Tatiana","","","","","","","Bruna Tatiana","",""
"","","http://pt.wikipedia.org/wiki/Peter_Higgs","","","","","","","","","","","","Peter Higgs","Peter Higgs",""
"","","http://pt.wikipedia.org/wiki/Almutadide_I","","","","","","","","","","","","Almutadide I","Abû al-Fath Abû Bakr al-Mu`tadid bi-llah;;Almutadide I;;أبو الفتح أبو بكر المعتضد بالله;;المعتضد بالله",""
"","","http://pt.wikipedia.org/wiki/Sextil_Puşcariu","","","","","","","","","","","","Sextil Puşcariu","Sextil Iosif Puşcariu;;Sextil Puşcariu",""
"","","http://pt.wikipedia.org/wiki/Manuel_Allendesalazar_Muñoz","","","","","","","","","","","","Manuel Allendesalazar Muñoz","Manuel Allendesalazar Muñoz",""
"","","http://pt.wikipedia.org/wiki/Stéphane_Stoecklin","","","","","","","","","","","","Stéphane Stoecklin","Stéphane Stoecklin",""
"","","http://pt.wikipedia.org/wiki/Askhat_Zhitkeyev","","","","","","","","","","","","Askhat Zhitkeyev","Askhat Zhitkeyev",""
"","","http://pt.wikipedia.org/wiki/Humberto_Teixeira","","","","","","","","","","","","Humberto Teixeira","Humberto Cavalcanti Teixeira;;Humberto Teixeira",""
"Michael Craig Judge","","http://pt.wikipedia.org/wiki/Mike_Judge","","","","","","","","","","","","Mike Judge","Mike Judge",""
"","","http://pt.wikipedia.org/wiki/Riyad_Mahrez","","","","","","Riyad maestro","","","","","","Riyad Mahrez","Riyad Mahrez;;رياض محرز",""
"","","http://pt.wikipedia.org/wiki/Jorge_Pereira_da_Silva","","","","","","","","","","","","Jorge Pereira da Silva","Jorge Pereira da Silva;;Jorginho",""
"","","http://pt.wikipedia.org/wiki/Eliza_Gilkyson","","","","","Eliza Gilkyson","","","","","","","Eliza Gilkyson","Eliza Gilkyson",""
"","","http://pt.wikipedia.org/wiki/Eleonora_Duse","","","","","","","","","","","","Eleonora Duse","Eleonora Duse (Eleonora Giulia Amalia Duse)",""
"","","http://pt.wikipedia.org/wiki/Paul_Aguilar","","","","","","","","","","","","Paul Aguilar","Paul Aguilar;;Paul Nicolás Aguilar Rojas",""
"","","http://pt.wikipedia.org/wiki/Daniel_Köllerer","","","","","","","","","","","","Daniel Köllerer","Daniel Köllerer",""
"","","http://pt.wikipedia.org/wiki/Dave_Jansen","","","","","","","","","","","","Dave Jansen","Dave Jansen",""
"","","http://pt.wikipedia.org/wiki/Federico_Zuccari","","","","","","","","","","","","Federico Zuccari","Federico Zuccari",""
"","","http://pt.wikipedia.org/wiki/Édson_Bindilatti","","","","","","","","","","","","Édson Bindilatti","Edson Bindilatti;;Edson Luques Bindilatti",""
"","","http://pt.wikipedia.org/wiki/Norberto_Odebrecht","","","","","","","","","","","","Norberto Odebrecht","Norberto Odebrecht",""
"","","http://pt.wikipedia.org/wiki/Ricardo_Zambelli","","","","","","","","","","","","Ricardo Zambelli","Ricardo Zambelli",""
"","","http://pt.wikipedia.org/wiki/Richard_Phelps","","","","","","","","","","","","Richard Phelps","Richard Phelps",""
"","","http://pt.wikipedia.org/wiki/Helmut_Kahl","","","","","","","","","","","","Helmut Kahl","Helmuth Kahl",""
"","","http://pt.wikipedia.org/wiki/Alphonse_Parfondry","","","","","","","","","","","","Alphonse Parfondry","Alphonse Parfondry",""
"","","http://pt.wikipedia.org/wiki/José_Joaquim_Machado_de_Oliveira","","","","","","","","","","","","José Joaquim Machado de Oliveira","José Joaquim Machado de Oliveira",""
"Claudia Julieta Ramírez Valdez","","http://pt.wikipedia.org/wiki/Claudia_Ramírez","","","","","","","","","","","","Claudia Ramírez","Claudia Ramírez",""
"","","http://pt.wikipedia.org/wiki/Jane_Hawking","","","","","","","","","","","","Jane Hawking","Jane Beryl Wilde;;Jane Hawking",""
"","","http://pt.wikipedia.org/wiki/Herminia_Martínez_Amigó","","","","","","","","","","","","Herminia Martínez Amigó","Beata Herminia Martínez Amigó",""
"","","http://pt.wikipedia.org/wiki/Neilson_Costa_Júnior","","","","","","Nei","","","","","","Neilson Costa Júnior","Neilson;;Neilson Costa Júnior",""
"","","http://pt.wikipedia.org/wiki/Ana_Lúcia_de_Camargo","","","","","","","","","","","","Ana Lúcia de Camargo","Ana Lúcia de Camargo;;Ana Lúcia de Camargo Barros",""
"","","http://pt.wikipedia.org/wiki/Joe_Cocker","","","","","John Robert Cocker","","","","","","","Joe Cocker","Joe Cocker",""
"","","http://pt.wikipedia.org/wiki/Alex_Haley","","","","","","","","","","","","Alex Haley","",""
"","","http://pt.wikipedia.org/wiki/Hector_Durville","","","","","","","","","","","","Hector Durville","Hector Durville",""
"","","http://pt.wikipedia.org/wiki/Malam_Bacai_Sanhá","","","","","","","","","","","","Malam Bacai Sanhá","Malam Bacai Sanhá",""
"","","http://pt.wikipedia.org/wiki/Custódio_Mattos","","","","","","","","","","","","Custódio Mattos","Custódio Antônio de Mattos",""
"James Martin Lafferty","","http://pt.wikipedia.org/wiki/James_Lafferty","","","","","","","","","","","","James Lafferty","James Lafferty",""
"","","http://pt.wikipedia.org/wiki/Pedro_Parente","","","","","","","","","","","","Pedro Parente","Pedro Parente",""
"","","http://pt.wikipedia.org/wiki/Jethro_Tull_(agricultor)","","","","","","","","","","","","Jethro Tull (agricultor)","Jethro Tull",""
"","","http://pt.wikipedia.org/wiki/Andressa_Mendes","","","","","","Andressa Mendes","","","","","","Andressa Mendes","Andressa Mendes",""
"","","http://pt.wikipedia.org/wiki/Randolph_Toussaint","","","","","","","","","","","","Randolph Toussaint","Randolph Toussaint",""
"","","http://pt.wikipedia.org/wiki/Émile_Coste","","","","","","","","","","","","Émile Coste","Émile Coste;;Émile Louis François Désiré Coste",""
"Taylor Laurence Handley","","http://pt.wikipedia.org/wiki/Taylor_Handley","","","","","","","","","","","","Taylor Handley","Taylor Handley",""
"","","http://pt.wikipedia.org/wiki/Azzedine_Lagab","","","","","","","","","","","","Azzedine Lagab","Azzedine Lagab",""
"","","http://pt.wikipedia.org/wiki/Benedito_José_de_Azevedo","","","","","","","","","","","","Benedito José de Azevedo","Benedito José de Azevedo",""
"","","http://pt.wikipedia.org/wiki/Tomás_Andrés_Guzmán","","","","","","","","","","","","Tomás Andrés Guzmán","Tomás Andrés Guzmán Gaetan;;Tomás Guzmán",""
"","","http://pt.wikipedia.org/wiki/Cesare_Arzelà","","","","","","","","","","","","Cesare Arzelà","Cesare Arzelà",""
"","","http://pt.wikipedia.org/wiki/Milton_Chagas","","","","","","","","","","","","Milton Chagas","Milton Chagas",""
"","","http://pt.wikipedia.org/wiki/Stefan_Botev","","","","","","","","","","","","Stefan Botev","Stefan Botev;;Stefan Botev Hristov",""
"","","http://pt.wikipedia.org/wiki/Adolph_Francis_Alphonse_Bandelier","","","","","","","","","","","","Adolph Francis Alphonse Bandelier","Adolph Francis Alphonse Bandelier",""
"","","http://pt.wikipedia.org/wiki/John_Davies","","","","","","","","","","","","John Davies","John Davies",""
"","","http://pt.wikipedia.org/wiki/Reinhard_Furrer","","","","","","","","","","","","Reinhard Furrer","Reinhard Furrer",""
"","","http://pt.wikipedia.org/wiki/Piotr_Skrobowski","","","","","","","","","","","","Piotr Skrobowski","Piotr Skrobowski",""
"","","http://pt.wikipedia.org/wiki/Anabel_Medina_Garrigues","","","","","","","","","","","","Anabel Medina Garrigues","Anabel Medina Garrigues",""
"","","http://pt.wikipedia.org/wiki/Domenico_Selvo","","","","","","","","","","","","Domenico Selvo","Domenico Selvo",""
"","","http://pt.wikipedia.org/wiki/Michael_von_Kienmayer","","","","","","","","","","","","Michael von Kienmayer","Michael von Kienmayer",""
"","","http://pt.wikipedia.org/wiki/Frederico_II_de_Hesse-Cassel","","","","","","","","","","","","Frederico II de Hesse-Cassel","Frederico II de Hesse-Cassel",""
"Lewis Niles Black","","http://pt.wikipedia.org/wiki/Lewis_Black","","","","","","","","","","","","Lewis Black","Lewis Black",""
"","","http://pt.wikipedia.org/wiki/Guillermo_Arriaga","","","","","","","","","","","","Guillermo Arriaga","",""
"","","http://pt.wikipedia.org/wiki/António_Enes","","","","","","","","","","","","António Enes","",""
"","","http://pt.wikipedia.org/wiki/Marcelo_Pitol","","","","","","","","","","","","Marcelo Pitol","Marcelo Pitol",""
"","","http://pt.wikipedia.org/wiki/DJ_Ashba","","","","","Daren Jay Ashba","DJAshba","","","","","","DJ Ashba","DJ Ashba",""
"","","http://pt.wikipedia.org/wiki/Maurice_White","","","","","Maurice White","","","","","","","Maurice White","Maurice White",""
"","","http://pt.wikipedia.org/wiki/Jeremy_Baumberg","","","","","","","","","","","","Jeremy Baumberg","Jeremy Baumberg",""
"沢尻 エリカ","","http://pt.wikipedia.org/wiki/Takayuki_Yamada","","","","","","","","","","","","Takayuki Yamada","Takayuki Yamada;;山田孝之 (やまだ たかゆき)",""
"Dennis Quaid William","","http://pt.wikipedia.org/wiki/Dennis_Quaid","","","","","","","","","","","","Dennis Quaid","Dennis Quaid",""
"","","http://pt.wikipedia.org/wiki/Bonifácio_IV_de_Monferrato","","","","","","","","","","","","Bonifácio IV de Monferrato","Bonifácio IV de Monferrato",""
"","","http://pt.wikipedia.org/wiki/Clara_Schroth-Lomady","","","","","","","","","","","","Clara Schroth-Lomady","Clara Marie Schroth-Lomady;;Clara Schroth-Lomady",""
"","","http://pt.wikipedia.org/wiki/César_Escócio","","","","","César Escócio de Faria Junior","","","","","","","César Escócio","César Escócio",""
"","","http://pt.wikipedia.org/wiki/Wescley_Farias_de_Souza","","","","","","Wescley","","","","","","Wescley Farias de Souza","Wescley;;Wescley Farias de Souza",""
"","","http://pt.wikipedia.org/wiki/Álvaro_de_Abranches","","","","","","","","","","","","Álvaro de Abranches","D. Álvaro de Abranches",""
"","","http://pt.wikipedia.org/wiki/Patti_LuPone","","","","","","","","","","","","Patti LuPone","Patti Ann LuPone;;Patti LuPone","Patti LuPone"
"","","http://pt.wikipedia.org/wiki/Arnold_Stang","","","","","","","","","","","","Arnold Stang","Arnold Stang",""
"","","http://pt.wikipedia.org/wiki/Diogo_Dória","","","","","","","","","","","","Diogo Dória","Diogo Dória",""
"","","http://pt.wikipedia.org/wiki/Holger_Meins","","","","","","","","","","","","Holger Meins","Holger Meins",""
"","","http://pt.wikipedia.org/wiki/Comitê_Internacional_Nansen_para_os_Refugiados","","","","","","","","","","","","Comitê Internacional Nansen para os Refugiados","Comitê Internacional Nansen para os Refugiados",""
"","","http://pt.wikipedia.org/wiki/Candinho","","","","","","","","","","","","Candinho","Candinho;;José Candido Sotto Maior",""
"","","http://pt.wikipedia.org/wiki/Manuel_Melo","","","","","","","","","","","","Manuel Melo","Manuel Melo",""
"Carl Anderson","","http://pt.wikipedia.org/wiki/Carl_Anderson","","","","","","","","","","","","Carl Anderson","Carl Anderson",""
"","","http://pt.wikipedia.org/wiki/Andrea_Hlaváčková","","","","","","","","","","","","Andrea Hlaváčková","Andrea Hlaváčková",""
"","","http://pt.wikipedia.org/wiki/Ethiene_Franco","","","","","","","","","","","","Ethiene Franco","Ethiene Cristina Gonser Franco;;Ethiene Franco",""
"","","http://pt.wikipedia.org/wiki/Leão_II_da_Arménia","","","","","","","","","","","","Leão II da Arménia","Leão II",""
"","","http://pt.wikipedia.org/wiki/Daisuke_Saito","","","","","","","","","","","","Daisuke Saito","Daisuke Saito;;Saito",""
"","","http://pt.wikipedia.org/wiki/Joel_Osteen","","","","","","","","","","","","Joel Osteen","Joel Osteen;;Joel Scott Osteen",""
"","","http://pt.wikipedia.org/wiki/Peppino_De_Filippo","","","","","","","","","","","","Peppino De Filippo","Peppino De Filippo",""
"","","http://pt.wikipedia.org/wiki/Andrew_Napolitano","","","","","","","","","","","","Andrew Napolitano","Andrew Paolo Napolitano",""
"","","http://pt.wikipedia.org/wiki/Jack_MacGowran","","","","","","","","","","","","Jack MacGowran","Joseph John ""Jack"" MacGowran",""
"","","http://pt.wikipedia.org/wiki/Marek_Baraniecki","","","","","","","","","","","","Marek Baraniecki","Marek Baraniecki",""
"","","http://pt.wikipedia.org/wiki/Hong_Yong-jo","","","","","","","","","","","","Hong Yong-jo","Hong Yong-jo",""
"","","http://pt.wikipedia.org/wiki/Deborah_Cox","","","","","","","","","","","","Deborah Cox","Deborah Cox",""
"","","http://pt.wikipedia.org/wiki/Uxía_Senlle","","","","","Uxía Domínguez Senlle","","","","","","","Uxía Senlle","Uxía Senlle",""
"","","http://pt.wikipedia.org/wiki/John_Sinfelt","","","","","","","","","","","","John Sinfelt","John Sinfelt",""
"","","http://pt.wikipedia.org/wiki/John_Cale","","","","","John Davies Cale","","","","","","","John Cale","John Cale",""
"","","http://pt.wikipedia.org/wiki/Lajos_Kmetykó","","","","","","","","","","","","Lajos Kmetykó","Lajos Aradi Kmetykó;;Lajos Kmetykó",""
"","","http://pt.wikipedia.org/wiki/Jadir_Egídio_de_Souza","","","","","","","","","","","","Jadir Egídio de Souza","Jadir;;Jadir Egídio de Souza",""
"","","http://pt.wikipedia.org/wiki/Humberto_Coelho","","","","","","","","","","","","Humberto Coelho","Humberto Coelho;;Humberto Manuel Jesus Coelho",""
"","","http://pt.wikipedia.org/wiki/Raquel_del_Rosario","","","","","Raquel del Rosario Macías","","","","","","","Raquel del Rosario","Raquel del Rosario",""
"","","http://pt.wikipedia.org/wiki/Nuno_Miguel_Henriques","","","","","","","","","","","","Nuno Miguel Henriques","Nuno Miguel Henriques",""
"","","http://pt.wikipedia.org/wiki/William_Archer","","","","","","","","","","","","William Archer","William Archer",""
"","","http://pt.wikipedia.org/wiki/Chester_Carlson","","","","","","","","","","","","Chester Carlson","Chester Carlson",""
"","","http://pt.wikipedia.org/wiki/João_Guilherme","","","","","","","","","","","","João Guilherme","João Guilherme;;João Guilherme de Miranda Carvalho",""
"Stephanie Georguleas","","http://pt.wikipedia.org/wiki/Fany_Georguleas","","","","","","","","","","","","Fany Georguleas","Fany Georguleas",""
"","","http://pt.wikipedia.org/wiki/Den_Hartog","","","","","","","","","","","","Den Hartog","Den Hartog",""
"","","http://pt.wikipedia.org/wiki/Henri_Catelan","","","","","","","","","","","","Henri Catelan","Henri Catelan",""
"","","http://pt.wikipedia.org/wiki/Vicente_II_Gonzaga","","","","","","","","","","","","Vicente II Gonzaga","Vicente II Gonzaga",""
"","","http://pt.wikipedia.org/wiki/Christian_August_Friedrich_Peters","","","","","","","","","","","","Christian August Friedrich Peters","Christian August Friedrich Peters",""
"","","http://pt.wikipedia.org/wiki/Carlo_Alberto_Castigliano","","","","","","","","","","","","Carlo Alberto Castigliano","Carlo Alberto Castigliano",""
"","","http://pt.wikipedia.org/wiki/Alanis_Morissette","","","","","Alanis Nadine Morissette","","","","","","","Alanis Morissette","Alanis Morissette",""
"","","http://pt.wikipedia.org/wiki/Quitéria_Chagas","","","","","","","","","","","","Quitéria Chagas","Quitéria Chagas;;Quitéria Oliveira Rodrigues Chagas",""
"","","http://pt.wikipedia.org/wiki/Bernardo_Scammacca","","","","","","","","","","","","Bernardo Scammacca","Beato Bernardo Scammacca,O.P.",""
"","","http://pt.wikipedia.org/wiki/Flávio_Bauraqui","","","","","","","","","","","","Flávio Bauraqui","Flávio Bauraqui",""
"","","http://pt.wikipedia.org/wiki/Claire_Marie_Kyle","","","","","","","","","","","","Claire Marie Kyle","Claire Kyle",""
"Jack Earle Haley","","http://pt.wikipedia.org/wiki/Jackie_Earle_Haley","","","","","","","","","","","","Jackie Earle Haley","Jackie Earle Haley",""
"","","http://pt.wikipedia.org/wiki/Miervaldis_Adamsons","","","","","","","","","","","","Miervaldis Adamsons","Miervaldis Adamsons",""
"","","http://pt.wikipedia.org/wiki/Baiano_(cantor)","","","","","Manuel Pedro dos Santos","","","","","","","Baiano (cantor)","Baiano",""
"","","http://pt.wikipedia.org/wiki/Douglas_Vieira","","","","","","","","","","","","Douglas Vieira","Douglas Vieira;;Douglas da Silva Vieira",""
"","","http://pt.wikipedia.org/wiki/António_Correia_de_Campos","","","","","","","","","","","","António Correia de Campos","António Correia de Campos",""
"","","http://pt.wikipedia.org/wiki/Antônio_Bueno","","","","","Antonio Bueno da Silva","","","","","","","Antônio Bueno","Antonio Bueno",""
"","","http://pt.wikipedia.org/wiki/Heinz_Körvers","","","","","","","","","","","","Heinz Körvers","Heinz Körvers",""
"","","http://pt.wikipedia.org/wiki/Vladimir_Soria","","","","","","","","","","","","Vladimir Soria","Soria;;Vladimir Soria Camacho",""
"","","http://pt.wikipedia.org/wiki/Ervin_Zádor","","","","","","","","","","","","Ervin Zádor","Ervin Zádor",""
"","","http://pt.wikipedia.org/wiki/Meredith_Brooks","","","","","","","","","","","","Meredith Brooks","Meredith Brooks",""
"","","http://pt.wikipedia.org/wiki/Pedro_Sá","","","","","Pedro de Sá Tapajós Santos","","","","","","","Pedro Sá","Pedro Sá",""
"","","http://pt.wikipedia.org/wiki/Antonio_Canto","","","","","","","","","","","","Antonio Canto","Antonio Canto",""
"","","http://pt.wikipedia.org/wiki/Ronald_Rios","","","","","","","","","","","","Ronald Rios","Ronald Rios",""
"","","http://pt.wikipedia.org/wiki/Christian_Wulff","","","","","","","","","","","","Christian Wulff","Christian Wilhelm Walter Wulff;;Christian Wulff",""
"","","http://pt.wikipedia.org/wiki/Ávine","","","","","","Menino Maluquinho","","","","","","Ávine","Ávine;;Ávine Júnior Cardoso",""
"","","http://pt.wikipedia.org/wiki/William_A._Mitchell","","","","","","","","","","","","William A. Mitchell","William A. Mitchell",""
"","","http://pt.wikipedia.org/wiki/Leopold_Heuvelmans","","","","","","","","","","","","Leopold Heuvelmans","Leopold Heuvelmans",""
"","","http://pt.wikipedia.org/wiki/Héctor_Scotta","","","","","","El Gringo","","","","","","Héctor Scotta","Héctor Horacio Scotta;;Scotta",""
"","","http://pt.wikipedia.org/wiki/Eduardo_Luiz_Dallagnol","","","","","","","","","","","","Eduardo Luiz Dallagnol","Eduardo Luiz;;Eduardo Luiz Dallagnol",""
"","","http://pt.wikipedia.org/wiki/Bug_Hall","","","","","","","","","","","","Bug Hall","Bug Hall",""
"","","http://pt.wikipedia.org/wiki/Edith_Thornton","","","","","","Edythe ThorntonEdith Hutchison","","","","","","Edith Thornton","Edith Thornton","Edythe ThorntonEdith Hutchison"
"","","http://pt.wikipedia.org/wiki/Håvard_Jørgensen","","","","","Håvard Jørgensen","","","","","","","Håvard Jørgensen","Håvard Jørgensen",""
"","","http://pt.wikipedia.org/wiki/Otto_Schmidt","","","","","","","","","","","","Otto Schmidt","Otto Schmidt",""
"","","http://pt.wikipedia.org/wiki/João_I_de_França","","","","","","","","","","","","João I de França","João I",""
"","","http://pt.wikipedia.org/wiki/Renato_Modernell","","","","","","","","","","","","Renato Modernell","Renato Modernell",""
"","","http://pt.wikipedia.org/wiki/Björn_Michel","","","","","","","","","","","","Björn Michel","Björn Michel",""
