"birthName","pseudonym","isPrimaryTopicOf","abbreviation","alternativeName","commonName","familyName","givenName","nick","surname","formerName","longName","dboName","originalName","label","foafName","alias"
"Maria Rita de Basto Curado Ribeiro","","http://pt.wikipedia.org/wiki/Rita_Ribeiro_(atriz)","","","","","","","","","","","","Rita Ribeiro (atriz)","Rita Ribeiro",""
"","","http://pt.wikipedia.org/wiki/Lisa_Goldstein","","","","","","","","","","","","Lisa Goldstein","Lisa Goldstein",""
"Fanny Cano Damián","","http://pt.wikipedia.org/wiki/Fanny_Cano","","","","","","","","","","","","Fanny Cano","Fanny Cano",""
"Constantin Cornel Jean","","http://pt.wikipedia.org/wiki/Jean_Constantin","","","","","","","","","","","","Jean Constantin","Jean Constantin",""
"","","http://pt.wikipedia.org/wiki/Pehr_Henrik_Ling","","","","","","","","","","","","Pehr Henrik Ling","Pehr Henrik Ling",""
"","","http://pt.wikipedia.org/wiki/Bruce_Sterling","","","","","","","","","","","","Bruce Sterling","",""
"","","http://pt.wikipedia.org/wiki/Mumadona_Dias","","","","","","","","","","","","Mumadona Dias","Mumadona Dias",""
"","","http://pt.wikipedia.org/wiki/Celia_Cruz","","","","","Úrsula Hilaria Celia de la Caridad Cruz Alfonso","Rainha da Salsa","","","","","","Celia Cruz","Celia Cruz",""
"Giuseppe Avati","","http://pt.wikipedia.org/wiki/Pupi_Avati","","","","","","","","","","","","Pupi Avati","Pupi Avati",""
"","","http://pt.wikipedia.org/wiki/Egon_Hilbert","","","","","","","","","","","","Egon Hilbert","Egon Hilbert",""
"Anabela Coimbra Pires","","http://pt.wikipedia.org/wiki/Anabela_Pires","","","","","","Belinha Pires","","","","","","Anabela Pires","Anabela Pires","Belinha Pires"
"","","http://pt.wikipedia.org/wiki/Lee_Joo-yeon","","","","","Lee Jooyeon","","","","","","","Lee Joo-yeon","Lee Jooyeon",""
"","","http://pt.wikipedia.org/wiki/Alex_de_Paula_Xavier_Pereira","","","","","","","","","","","","Alex de Paula Xavier Pereira","Alex de Paula Xavier Pereira",""
"","","http://pt.wikipedia.org/wiki/José_Roberto_Guimarães","","","","","","","","","","","","José Roberto Guimarães","José Roberto Guimarães;;José Roberto Lages Guimarães",""
"Norma Aleandro","","http://pt.wikipedia.org/wiki/Norma_Aleandro","","","","","","","","","","","","Norma Aleandro","Norma Aleandro",""
"","","http://pt.wikipedia.org/wiki/Marco_Paixão","","","","","","","","","","","","Marco Paixão","Marco Filipe Lopes Paixão;;Marco Paixão",""
"","","http://pt.wikipedia.org/wiki/George_Herbig","","","","","","","","","","","","George Herbig","George Herbig",""
"","","http://pt.wikipedia.org/wiki/Harold_Bounsall","","","","","","","","","","","","Harold Bounsall","Harold Bounsall",""
"","","http://pt.wikipedia.org/wiki/George_Voinovich","","","","","","","","","","","","George Voinovich","George Voinovich",""
"","","http://pt.wikipedia.org/wiki/Crystal_Bowersox","","","","","Crystal Lynn Bowersox","","","","","","","Crystal Bowersox","Crystal Bowersox",""
"","","http://pt.wikipedia.org/wiki/Bernard_Nijboer","","","","","","","","","","","","Bernard Nijboer","Bernard Nijboer",""
"","","http://pt.wikipedia.org/wiki/Alberto_Lopo","","","","","","","","","","","","Alberto Lopo","Alberto Lopo;;Alberto Lopo García",""
"","","http://pt.wikipedia.org/wiki/Richard_Allan_Tomlinson","","","","","","","","","","","","Richard Allan Tomlinson","Richard Allan Tomlinson",""
"","","http://pt.wikipedia.org/wiki/Rodrigo_Aragão","","","","","","","","","","","","Rodrigo Aragão","Rodrigo Aragão",""
"","","http://pt.wikipedia.org/wiki/John_Kappler","","","","","","","","","","","","John Kappler","John Kappler",""
"","","http://pt.wikipedia.org/wiki/Marlene_Mattos","","","","","","","","","","","","Marlene Mattos","Marlene Mattos",""
"","","http://pt.wikipedia.org/wiki/Peter_Graves","","","","","","","","","","","","Peter Graves","Peter Graves",""
"","","http://pt.wikipedia.org/wiki/Abelardo_Rausch_de_Alcântara","","","","","","","","","","","","Abelardo Rausch de Alcântara","Abelardo Rausch de Alcântara",""
"","","http://pt.wikipedia.org/wiki/Tommy_Clufetos","","","","","","","","","","","","Tommy Clufetos","Tommy Clufetos",""
"","","http://pt.wikipedia.org/wiki/Arttu_Seppälä","","","","","","","","","","","","Arttu Seppälä","Arttu Seppälä",""
"","","http://pt.wikipedia.org/wiki/José_Artur_Filardi","","","","","","","","","","","","José Artur Filardi","José Artur Filardi",""
"","","http://pt.wikipedia.org/wiki/María_Julia_Mantilla","","","","","","","","","","","","María Julia Mantilla","María Julia Mantilla;;María Julia Mantilla García",""
"","","http://pt.wikipedia.org/wiki/Nero_(filho_de_Germânico)","","","","","","","","","","","","Nero (filho de Germânico)","Nero César;;Nero Julius Caesar Germanicus",""
"","","http://pt.wikipedia.org/wiki/Sven_Nys","","","","","","","","","","","","Sven Nys","Sven Nys",""
"","","http://pt.wikipedia.org/wiki/Estêvão_de_Taron","","","","","","","","","","","","Estêvão de Taron","Estêvão de Taron",""
"","","http://pt.wikipedia.org/wiki/Marly_Sarney","","","","","","","","","","","","Marly Sarney","Marly Macieira Sarney;;Marly Sarney",""
"","","http://pt.wikipedia.org/wiki/Bobby_Trainor","","","","","","","","","","","","Bobby Trainor","Bobby Trainor;;Robert Trainor",""
"","","http://pt.wikipedia.org/wiki/Ed_Drewett","","","","","Edward Drewett","Ed","","","","","","Ed Drewett","Ed Drewett",""
"","","http://pt.wikipedia.org/wiki/Edward_Bullard","","","","","","","","","","","","Edward Bullard","Edward Bullard",""
"","","http://pt.wikipedia.org/wiki/Andrew_Lesnie","","","","","","","","","","","","Andrew Lesnie","Andrew Lesnie",""
"","","http://pt.wikipedia.org/wiki/Josie_Antello","","","","","","","","","","","","Josie Antello","Josie Antello",""
"","","http://pt.wikipedia.org/wiki/Apidej_Sit_Hrun","","","","","","(จอมเตะบางนกแขวก);;Apidej Sit Hrun","","","","","","Apidej Sit Hrun","(นายณรงค์ ทรงมณี);;Yaenprateep Narong",""
"","","http://pt.wikipedia.org/wiki/Stefano_Allocchio","","","","","","","","","","","","Stefano Allocchio","Stefano Allocchio",""
"","","http://pt.wikipedia.org/wiki/Miguel_Lima","","","","","Miguel Lima","","","","","","","Miguel Lima","Miguel Lima",""
"","","http://pt.wikipedia.org/wiki/Rubén_Gracia_Calmache","","","","","","Cani","","","","","","Rubén Gracia Calmache","Rubén Gracia;;Rubén Gracia Calmache",""
"","","http://pt.wikipedia.org/wiki/Joseph_Greenberg","","","","","","","","","","","","Joseph Greenberg","Joseph Greenberg",""
"","","http://pt.wikipedia.org/wiki/Maria_do_Céu_Patrão_Neves","","","","","","","","","","","","Maria do Céu Patrão Neves","Maria do Céu Patrão Neves",""
"","","http://pt.wikipedia.org/wiki/Hong_Seong-ik","","","","","","","","","","","","Hong Seong-ik","Hong Seong-ik",""
"","","http://pt.wikipedia.org/wiki/Druuna","","","","","","","","","","","","Druuna","Druuna",""
"","","http://pt.wikipedia.org/wiki/Jack_Andraka","","","","","","","","","","","","Jack Andraka","Jack Andraka",""
"","","http://pt.wikipedia.org/wiki/Alexander_von_Zemlinsky","","","","","","","","","","","","Alexander von Zemlinsky","Alexander von Zemlinsky",""
"","","http://pt.wikipedia.org/wiki/Bruno_Snell","","","","","","","","","","","","Bruno Snell","Bruno Snell",""
"","","http://pt.wikipedia.org/wiki/Tarcisio_Burgnich","","","","","","Roccia","","","","","","Tarcisio Burgnich","Tarcisio Burgnich",""
"Thomas George Hooper","","http://pt.wikipedia.org/wiki/Tom_Hooper","","","","","","","","","","","","Tom Hooper","Tom Hopper",""
"","","http://pt.wikipedia.org/wiki/Iga_Wyrwał","","","","","","","","","","","","Iga Wyrwał","Iga Wyrwał",""
"","","http://pt.wikipedia.org/wiki/Alex_Ribeiro_Garcia","","","","","","","","","","","","Alex Ribeiro Garcia","Alex Ribeiro Garcia",""
"","","http://pt.wikipedia.org/wiki/Armínio_Pascual","","","","","","","","","","","","Armínio Pascual","Armínio Pascual",""
"","","http://pt.wikipedia.org/wiki/Francisco_Sanches","","","","","","","","","","","","Francisco Sanches","Francisco Sanches",""
"","","http://pt.wikipedia.org/wiki/Hegésipo","","","","","","","","","","","","Hegésipo","Santo Hegésipo",""
"Maria Luísa Tisi","","http://pt.wikipedia.org/wiki/Lu_Grimaldi","","","","","","Lu Grimaldi","","","","","","Lu Grimaldi","Lu Grimaldi","Lu Grimaldi"
"","","http://pt.wikipedia.org/wiki/Samuel_Edwards","","","","","","","","","","","","Samuel Edwards","Samuel Edwards",""
"","","http://pt.wikipedia.org/wiki/Willem_Drees","","","","","","","","","","","","Willem Drees","Willem Drees",""
"","","http://pt.wikipedia.org/wiki/Diego_Arias","","","","","","","","","","","","Diego Arias","Diego Alejandro Arias Hincapie;;Diego Arias",""
"","","http://pt.wikipedia.org/wiki/Dušan_Bajević","","","","","","","","","","","","Dušan Bajević","Dušan Bajević;;Душан Бајевић",""
"","","http://pt.wikipedia.org/wiki/Torquato_Neto","","","","","Torquato Pereira de Araújo Neto","","","","","","","Torquato Neto","Torquato Neto",""
"","","http://pt.wikipedia.org/wiki/Luiz_Francisco_Rebello","","","","","","","","","","","","Luiz Francisco Rebello","",""
"José Carlos Brito de Ávila Camargo","","http://pt.wikipedia.org/wiki/Zeca_Camargo","","","","","","","","","","","","Zeca Camargo","Zeca Camargo",""
"","","http://pt.wikipedia.org/wiki/Sunil_Chhetri","","","","","","","","","","","","Sunil Chhetri","Chhetri;;Sunil Chhetri",""
"","","http://pt.wikipedia.org/wiki/Quinto_Servílio_Fidenato_(tribuno_consular_em_402_a.C.)","","","","","","","","","","","","Quinto Servílio Fidenato (tribuno consular em 402 a.C.)","Quinto Servílio Fidenato",""
"","","http://pt.wikipedia.org/wiki/Wolfgang_Ketterle","","","","","","","","","","","","Wolfgang Ketterle","Wolfgang Ketterle",""
"","","http://pt.wikipedia.org/wiki/Charles_Henri_Baker","","","","","","","","","","","","Charles Henri Baker","Charles Henri Baker",""
"Lois Maureen Stapleton","","http://pt.wikipedia.org/wiki/Maureen_Stapleton","","","","","","Mo","","","","","","Maureen Stapleton","Maureen Stapleton","Mo"
"Edward Begley Junior","","http://pt.wikipedia.org/wiki/Ed_Begley_Jr.","","","","","","","","","","","","Ed Begley Jr.","Ed Begley Jr.",""
"","","http://pt.wikipedia.org/wiki/Adolfo_Nef","","","","","","","","","","","","Adolfo Nef","Adolfo Nef;;Adolfo Nef Sanhueza",""
"","","http://pt.wikipedia.org/wiki/Alfred_Druffner","","","","","","","","","","","","Alfred Druffner","Alfred Druffner",""
"","","http://pt.wikipedia.org/wiki/Dietrich_von_Carlewitz","","","","","","","","","","","","Dietrich von Carlewitz","Dietrich von Carlewitz",""
"","","http://pt.wikipedia.org/wiki/Joel_Antônio_Martins","","","","","","","","","","","","Joel Antônio Martins","Joel;;Joel Antônio Martins",""
"","","http://pt.wikipedia.org/wiki/Ricardo_Andorinho","","","","","","","","","","","","Ricardo Andorinho","Ricardo Andorinho",""
"","","http://pt.wikipedia.org/wiki/Elaine_Martins","","","","","Elaine Maria Martins de Araújo","","","","","","","Elaine Martins","Elaine Martins",""
"","","http://pt.wikipedia.org/wiki/Heinrich_Rohrer","","","","","","","","","","","","Heinrich Rohrer","Heinrich Rohrer",""
"","","http://pt.wikipedia.org/wiki/Ibn_Saud","","","","","","","","","","","","Ibn Saud","Abdul-Aziz bin Abdul Rahman bin Faisal bin Turki bin Abdullah bin Muhammad bin Saud;;Ibn Saud;;عبد العزيز بن عبد الرحمن آل سعود",""
"Maxwell Henry Aronson","","http://pt.wikipedia.org/wiki/Broncho_Billy_Anderson","","","","","","Gilbert M. AndersonMax Aaronson","","","","","","Broncho Billy Anderson","Broncho Billy Anderson","Gilbert M. AndersonMax Aaronson"
"","","http://pt.wikipedia.org/wiki/Augusto_Tasso_Fragoso","","","","","","","","","","","","Augusto Tasso Fragoso","Augusto Tasso Fragoso",""
"","","http://pt.wikipedia.org/wiki/Lauro_Nicolazzi","","","","","","","","","","","","Lauro Nicolazzi","Lauro Nicolazzi",""
"","","http://pt.wikipedia.org/wiki/Elda_Maria_da_Silva_Pimenta","","","","","","","","","","","","Elda Maria da Silva Pimenta","Elda Maria Pimenta;;Elda Maria da Silva Pimenta",""
"","","http://pt.wikipedia.org/wiki/George_Pickow","","","","","","","","","","","","George Pickow","George Pickow",""
"","","http://pt.wikipedia.org/wiki/Harold_Spencer_Jones","","","","","","","","","","","","Harold Spencer Jones","Harold Spencer Jones",""
"","","http://pt.wikipedia.org/wiki/Jeffrey_Ivan_Gordon","","","","","","","","","","","","Jeffrey Ivan Gordon","Jeffrey Ivan Gordon",""
"","","http://pt.wikipedia.org/wiki/Nuno_Marçal","","","","","","","","","","","","Nuno Marçal","Nuno Ricardo Oliveira Marçal",""
"","","http://pt.wikipedia.org/wiki/Dong_Hyun_Kim","","","","","","","","","","","","Dong Hyun Kim","Dong Hyun Kim",""
"","","http://pt.wikipedia.org/wiki/Carlos_Ezequiel","","","","","Carlos Ezequiel","","","","","","","Carlos Ezequiel","Carlos Ezequiel",""
"","","http://pt.wikipedia.org/wiki/Dirk_Rauin","","","","","","","","","","","","Dirk Rauin","Dirk Rauin",""
"","","http://pt.wikipedia.org/wiki/Leo_Moser","","","","","","","","","","","","Leo Moser","Leo Moser",""
"","","http://pt.wikipedia.org/wiki/Maria_(filha_de_Eudemão)","","","","","","","","","","","","Maria (filha de Eudemão)","Maria",""
"","","http://pt.wikipedia.org/wiki/António_José_de_Lima_Leitão","","","","","","","","","","","","António José de Lima Leitão","António José de Lima Leitão",""
"","","http://pt.wikipedia.org/wiki/David_A._Kaye","","","","","","","","","","","","David A. Kaye","David Kaye",""
"","","http://pt.wikipedia.org/wiki/Osvaldo_Filho","","","","","","","","","","","","Osvaldo Filho","Osvaldo;;Osvaldo Lourenço Filho",""
"","","http://pt.wikipedia.org/wiki/Paulinho_Makuko","","","","","Francisco Paulo Bastos","","","","","","","Paulinho Makuko","Paulinho Makuko",""
"","","http://pt.wikipedia.org/wiki/Germain_Sanou","","","","","","","","","","","","Germain Sanou","Germain Sanou",""
"","","http://pt.wikipedia.org/wiki/J._N._Reddy","","","","","","","","","","","","J. N. Reddy","J. N. Reddy",""
"","","http://pt.wikipedia.org/wiki/Jürgen_Pommerenke","","","","","","","","","","","","Jürgen Pommerenke","Jürgen Pommerenke",""
"","","http://pt.wikipedia.org/wiki/João_António_de_Figueiredo","","","","","","","","","","","","João António de Figueiredo","João Figueiredo",""
"","","http://pt.wikipedia.org/wiki/Tito_Quíncio_Cincinato_Capitolino","","","","","","","","","","","","Tito Quíncio Cincinato Capitolino","Tito Quíncio Cincinato Capitolino",""
"","","http://pt.wikipedia.org/wiki/Edward_Burns","","","","","","Edward Fitzgerald Burns","","","","","","Edward Burns","Edward Burns","Edward Fitzgerald Burns"
"","","http://pt.wikipedia.org/wiki/Vercingetórix","","","","","","","","","","","","Vercingetórix","Vercingetórix",""
"","","http://pt.wikipedia.org/wiki/Claudio_Reyes","","","","","","","","","","","","Claudio Reyes","Claudio Reyes",""
"","","http://pt.wikipedia.org/wiki/Harpo","","","","","Jan Harpo Torsten Svensson","","","","","","","Harpo","Harpo",""
"","","http://pt.wikipedia.org/wiki/Virgil_Thomson","","","","","","","","","","","","Virgil Thomson","Virgil Thomson",""
"","","http://pt.wikipedia.org/wiki/Christoph_Zenger","","","","","","","","","","","","Christoph Zenger","Christoph Zenger",""
"","","http://pt.wikipedia.org/wiki/Diane_Dixon","","","","","","","","","","","","Diane Dixon","Diane Dixon;;Diane Lynn Dixon",""
"Ruth Fiona Connell","","http://pt.wikipedia.org/wiki/Ruth_Connell","","","","","","","","","","","","Ruth Connell","Ruth Connell",""
"Thays Correa Gorga","","http://pt.wikipedia.org/wiki/Thays_Gorga","","","","","","","","","","","","Thays Gorga","Thays Gorga",""
"","","http://pt.wikipedia.org/wiki/Fernando_Augusto_de_Abreu_Ferreira","","","","","","","","","","","","Fernando Augusto de Abreu Ferreira","Fernando Augusto de Abreu Ferreira;;Fernando de Abreu",""
"","","http://pt.wikipedia.org/wiki/Ruy_Hellmeister_Novaes","","","","","","","","","","","","Ruy Hellmeister Novaes","Ruy Hellmeister Novaes",""
"","","http://pt.wikipedia.org/wiki/Célio_Borja","","","","","","","","","","","","Célio Borja","Célio Borja",""
"","","http://pt.wikipedia.org/wiki/Erick_Lindgren","","","","Erick Lindgren","","E-Dog","","","","","","Erick Lindgren","Erick Lindgren",""
"","","http://pt.wikipedia.org/wiki/Juana_Pereira_da_Silva","","","","","","","","","","","","Juana Pereira da Silva","Juana Pereira da Silva",""
"","","http://pt.wikipedia.org/wiki/Pat_Roach","","","","","","","","","","","","Pat Roach","Francis Patrick Roach;;Pat Roach",""
"","","http://pt.wikipedia.org/wiki/Harald_Irmscher","","","","","","","","","","","","Harald Irmscher","Harald Irmscher",""
"","","http://pt.wikipedia.org/wiki/Barry_Weiss","","","","","","","","","","","","Barry Weiss","Barry Weiss",""
"","","http://pt.wikipedia.org/wiki/Woodes_Rogers","","","","","","","","","","","","Woodes Rogers","Woodes Rogers",""
"","","http://pt.wikipedia.org/wiki/Jorge_Villiers,_1º_duque_de_Buckingham","","","","","","","","","","","","Jorge Villiers, 1º duque de Buckingham","George Villiers;;Jorge Villiers",""
"","","http://pt.wikipedia.org/wiki/Zazie","","","","","Isabelle Marie de Truchis de Varennes","","","","","","","Zazie","Zazie",""
"Herbert Harrison Heyes","","http://pt.wikipedia.org/wiki/Herbert_Heyes","","","","","","Herbert HayesHerbert HaysHerbert H. Heyes","","","","","","Herbert Heyes","Herbert Heyes","Herbert HayesHerbert HaysHerbert H. Heyes"
"","","http://pt.wikipedia.org/wiki/Luis_de_Meyer","","","","","","","","","","","","Luis de Meyer","Luis de Meyer",""
"","","http://pt.wikipedia.org/wiki/Viktor_Pasulko","","","","","","","","","","","","Viktor Pasulko","Victor Pasulco",""
"","","http://pt.wikipedia.org/wiki/John_Van_Ryn","","","","","","","","","","","","John Van Ryn","John Van Ryn",""
"","","http://pt.wikipedia.org/wiki/Éria_Élia_Teodora","","","","","","","","","","","","Éria Élia Teodora","Teodora",""
"Silvia Angelica Navarro Barva","","http://pt.wikipedia.org/wiki/Silvia_Navarro","","","","","","","","","","","","Silvia Navarro","Silvia Navarro",""
"","","http://pt.wikipedia.org/wiki/Marie_Walcamp","","","","","","","","","","","","Marie Walcamp","Marie Walcamp",""
"","","http://pt.wikipedia.org/wiki/Tomáš_Bábek","","","","","","","","","","","","Tomáš Bábek","Tomáš Bábek",""
"","","http://pt.wikipedia.org/wiki/Antonio_Carlos_da_Fontoura","","","","","","","","","","","","Antonio Carlos da Fontoura","Antonio Carlos da Fontoura;;Antonio Fontoura",""
"","","http://pt.wikipedia.org/wiki/Pedro_Álvares","","","","","","","","","","","","Pedro Álvares","Pedro Álvares",""
"","","http://pt.wikipedia.org/wiki/Ataíde_Pacheco_Martins","","","","","","","","","","","","Ataíde Pacheco Martins","Ataíde Pacheco Martins",""
"","","http://pt.wikipedia.org/wiki/Teresa_Teng","","","","","","","","","","","","Teresa Teng","Teresa Teng",""
"","","http://pt.wikipedia.org/wiki/Michael_Arroyo","","","","","","Gambetita","","","","","","Michael Arroyo","Michael Antonio Arroyo Mina;;Michael Arroyo",""
"","","http://pt.wikipedia.org/wiki/Sandra_Neilson","","","","","","","","","","","","Sandra Neilson","Sandra Neilson",""
"","","http://pt.wikipedia.org/wiki/Candeia","","","","","Antônio Candeia Filho","","","","","","","Candeia","Candeia",""
"","","http://pt.wikipedia.org/wiki/Ivan_Bunin","","","","","","","","","","","","Ivan Bunin","",""
"","","http://pt.wikipedia.org/wiki/Nathan_Healey","","","","","","","","","","","","Nathan Healey","Nathan Healey",""
"","","http://pt.wikipedia.org/wiki/Carlos_Neder","","","","","","","","","","","","Carlos Neder","Carlos Neder",""
"Mary Elizabeth Riggs","","http://pt.wikipedia.org/wiki/Evelyn_Brent","","","","","","","","","","","","Evelyn Brent","Evelyn Brent",""
"","","http://pt.wikipedia.org/wiki/Nick_Carter_(ciclista)","","","","","","","","","","","","Nick Carter (ciclista)","Nick Carter",""
"","","http://pt.wikipedia.org/wiki/Robert_Palmer","","","","","Robert Allen Palmer","","","","","","","Robert Palmer","Robert Palmer",""
"","","http://pt.wikipedia.org/wiki/Tom_Zé","","","","","Antônio José Santana Martins","","","","","","","Tom Zé","Tom Zé",""
"","","http://pt.wikipedia.org/wiki/Abdon_Pamich","","","","","","","","","","","","Abdon Pamich","Abdon Pamich",""
"","","http://pt.wikipedia.org/wiki/Frank_Erne","","","","","","","","","","","","Frank Erne","Frank Erne",""
"","","http://pt.wikipedia.org/wiki/Rafael_Pereira_da_Silva_(1990)","","","","","","Rafa","","","","","","Rafael Pereira da Silva (1990)","Rafael Pereira da Silva;;Rafael da Silva",""
"","","http://pt.wikipedia.org/wiki/Steve_Angello","","","","","Steve Angello Josefsson Fragogiannis","","","","","","","Steve Angello","Steve Angello",""
"Ole Torvald Elis Saxberg","","http://pt.wikipedia.org/wiki/Ole_Torvalds","","","","","","","","","","","","Ole Torvalds","Ole Torvalds",""
"","","http://pt.wikipedia.org/wiki/Caio_Júlio_Julo_(cônsul_em_447_a.C.)","","","","","","","","","","","","Caio Júlio Julo (cônsul em 447 a.C.)","Caio Júlio Julo",""
"","","http://pt.wikipedia.org/wiki/Nuria_Cabanillas","","","","","","","","","","","","Nuria Cabanillas","Nuria Cabanillas;;Nuria Cabanillas Provencio",""
"Mateus Roberto Carrieri","","http://pt.wikipedia.org/wiki/Mateus_Carrieri","","","","","","","","","","","","Mateus Carrieri","Mateus Carrieri",""
"","","http://pt.wikipedia.org/wiki/Mohamed_Ben_Rehaiem","","","","","","","","","","","","Mohamed Ben Rehaiem","Mohamed Ben Rehaiem",""
"Elizabeth Chase Olsen","","http://pt.wikipedia.org/wiki/Elizabeth_Olsen","","","","","","Lizzie","","","","","","Elizabeth Olsen","Elizabeth Olsen","Lizzie"
"Peter Patrick Brabazon Browne","","http://pt.wikipedia.org/wiki/Peter_Glenville","","","","","","","","","","","","Peter Glenville","Peter Glenville",""
"","","http://pt.wikipedia.org/wiki/Bento_Luís_de_Oliveira_Lisboa","","","","","","","","","","","","Bento Luís de Oliveira Lisboa","Bento Luís de Oliveira Lisboa",""
"","","http://pt.wikipedia.org/wiki/Mikayla_Mendez","","","","","","","","","","","","Mikayla Mendez","Mikayla Mendez",""
"","","http://pt.wikipedia.org/wiki/Luis_Miguel_Escalada","","","","","","El Toro","","","","","","Luis Miguel Escalada","Escalada;;Luis Miguel Escalada",""
"","","http://pt.wikipedia.org/wiki/Amedeo_Natoli","","","","","","","","","","","","Amedeo Natoli","Amedeo Natoli;;Amedeo Natoli (de Nanteuil, de Nantolio)",""
"","","http://pt.wikipedia.org/wiki/Daniele_Batista","","","","","","","","","","","","Daniele Batista","Daniele Batista;;Daniele Santos de Paula Batista",""
"","","http://pt.wikipedia.org/wiki/Adam_Zolotin","","","","","","","","","","","","Adam Zolotin","Adam Zolotin",""
"","","http://pt.wikipedia.org/wiki/Laura_Fraser","","","","","","","","","","","","Laura Fraser","Laura Fraser",""
"","","http://pt.wikipedia.org/wiki/David_Jackson_(basquetebolista)","","","","","","El Pícaro","","","","","","David Jackson (basquetebolista)","David Dwayne Jackson Jr.",""
