"birthName","pseudonym","isPrimaryTopicOf","abbreviation","alternativeName","commonName","familyName","givenName","nick","surname","formerName","longName","dboName","originalName","label","foafName","alias"
"","","http://pt.wikipedia.org/wiki/Jiří_Kavan","","","","","","","","","","","","Jiří Kavan","Jiří Kavan",""
"","","http://pt.wikipedia.org/wiki/Niklas_Landin_Jakobsen","","","","","","","","","","","","Niklas Landin Jakobsen","Niklas Landin Jacobsen",""
"","","http://pt.wikipedia.org/wiki/Jørgen_Løvland","","","","","","","","","","","","Jørgen Løvland","Jørgen Løvland",""
"","","http://pt.wikipedia.org/wiki/Artemidoro_de_Éfeso","","","","","","","","","","","","Artemidoro de Éfeso","Artemidoro",""
"","","http://pt.wikipedia.org/wiki/Cláudio_Galbo_Garcia","","","","","","","","","","","","Cláudio Galbo Garcia","Cláudio Calbo Garcia;;Cláudio Garcia",""
"","","http://pt.wikipedia.org/wiki/Luiz_Briquet","","","","","","","","","","","","Luiz Briquet","Luiz Briquet",""
"","","http://pt.wikipedia.org/wiki/Jordan_Kerr","","","","","","","","","","","","Jordan Kerr","Jordan Kerr",""
"","","http://pt.wikipedia.org/wiki/Leandro_Maciel","","","","","","","","","","","","Leandro Maciel","Leandro Maynard Maciel",""
"","","http://pt.wikipedia.org/wiki/Catarina_da_Grécia_e_Dinamarca","","","","","","","","","","","","Catarina da Grécia e Dinamarca","Catarina",""
"","","http://pt.wikipedia.org/wiki/Nacib_Duarte_Bechir","","","","","","","","","","","","Nacib Duarte Bechir","Duarte Bechir",""
"","","http://pt.wikipedia.org/wiki/Kent_Bazemore","","","","","","","","","","","","Kent Bazemore","Kenneth Lamont Bazemore Jr",""
"","","http://pt.wikipedia.org/wiki/Amadeu_de_Almeida_Monjardino","","","","","","","","","","","","Amadeu de Almeida Monjardino","Amadeu Monjardino;;Amadeu de Almeida Monjardino",""
"","","http://pt.wikipedia.org/wiki/Gustavo_Humberto_Savoia","","","","","","El Potro","","","","","","Gustavo Humberto Savoia","Gustavo Humberto Savoia Gallo;;Gustavo Savoia",""
"","","http://pt.wikipedia.org/wiki/Rossana_San_Juan","","","","","","","","","","","","Rossana San Juan","Rossana San Juan",""
"","","http://pt.wikipedia.org/wiki/Louis_Bès","","","","","","","","","","","","Louis Bès","Louis Bès",""
"","","http://pt.wikipedia.org/wiki/Karl-Heinz_Hagenau","","","","","","","","","","","","Karl-Heinz Hagenau","Karl-Heinz Hagenau",""
"Bruno de Carínthia","","http://pt.wikipedia.org/wiki/Papa_Gregório_V","","","","","","","","","","","","Papa Gregório V","",""
"","","http://pt.wikipedia.org/wiki/Alfredo_Brilhante_da_Costa","","","","","","","","","","","","Alfredo Brilhante da Costa","Alfredo Brilhante da Costa;;Brilhante",""
"","","http://pt.wikipedia.org/wiki/Mamiko_Noto","","","","","","","","","","","","Mamiko Noto","Mamiko Noto",""
"","","http://pt.wikipedia.org/wiki/Georges_Valentin","","","","","","","","","","","","Georges Valentin","Georges Valentin",""
"","","http://pt.wikipedia.org/wiki/Paul_Stanley","","","","","Stanley Harvey Eisen","The Starchild","","","","","","Paul Stanley","Paul Stanley",""
"Libertad Lamarque de Bouza","","http://pt.wikipedia.org/wiki/Libertad_Lamarque","","","","","","","","","","","","Libertad Lamarque","Libertad Lamarque",""
"","","http://pt.wikipedia.org/wiki/Raimundo_Soldado","","","","","Raimundo Teles Carvalho","","","","","","","Raimundo Soldado","Raimundo Soldado",""
"","","http://pt.wikipedia.org/wiki/Gilberto_Muniz_Dantas","","","","","","","","","","","","Gilberto Muniz Dantas","Gilberto Muniz Dantas",""
"","","http://pt.wikipedia.org/wiki/Cemal_Gürsel","","","","","","","","","","","","Cemal Gürsel","Cemal Gürsel",""
"","","http://pt.wikipedia.org/wiki/Hector_Goetinck","","","","","","","","","","","","Hector Goetinck","Hector Goetinck",""
"","","http://pt.wikipedia.org/wiki/Toshio_Furukawa","","","","","","","","","","","","Toshio Furukawa","Toshio Furukawa",""
"","","http://pt.wikipedia.org/wiki/Luísa_Guilhermina_da_Baviera","","","","","","","","","","","","Luísa Guilhermina da Baviera","Luísa Guilhermina da Baviera",""
"","","http://pt.wikipedia.org/wiki/David_Alan_Stevenson","","","","","","","","","","","","David Alan Stevenson","David Alan Stevenson",""
"Rachel Anne Griffiths","","http://pt.wikipedia.org/wiki/Rachel_Griffiths","","","","","","","","","","","","Rachel Griffiths","Rachel Griffiths",""
"Eva Wilma Riefle","","http://pt.wikipedia.org/wiki/Eva_Wilma","","","","","","","","","","","","Eva Wilma","Eva Wilma",""
"","","http://pt.wikipedia.org/wiki/Dayron_Robles","","","","","","","","","","","","Dayron Robles","Dayron Robles",""
"","","http://pt.wikipedia.org/wiki/Miguel_Paiva","","","","","","","","","","","","Miguel Paiva","",""
"","","http://pt.wikipedia.org/wiki/John_Rechy","","","","","","","","","","","","John Rechy","",""
"","","http://pt.wikipedia.org/wiki/Jorge_Lozano_Soriano","","","","","","","","","","","","Jorge Lozano Soriano","Jorge Lozano Soriano",""
"","","http://pt.wikipedia.org/wiki/Kasi_Lemmons","","","","","","","","","","","","Kasi Lemmons","Kasi Lemmons",""
"","","http://pt.wikipedia.org/wiki/John_Wrench","","","","","","","","","","","","John Wrench","John Wrench",""
"","","http://pt.wikipedia.org/wiki/Márcio_Rodrigues","","","","","","Magrão","","","","","","Márcio Rodrigues","Magrão;;Márcio Rodrigues",""
"","","http://pt.wikipedia.org/wiki/Sergio_Fajardo","","","","","","","","","","","","Sergio Fajardo","Sergio Fajardo Valderrama",""
"","","http://pt.wikipedia.org/wiki/Marvin_Bejarano","","","","","","","","","","","","Marvin Bejarano","Marvin Bejarano;;Marvin Orlando Bejarano Jiménez",""
"","","http://pt.wikipedia.org/wiki/João_Gomes_Filho","","","","","","","","","","","","João Gomes Filho","João Gomes Filho",""
"","","http://pt.wikipedia.org/wiki/Marco_Cornélio_Maluginense_(decênviro)","","","","","","","","","","","","Marco Cornélio Maluginense (decênviro)","Marco Cornélio Maluginense",""
"","","http://pt.wikipedia.org/wiki/Hodei_Mazquiarán","","","","","","","","","","","","Hodei Mazquiarán","Hodei Mazquiarán",""
"","","http://pt.wikipedia.org/wiki/Harold_Ramis","","","","","","","","","","","","Harold Ramis","Harold Ramis",""
"","","http://pt.wikipedia.org/wiki/Nicolás_Avellaneda","","","","","","","","","","","","Nicolás Avellaneda","Nicolás Remigio Aurelio Avellaneda Silva",""
"","","http://pt.wikipedia.org/wiki/Ivica_Olić","","","","","","","","","","","","Ivica Olić","Ivica Olić",""
"","","http://pt.wikipedia.org/wiki/Duncan_Edwards","","","","","","","","","","","","Duncan Edwards","Duncan Edwards",""
"","","http://pt.wikipedia.org/wiki/Lee_Bum-young","","","","","","","","","","","","Lee Bum-young","Lee Bum-Young",""
"","","http://pt.wikipedia.org/wiki/Gunnar_Åkerlund","","","","","","","","","","","","Gunnar Åkerlund","Ernst Gunnar Åkerlund;;Gunnar Åkerlund",""
"","","http://pt.wikipedia.org/wiki/Lol_Tolhurst","","","","","Laurence Andrew Tolhurst","","","","","","","Lol Tolhurst","Lol Tolhurst",""
"","","http://pt.wikipedia.org/wiki/Tony_Trischka","","","","","Tony Trischka","","","","","","","Tony Trischka","Tony Trischka",""
"","","http://pt.wikipedia.org/wiki/Carlos_II_de_Mântua","","","","","","","","","","","","Carlos II de Mântua","Carlos II de Mântua",""
"Christopher Van Patten","","http://pt.wikipedia.org/wiki/Tim_Van_Patten","","","","","","Timothy Van Patten","","","","","","Tim Van Patten","Tim Van Patten","Timothy Van Patten"
"","","http://pt.wikipedia.org/wiki/Erik_Koch","","","","","","","","","","","","Erik Koch","Erik Koch",""
"","","http://pt.wikipedia.org/wiki/Ashanti_(cantora)","","","","","Ashanti Shequoiya Douglas","","","","","","","Ashanti (cantora)","Ashanti",""
"","","http://pt.wikipedia.org/wiki/Jean-Claude_Olry","","","","","","","","","","","","Jean-Claude Olry","Jean-Claude Olry;;Jean-Claude Patrice Jacques Bernard Olry",""
"","","http://pt.wikipedia.org/wiki/Olívia_Hime","","","","","Maria Olívia Leuenroth Hime","","","","","","","Olívia Hime","Olívia Hime",""
"","","http://pt.wikipedia.org/wiki/Hrvoje_Vuković","","","","","","","","","","","","Hrvoje Vuković","Hrvoje Vuković",""
"","","http://pt.wikipedia.org/wiki/Dilador_Borges","","","","","","","","","","","","Dilador Borges","Dilador Borges",""
"","","http://pt.wikipedia.org/wiki/Shawn_Fanning","","","","","","","","","","","","Shawn Fanning","Shawn Fanning",""
"","","http://pt.wikipedia.org/wiki/Huberto_Rohden","","","","","","","","","","","","Huberto Rohden","Huberto Rohden",""
"","","http://pt.wikipedia.org/wiki/Hiroshi_Soejima","","","","","","","","","","","","Hiroshi Soejima","Hiroshi Soejima",""
"","","http://pt.wikipedia.org/wiki/David_Zhuang","","","","","","","","","","","","David Zhuang","David Yongxiang Zhuang;;David Zhuang;;莊永祥 (chinês simplificado)",""
"","","http://pt.wikipedia.org/wiki/Uwe_Seeler","","","","","","","","","","","","Uwe Seeler","Uwe Seeler",""
"","","http://pt.wikipedia.org/wiki/Becky_Rosen_(Supernatural)","","","","","","","","","","","","Becky Rosen (Supernatural)","Becky Rosen",""
"","","http://pt.wikipedia.org/wiki/Charles_Burke_Elbrick","","","","","","","","","","","","Charles Burke Elbrick","Charles Burke Elbrick",""
"","","http://pt.wikipedia.org/wiki/Cláudio_Adão_Weiss","","","","","","Diabo Loiro","","","","","","Cláudio Adão Weiss","Cláudio Adão Weiss;;Sapiranga",""
"","","http://pt.wikipedia.org/wiki/Sultão_bin_Abdul_Aziz_Al_Saud","","","","","","","","","","","","Sultão bin Abdul Aziz Al Saud","Sultão bin Abdul Aziz Al Saud",""
"Carlos Marcelo Carvalho","","http://pt.wikipedia.org/wiki/Carlos_Marcelo","","","","","","","","","","","","Carlos Marcelo","Carlos Marcelo",""
"","","http://pt.wikipedia.org/wiki/Tonto_(personagem)","","","","","","","","","","","","Tonto (personagem)","Tonto",""
"","","http://pt.wikipedia.org/wiki/Gervinho","","","","","","Gervinho","","","","","","Gervinho","Gervais Yao Kouassi;;Gervinho",""
"","","http://pt.wikipedia.org/wiki/Thomas_Arundell,_1.°_Barão_Arundell_de_Wardour","","","","","","","","","","","","Thomas Arundell, 1.° Barão Arundell de Wardour","(O Muito Honorável);;O Barão Arundell de Wardour",""
"","","http://pt.wikipedia.org/wiki/Freiherr_Wolfgang_Friedrich_von_Forstner","","","","","","","","","","","","Freiherr Wolfgang Friedrich von Forstner","Freiherr Wolfgang Friedrich von Forstner",""
"","","http://pt.wikipedia.org/wiki/Gottfried_Dingler","","","","","","","","","","","","Gottfried Dingler","Gottfried Dingler",""
"","","http://pt.wikipedia.org/wiki/Frankito_Lopes","","","","","","","","","","","","Frankito Lopes","Frankito Lopes",""
"","","http://pt.wikipedia.org/wiki/Agnes_Obel","","","","","Agnes Caroline Thaarup Obel","","","","","","","Agnes Obel","Agnes Obel",""
"","","http://pt.wikipedia.org/wiki/Alfred_Norton_Goldsmith","","","","","","","","","","","","Alfred Norton Goldsmith","Alfred Norton Goldsmith",""
"","","http://pt.wikipedia.org/wiki/Han_Xinyun","","","","","","","","","","","","Han Xinyun","Han Xinyun",""
"","","http://pt.wikipedia.org/wiki/Christie_Lynn_Smith","","","","","","","","","","","","Christie Lynn Smith","Christie Lynn Smith",""
"","","http://pt.wikipedia.org/wiki/Fernanda_Oliveira","","","","","","","","","","","","Fernanda Oliveira","Fernanda Oliveira22px",""
"","","http://pt.wikipedia.org/wiki/Norman_Schwarzkopf","","","","","","","","","","","","Norman Schwarzkopf","Norman Schwarzkopf",""
"","","http://pt.wikipedia.org/wiki/Tiago_da_Costa_Silva","","","","","","Wolverine","","","","","","Tiago da Costa Silva","Tiago Costa;;Tiago da Costa Silva",""
"","","http://pt.wikipedia.org/wiki/Mr._Cheeks","","","","","Terrance Kelly aka Andrew Benson","","","","","","","Mr. Cheeks","Mr. Cheeks",""
"","","http://pt.wikipedia.org/wiki/Andrés_Calamaro","","","","","Andrés Calamaro","El Salmón","","","","","","Andrés Calamaro","Andrés Calamaro",""
"","","http://pt.wikipedia.org/wiki/Michael_Kolganov","","","","","","","","","","","","Michael Kolganov","Michael Kolganov",""
"","","http://pt.wikipedia.org/wiki/Kaye_Hall","","","","","","","","","","","","Kaye Hall","Kaye Hall",""
"","","http://pt.wikipedia.org/wiki/Niels_van_der_Steen","","","","","","","","","","","","Niels van der Steen","Niels van der Steen",""
"","","http://pt.wikipedia.org/wiki/Carlos_Mercenario","","","","","","","","","","","","Carlos Mercenario","Carlos Mercenario;;Carlos Mercenario Carbajal",""
"","","http://pt.wikipedia.org/wiki/Saturnin_Allagbé","","","","","","","","","","","","Saturnin Allagbé","Saturnin Allagbé;;Saturnin Allagbé Kassifa Owalabi",""
"","","http://pt.wikipedia.org/wiki/Gérson_Andreotti","","","","","","","","","","","","Gérson Andreotti","Gérson Andreotti;;Gérson Rodrigues Andreotti",""
"","","http://pt.wikipedia.org/wiki/Ulf_Kirsten","","","","","","","","","","","","Ulf Kirsten","Ulf Kirsten",""
"","","http://pt.wikipedia.org/wiki/Goodwin_Knight","","","","","","","","","","","","Goodwin Knight","Goodwin Jess Knight",""
"Birgit Annalisa Rusanen","","http://pt.wikipedia.org/wiki/Marta_Kristen","","","","","","","","","","","","Marta Kristen","Marta Kristen",""
"","","http://pt.wikipedia.org/wiki/Eberardo_III_de_Lebarten","","","","","","","","","","","","Eberardo III de Lebarten","Eberardo III de Lebarten",""
"","","http://pt.wikipedia.org/wiki/Sean_Stone","","","","","","","","","","","","Sean Stone","Sean Stone",""
"","","http://pt.wikipedia.org/wiki/Nâdiya","","","","","Nadia Zighem","","","","","","","Nâdiya","Nâdiya",""
"","","http://pt.wikipedia.org/wiki/Linda_Creed","","","","","Linda Diane Creed","","","","","","","Linda Creed","Linda Creed",""
"","","http://pt.wikipedia.org/wiki/Rashid_Sidek","","","","","","","","","","","","Rashid Sidek","Rashid Sidek",""
"","","http://pt.wikipedia.org/wiki/Julio_Meléndez","","","","","","","","","","","","Julio Meléndez","Julio Guillermo Meléndez Calderón;;Julio Meléndez",""
"","","http://pt.wikipedia.org/wiki/Siegfried_Hecker","","","","","","","","","","","","Siegfried Hecker","Siegfried Hecker",""
"","","http://pt.wikipedia.org/wiki/Charles_Rabaey","","","","","","","","","","","","Charles Rabaey","Charles Rabaey",""
"","","http://pt.wikipedia.org/wiki/Erdmann_Augusto_de_Brandemburgo-Bayreuth","","","","","","","","","","","","Erdmann Augusto de Brandemburgo-Bayreuth","Erdmann Augusto de Brandemburgo-Bayreuth",""
"","","http://pt.wikipedia.org/wiki/Manuel_Rabelo","","","","","","","","","","","","Manuel Rabelo","Manuel Rabelo;;Manuel Rabelo Mendes",""
"","","http://pt.wikipedia.org/wiki/Efraín_Ríos_Montt","","","","","","","","","","","","Efraín Ríos Montt","José Efraín Ríos Montt",""
"","","http://pt.wikipedia.org/wiki/Emerson_Ávila","","","","","","","","","","","","Emerson Ávila","Emerson Rodrigues Ávila;;Emerson Ávila",""
"","","http://pt.wikipedia.org/wiki/Bob_Childers","","","","","Robert Wayne Childers","","","","","","","Bob Childers","Bob Childers",""
"","","http://pt.wikipedia.org/wiki/Jean-Pierre_Changeux","","","","","","","","","","","","Jean-Pierre Changeux","Jean-Pierre Changeux",""
"","","http://pt.wikipedia.org/wiki/Victor_Borges","","","","","","","","","","","","Victor Borges","Victor Manuel Caetano Borges",""
"","","http://pt.wikipedia.org/wiki/Flordelis","","","","","Flordelis dos Santos de Souza","","","","","","","Flordelis","Flordelis",""
"","","http://pt.wikipedia.org/wiki/Luiz_Gustavo_Tavares_Conde","","","","","","","","","","","","Luiz Gustavo Tavares Conde","Luiz Gustavo;;Luiz Gustavo Tavares Conde",""
"","","http://pt.wikipedia.org/wiki/Herbert_Otto_Gille","","","","","","","","","","","","Herbert Otto Gille","Herbert Otto Gille",""
"","","http://pt.wikipedia.org/wiki/Rupert_de_Bingen","","","","","","","","","","","","Rupert de Bingen","São Rupert de Bingen",""
"","","http://pt.wikipedia.org/wiki/Armando_Zeferino_Soares","","","","","","","","","","","","Armando Zeferino Soares","Armando Zeferino Soares",""
"","","http://pt.wikipedia.org/wiki/György_Ligeti","","","","","","","","","","","","György Ligeti","György Ligeti;;György Sándor Ligeti",""
"","","http://pt.wikipedia.org/wiki/Carlos_Villela","","","","","","","","","","","","Carlos Villela","Carlos Villela",""
"","","http://pt.wikipedia.org/wiki/Germaine_Tailleferre","","","","","","","","","","","","Germaine Tailleferre","Germaine Tailleferre",""
"","","http://pt.wikipedia.org/wiki/Félix_Houphouët-Boigny","","","","","","","","","","","","Félix Houphouët-Boigny","Félix Houphouët-Boigny",""
"","","http://pt.wikipedia.org/wiki/Joaquim_Germano_de_Sequeira_da_Fonseca_e_Sousa","","","","","","","","","","","","Joaquim Germano de Sequeira da Fonseca e Sousa","Joaquim Germano de Sequeira da Fonseca e Sousa","Joaquim Germano de Sequeira"
"","","http://pt.wikipedia.org/wiki/Roberto_I_da_Flandres","","","","","","","","","","","","Roberto I da Flandres","Roberto I da Flandres",""
"Émilie Claudette Chauchoin","","http://pt.wikipedia.org/wiki/Claudette_Colbert","","","","","","","","","","","","Claudette Colbert","Claudette Colbert",""
"","","http://pt.wikipedia.org/wiki/Johannes_Bogerman","","","","","","","","","","","","Johannes Bogerman","",""
"","","http://pt.wikipedia.org/wiki/Hank_Mobley","","","","","Henry (Hank) Mobley","","","","","","","Hank Mobley","Hank Mobley",""
"","","http://pt.wikipedia.org/wiki/Minka_(atriz_pornô)","","","","","","","","","","","","Minka (atriz pornô)","Minka",""
"","","http://pt.wikipedia.org/wiki/Nicolaas_Govert_de_Bruijn","","","","","","","","","","","","Nicolaas Govert de Bruijn","Nicolaas Govert de Bruijn",""
"","","http://pt.wikipedia.org/wiki/Mariko_Tamaki","","","","","","","","","","","","Mariko Tamaki","",""
"","","http://pt.wikipedia.org/wiki/Mohamed_Madkour","","","","","","","","","","","","Mohamed Madkour","Mohamed Madkour",""
"","","http://pt.wikipedia.org/wiki/Vlada_Avramov","","","","","","","","","","","","Vlada Avramov","Vlada Avramov;;Влада Аврамов",""
"","","http://pt.wikipedia.org/wiki/Keizo_Imai","","","","","","","","","","","","Keizo Imai","Keizo Imai",""
"","","http://pt.wikipedia.org/wiki/Hikaru_Yaotome","","","","","Hikaru Yaotome","","","","","","","Hikaru Yaotome","Yaotome Hikaru (八乙女光)",""
"","","http://pt.wikipedia.org/wiki/Irene_Vilar","","","","","","","","","","","","Irene Vilar","Irene Vilar;;Maria Irene Lima de Matos Vilar",""
"","","http://pt.wikipedia.org/wiki/Tamás_Märcz","","","","","","","","","","","","Tamás Märcz","Tamás Märcz",""
"","","http://pt.wikipedia.org/wiki/Hélton_Soares_Pereira","","","","","","","","","","","","Hélton Soares Pereira","Hélton;;Hélton Soares Pereira",""
"","","http://pt.wikipedia.org/wiki/Edgar_Çani","","","","","","","","","","","","Edgar Çani","Edgar Çani",""
"","","http://pt.wikipedia.org/wiki/Álvaro_Passos","","","","","","","","","","","","Álvaro Passos","Álvaro Passos",""
"","","http://pt.wikipedia.org/wiki/Kayano_Shigeru","","","","","","","","","","","","Kayano Shigeru","Kayano Shigeru (萱野茂 )",""
"","","http://pt.wikipedia.org/wiki/Ptolemeu_XV","","","","","","","","","","","","Ptolemeu XV","Cesarião;;Ptolemeu XV;;Ptolemeu XV Caesar",""
"","","http://pt.wikipedia.org/wiki/Afonso_Arinos_de_Melo_Franco","","","","","","","","","","","","Afonso Arinos de Melo Franco","",""
"","","http://pt.wikipedia.org/wiki/Mili_Avital","","","","","","","","","","","","Mili Avital","Mili Avital",""
"","","http://pt.wikipedia.org/wiki/Adina_Porter","","","","","","","","","","","","Adina Porter","Adina Porter",""
"","","http://pt.wikipedia.org/wiki/Antero_de_Figueiredo","","","","","","","","","","","","Antero de Figueiredo","",""
"","","http://pt.wikipedia.org/wiki/Juliano_Roberto_Antonello","","","","","","Juca;;O bombardeiro brasileiro do Partizan","","","","","","Juliano Roberto Antonello","Juca;;Juliano Roberto Antonello",""
"","","http://pt.wikipedia.org/wiki/Michael_Faraday","","","","","","","","","","","","Michael Faraday","Michael Faraday",""
"Charles Fletcher","","http://pt.wikipedia.org/wiki/Charlie_Fletcher","","","","","","","","","","","","Charlie Fletcher","Charles Fletcher",""
"","","http://pt.wikipedia.org/wiki/Margarita_Gómez-Acebo_y_Cejuela","","","","","","","","","","","","Margarita Gómez-Acebo y Cejuela","Margarita Gómez-Acebo y Cejuela",""
"","","http://pt.wikipedia.org/wiki/José_Llopis_Corona","","","","","","","","","","","","José Llopis Corona","Corona;;José Llopis Corona",""
"","","http://pt.wikipedia.org/wiki/Joseph_Clark","","","","","","","","","","","","Joseph Clark","Joseph Clark",""
"","","http://pt.wikipedia.org/wiki/Kimberley_Davies","","","","","","Kimberly Davies","","","","","","Kimberley Davies","Kimberley Davies","Kimberly Davies"
"","","http://pt.wikipedia.org/wiki/Leopoldo_Salvador_da_Áustria","","","","","","","","","","","","Leopoldo Salvador da Áustria","Leopoldo Salvador da Áustria",""
"","","http://pt.wikipedia.org/wiki/Mahicon_José_Librelato_da_Silva","","","","","","","","","","","","Mahicon José Librelato da Silva","Mahicon José Librelato da Silva;;Mahicon Librelato",""
"","","http://pt.wikipedia.org/wiki/Felipe_Rosas","","","","","","","","","","","","Felipe Rosas","Felipe Rosas;;Felipe Rosas Sánchez",""
"","","http://pt.wikipedia.org/wiki/Marcello_Malpighi","","","","","","","","","","","","Marcello Malpighi","Marcello Malpighi",""
"","","http://pt.wikipedia.org/wiki/Anderson_Carvalho","","","","","","","","","","","","Anderson Carvalho","Anderson Carvalho;;Anderson de Carvalho Santos",""
"","","http://pt.wikipedia.org/wiki/Marcel_Coraş","","","","","","","","","","","","Marcel Coraş","Marcel Coraş",""
"","","http://pt.wikipedia.org/wiki/Elizabeth_Maitland","","","","","","","","","","","","Elizabeth Maitland","Elizabeth Maitland",""
"","","http://pt.wikipedia.org/wiki/Ibrahim_Ferrer","","","","","Ibrahim Ferrer Planas","","","","","","","Ibrahim Ferrer","Ibrahim Ferrer",""
"","","http://pt.wikipedia.org/wiki/Aurelio_Vidmar","","","","","","","","","","","","Aurelio Vidmar","Aurelio Vidmar",""
"","","http://pt.wikipedia.org/wiki/Friedrich_Schiller","","","","","","","","","","","","Friedrich Schiller","",""
"","","http://pt.wikipedia.org/wiki/Juliana_Sofia_da_Dinamarca","","","","","","","","","","","","Juliana Sofia da Dinamarca","Juliana Sofia",""
