"birthName","pseudonym","isPrimaryTopicOf","abbreviation","alternativeName","commonName","familyName","givenName","nick","surname","formerName","longName","dboName","originalName","label","foafName","alias"
"Maria Paula Franco Pereira Mora Roriz","","http://pt.wikipedia.org/wiki/Paula_Mora","","","","","","","","","","","","Paula Mora","Paula Mora",""
"","","http://pt.wikipedia.org/wiki/Eugen_Mack","","","","","","","","","","","","Eugen Mack","Eugen Mack",""
"","","http://pt.wikipedia.org/wiki/Anette_Börjesson","","","","","","","","","","","","Anette Börjesson","Anette Börjesson;;Lilian Anette Börjesson",""
"","","http://pt.wikipedia.org/wiki/Laurie_Flachmeier","","","","","","","","","","","","Laurie Flachmeier","Laura Jean Flachmeier;;Laurie Flachmeier22px",""
"","","http://pt.wikipedia.org/wiki/Chung_Un-chan","","","","","","","","","","","","Chung Un-chan","Chung Un-chan",""
"","","http://pt.wikipedia.org/wiki/Grethe_Kausland","","","","","Grethe Kausland","","","","","","","Grethe Kausland","Grethe Kausland",""
"","","http://pt.wikipedia.org/wiki/Cadelão_III_de_Aulnay","","","","","","","","","","","","Cadelão III de Aulnay","Cadelão III de Aulnay",""
"","","http://pt.wikipedia.org/wiki/Almiro_Caldeira_de_Andrada","","","","","","","","","","","","Almiro Caldeira de Andrada","Almiro Caldeira de Andrada",""
"","","http://pt.wikipedia.org/wiki/Orianthi","","","","","Orianthi Panagaris","Orianthi","","","","","","Orianthi","Orianthi",""
"","","http://pt.wikipedia.org/wiki/Homesick_James","","","","","John William Henderson","","","","","","","Homesick James","Homesick James",""
"","","http://pt.wikipedia.org/wiki/Baibars_II","","","","","","","","","","","","Baibars II","Baibars II;;al-Malik al-Muzaffar Rukn al-Din Baibars al-Jashnakir al-Mansuri;;الملك المظفر ركن الدين بيبرس الجاشنكير المنصورى",""
"","","http://pt.wikipedia.org/wiki/Ron_Tomsic","","","","","","","","","","","","Ron Tomsic","Ronald Paul Tomsic",""
"","","http://pt.wikipedia.org/wiki/Ralph_Fox","","","","","","","","","","","","Ralph Fox","Ralph Fox",""
"","","http://pt.wikipedia.org/wiki/Yun_Byung-se","","","","","","","","","","","","Yun Byung-se","Yun Byung-se",""
"","","http://pt.wikipedia.org/wiki/Philippe_Heberlé","","","","","","","","","","","","Philippe Heberlé","Philippe Heberlé",""
"","","http://pt.wikipedia.org/wiki/Irvine_Welsh","","","","","","","","","","","","Irvine Welsh","",""
"","","http://pt.wikipedia.org/wiki/Ptolemeu","","","","","","","","","","","","Ptolemeu","Cláudio Ptolemeu",""
"","","http://pt.wikipedia.org/wiki/Maria_Lascarina","","","","","","","","","","","","Maria Lascarina","Maria Lascarina",""
"","","http://pt.wikipedia.org/wiki/Alexandre_Fávaro_Correia","","","","","","","","","","","","Alexandre Fávaro Correia","Alexandre Fávaro;;Alexandre Fávaro Correa",""
"","","http://pt.wikipedia.org/wiki/Robert_Cullen","","","","","","","","","","","","Robert Cullen","Robert Cullen",""
"","","http://pt.wikipedia.org/wiki/Pápi_Júnior","","","","","","","","","","","","Pápi Júnior","",""
"","","http://pt.wikipedia.org/wiki/Alfred_Bessette","","","","","","","","","","","","Alfred Bessette","Santo André Bessette",""
"","","http://pt.wikipedia.org/wiki/Margarida_de_Saboia,_Duquesa_de_Mântua","","","","","","","","","","","","Margarida de Saboia, Duquesa de Mântua","Margarida",""
"","","http://pt.wikipedia.org/wiki/Carlos_Eduardo_Esteves_Lima","","","","","","","","","","","","Carlos Eduardo Esteves Lima","Carlos Eduardo Esteves Lima",""
"","","http://pt.wikipedia.org/wiki/Dallas_Clark","","","","","","","","","","","","Dallas Clark","",""
"","","http://pt.wikipedia.org/wiki/Crissy_Moran","","","","","","Chrissy Moran, Crissy M","","","","","","Crissy Moran","Crissy Moran",""
"","","http://pt.wikipedia.org/wiki/Rubens_Nogueira","","","","","Rubens Nogueira Filho","","","","","","","Rubens Nogueira","Rubens Nogueira",""
"Frances Ethel Gumm","","http://pt.wikipedia.org/wiki/Judy_Garland","","","","","","Frances Ethel Gumm Deans;;Frances Ethel Gumm Herron,;;Frances Ethel Gumm Luft,;;Frances Ethel Gumm Minnelli;;Frances Ethel Gumm Rose,","","","","","","Judy Garland","Judy Garland","Frances Ethel Gumm Deans;;Frances Ethel Gumm Herron,;;Frances Ethel Gumm Luft,;;Frances Ethel Gumm Minnelli;;Frances Ethel Gumm Rose,"
"","","http://pt.wikipedia.org/wiki/Luís_Carlos_Miele","","","","","","","","","","","","Luís Carlos Miele","Luís Carlos Miele",""
"","","http://pt.wikipedia.org/wiki/Osmar_Aparecido_de_Azevedo","","","","","","","","","","","","Osmar Aparecido de Azevedo","Osmar;;Osmar Aparecido de Azevedo",""
"","","http://pt.wikipedia.org/wiki/Sebastião_Carvalho_Leme","","","","","","","","","","","","Sebastião Carvalho Leme","",""
"","","http://pt.wikipedia.org/wiki/Paul-José_M'Poku","","","","","","","","","","","","Paul-José M'Poku","Paul-José M'Poku",""
"","","http://pt.wikipedia.org/wiki/Sergio_Casal","","","","","","","","","","","","Sergio Casal","Sergio Casal22px",""
"","","http://pt.wikipedia.org/wiki/Simon_White","","","","","","","","","","","","Simon White","Simon White",""
"","","http://pt.wikipedia.org/wiki/Fujiwara_no_Hirotsugu","","","","","","","","","","","","Fujiwara no Hirotsugu","Fujiwara no Hirotsugu;;藤原広嗣",""
"","","http://pt.wikipedia.org/wiki/Ilia_Ilin","","","","","","","","","","","","Ilia Ilin","Ilia Alexandrovitch Ilin;;Ilia Ilin",""
"","","http://pt.wikipedia.org/wiki/Rick_Malambri","","","","","","","","","","","","Rick Malambri","Rick Malambri",""
"","","http://pt.wikipedia.org/wiki/Harry_Mussen","","","","","","","","","","","","Harry Mussen","Harry Mussen",""
"","","http://pt.wikipedia.org/wiki/Félix_Mourinho","","","","","","","","","","","","Félix Mourinho","José Manuel Mourinho Félix",""
"","","http://pt.wikipedia.org/wiki/Gabriel_da_Silva_Dias","","","","","","","","","","","","Gabriel da Silva Dias","Gabriel;;Gabriel da Silva Dias",""
"","","http://pt.wikipedia.org/wiki/Regininha_Poltergeist","","","","","","","","","","","","Regininha Poltergeist","Regininha Poltergeist",""
"","","http://pt.wikipedia.org/wiki/Marco_Mânlio_Capitolino_(tribuno_consular_em_434_a.C.)","","","","","","","","","","","","Marco Mânlio Capitolino (tribuno consular em 434 a.C.)","Marco Mânlio Capitolino",""
"","","http://pt.wikipedia.org/wiki/Maria_Popescu","","","","","","","","","","","","Maria Popescu","Mari(oar)a Popescu;;Maria Popescu;;Popescu Marioo",""
"","","http://pt.wikipedia.org/wiki/Bernard_Fergusson","","","","","","","","","","","","Bernard Fergusson","Barão Ballantrae",""
"Cherilyn McCarver","","http://pt.wikipedia.org/wiki/Devinn_Lane","","","","","","","","","","","","Devinn Lane","Devinn Lane",""
"","","http://pt.wikipedia.org/wiki/Jacek_Kurski","","","","","","","","","","","","Jacek Kurski","Jacek Kurski",""
"Irene Maria Dunn","","http://pt.wikipedia.org/wiki/Irene_Dunne","","","","","","First Lady of Hollywood","","","","","","Irene Dunne","Irene Dunne","First Lady of Hollywood"
"","","http://pt.wikipedia.org/wiki/Keith_Reynolds","","","","","","","","","","","","Keith Reynolds","Keith Reynolds",""
"","","http://pt.wikipedia.org/wiki/Mike_Portnoy","","","","","Michael Stephen Portnoy","","","","","","","Mike Portnoy","Mike Portnoy",""
"","","http://pt.wikipedia.org/wiki/Friedrich-Karl_Cranz","","","","","","","","","","","","Friedrich-Karl Cranz","Friedrich-Karl Cranz",""
"","","http://pt.wikipedia.org/wiki/Manuel_Santana","","","","","","Manolo","","","","","","Manuel Santana","Manuel Santana",""
"","","http://pt.wikipedia.org/wiki/Natanael_Batista_Pimenta","","","","","","","","","","","","Natanael Batista Pimenta","Natanael;;Natanael Batista Pimenta",""
"","","http://pt.wikipedia.org/wiki/Izabela_Dylewska","","","","","","","","","","","","Izabela Dylewska","Izabela Dylewska;;Izabela Dylewska-Światowiak",""
"","","http://pt.wikipedia.org/wiki/Brenda_Holloway","","","","","Brenda Holloway","","","","","","","Brenda Holloway","Brenda Holloway",""
"","","http://pt.wikipedia.org/wiki/Pasquale_Foggia","","","","","","Pasqualino, Il folletto","","","","","","Pasquale Foggia","Pasquale Foggia",""
"","","http://pt.wikipedia.org/wiki/Manfredo_I_de_Narbona","","","","","","","","","","","","Manfredo I de Narbona","Manfredo I de Narbona;;Raimundo I de Narbona",""
"","","http://pt.wikipedia.org/wiki/Åke_Johansson","","","","","","","","","","","","Åke Johansson","Åke Johansson",""
"","","http://pt.wikipedia.org/wiki/João_Místico","","","","","","","","","","","","João Místico","João Místico",""
"","","http://pt.wikipedia.org/wiki/Karl_Proisl","","","","","","","","","","","","Karl Proisl","Karl Proisl",""
"","","http://pt.wikipedia.org/wiki/Júlio,_Duque_de_Braunschweig-Wolfenbüttel","","","","","","","","","","","","Júlio, Duque de Braunschweig-Wolfenbüttel","",""
"","","http://pt.wikipedia.org/wiki/Ana_Paula_Tavares","","","","","","","","","","","","Ana Paula Tavares","",""
"Maria Alejandra Zuñiga Maldonado","","http://pt.wikipedia.org/wiki/Alejandra_Maldonado","","","","","","","","","","","","Alejandra Maldonado","Alejandra Maldonado",""
"","","http://pt.wikipedia.org/wiki/Harrison_Róchez","","","","","","","","","","","","Harrison Róchez","Harrison Dwith Róchez;;Harrison Róchez",""
"","","http://pt.wikipedia.org/wiki/Rubén_Insúa","","","","","","El Poeta","","","","","","Rubén Insúa","Rubén Darío Insúa;;Rubén Insúa",""
"","","http://pt.wikipedia.org/wiki/Belsazar","","","","","","","","","","","","Belsazar","Belsazar",""
"","","http://pt.wikipedia.org/wiki/Franz_Neuens","","","","","","François Neuens","","","","","","Franz Neuens","Franz Neuens",""
"","","http://pt.wikipedia.org/wiki/Gunnar_Hansen","","","","","","","","","","","","Gunnar Hansen","Gunnar Hansen",""
"","","http://pt.wikipedia.org/wiki/Jorge_Muzalon","","","","","","","","","","","","Jorge Muzalon","Jorge Muzalon",""
"","","http://pt.wikipedia.org/wiki/Vítor_Amadeu_III_da_Sardenha","","","","","","","","","","","","Vítor Amadeu III da Sardenha","Vittorio Amedeo di Savoia;;Vítor Amadeu III",""
"","","http://pt.wikipedia.org/wiki/Lupicínio_Rodrigues","","","","","Lupicínio Rodrigues","Lupe","","","","","","Lupicínio Rodrigues","Lupicínio Rodrigues",""
"","","http://pt.wikipedia.org/wiki/Erasmus_Sarcerius","","","","","","","","","","","","Erasmus Sarcerius","",""
"","","http://pt.wikipedia.org/wiki/Ralph_Hartley","","","","","","","","","","","","Ralph Hartley","Ralph Hartley",""
"","","http://pt.wikipedia.org/wiki/Nathan_Dyer","","","","","","","","","","","","Nathan Dyer","Nathan Antone Jonah Dyer;;Nathan Dyer",""
"","","http://pt.wikipedia.org/wiki/Naomi_Yotsumoto","","","","","","","","","","","","Naomi Yotsumoto","Naomi Yotsumoto",""
"","","http://pt.wikipedia.org/wiki/László_Bíró","","","","","","","","","","","","László Bíró","László Bíró",""
"","","http://pt.wikipedia.org/wiki/Demetrius_Joyette","","","","","","","","","","","","Demetrius Joyette","Demetrius Joyette",""
"","","http://pt.wikipedia.org/wiki/Teodoro_File","","","","","","","","","","","","Teodoro File","Teodoro File",""
"","","http://pt.wikipedia.org/wiki/José_Nello_Marques","","","","","","","","","","","","José Nello Marques","José Nello Marques",""
"","","http://pt.wikipedia.org/wiki/Maria_de_Saxe-Altemburgo_(1854–1898)","","","","","","","","","","","","Maria de Saxe-Altemburgo (1854–1898)","Maria de Saxe-Altemburgo",""
"","","http://pt.wikipedia.org/wiki/Apodi_(futebolista)","","","","","","''Apodí, Apodeus, Apomito.","","","","","","Apodi (futebolista)","Apodí;;Luiz Diallisson de Souza Alves",""
"","","http://pt.wikipedia.org/wiki/Tom_Petty","","","","","Thomas Earl Petty","","","","","","","Tom Petty","Tom Petty",""
"","","http://pt.wikipedia.org/wiki/Miles_de_Courtenay","","","","","","","","","","","","Miles de Courtenay","Miles de Courtenay",""
"","","http://pt.wikipedia.org/wiki/Hans_Haas","","","","","","","","","","","","Hans Haas","Hans Haas",""
"","","http://pt.wikipedia.org/wiki/Alexandre_Saldanha","","","","","","","","","","","","Alexandre Saldanha","Alexandre Saldanha Barbosa da Silva;;Alexandre Saldanha22px",""
"John Lutz","","http://pt.wikipedia.org/wiki/John_Lutz","","","","","","","","","","","","John Lutz","John Lutz",""
"","","http://pt.wikipedia.org/wiki/Gerson_Ferreira_Pinto","","","","","Gerson Ferreira Pinto","","","","","","","Gerson Ferreira Pinto","Gerson Ferreira Pinto",""
"","","http://pt.wikipedia.org/wiki/Patrick_Pothuizen","","","","","","Potje","","","","","","Patrick Pothuizen","Patrick Pothuizen;;Pothuizen",""
"","","http://pt.wikipedia.org/wiki/Leonid_Andrussow","","","","","","","","","","","","Leonid Andrussow","Leonid Andrussow",""
"","","http://pt.wikipedia.org/wiki/René_Dubos","","","","","","","","","","","","René Dubos","René Jules Dubos",""
"","","http://pt.wikipedia.org/wiki/Lucas_Romero","","","","","","El Perro","","","","","","Lucas Romero","Lucas Daniel Romero;;Lucas Romero",""
"","","http://pt.wikipedia.org/wiki/Darryl_Hanah","","","","","","Daryl Hannah, Nicolette Sheridan , Rarryl, Darryl Hannah, Darryl, Mrs. Deryl, Daryll, Daryl","","","","","","Darryl Hanah","Darryl Hanah",""
"","","http://pt.wikipedia.org/wiki/Jan_Wijnants","","","","","","","","","","","","Jan Wijnants","Jan Wijnants",""
"","","http://pt.wikipedia.org/wiki/Olésio_Coutinho_Filho","","","","","","","","","","","","Olésio Coutinho Filho","Olésio Coutinho",""
"","","http://pt.wikipedia.org/wiki/John_Lundgren","","","","","","","","","","","","John Lundgren","John Lundgren",""
"","","http://pt.wikipedia.org/wiki/Brett_Anderson","","","","","Brett Elizabeth Anderson","Donna A","","","","","","Brett Anderson","Brett Elizabeth Anderson",""
"Jonah Hill Feldstein","","http://pt.wikipedia.org/wiki/Jonah_Hill","","","","","","","","","","","","Jonah Hill","Jonah Hill",""
"","","http://pt.wikipedia.org/wiki/Günter_Grass","","","","","","","","","","","","Günter Grass","",""
"","","http://pt.wikipedia.org/wiki/Carl_Carlton","","","","","","","","","","","","Carl Carlton","Carl Carlton",""
"","","http://pt.wikipedia.org/wiki/Eero_Berg","","","","","","","","","","","","Eero Berg","Eero Berg",""
"","","http://pt.wikipedia.org/wiki/Katsura_Taro","","","","","","","","","","","","Katsura Taro","Katsura Taro",""
"","","http://pt.wikipedia.org/wiki/António_José_de_Barros_e_Sá","","","","","","","","","","","","António José de Barros e Sá","",""
"","","http://pt.wikipedia.org/wiki/Ivair_Nogueira_do_Pinho","","","","","","","","","","","","Ivair Nogueira do Pinho","Ivair Nogueira",""
"","","http://pt.wikipedia.org/wiki/Enrico_Cardoso_Nazaré","","","","","","","","","","","","Enrico Cardoso Nazaré","Enrico;;Enrico Cardoso Nazaré",""
"","","http://pt.wikipedia.org/wiki/Bernard_Mendy","","","","","","","","","","","","Bernard Mendy","Bernard Mendy",""
"","","http://pt.wikipedia.org/wiki/Alexandre_Santos","","","","","","","","","","","","Alexandre Santos","Alexandre Santos",""
"","","http://pt.wikipedia.org/wiki/James_Challis","","","","","","","","","","","","James Challis","James Challis",""
"","","http://pt.wikipedia.org/wiki/Josué_Montello","","","","","","","","","","","","Josué Montello","",""
"","","http://pt.wikipedia.org/wiki/Isabel_Alexandrina_de_Württemberg","","","","","","","","","","","","Isabel Alexandrina de Württemberg","Isabel Alexandrina de Baden",""
"","","http://pt.wikipedia.org/wiki/Maria_Francisca_de_Saboia,_Rainha_de_Portugal","","","","","","","","","","","","Maria Francisca de Saboia, Rainha de Portugal","Maria Francisca de Saboia",""
"","","http://pt.wikipedia.org/wiki/Vladimir_Stojković","","","","","","","","","","","","Vladimir Stojković","Vladimir Stojković;;Владимир Стојковић",""
"","","http://pt.wikipedia.org/wiki/Edward_Boyden","","","","","","","","","","","","Edward Boyden","Edward Boyden",""
"","","http://pt.wikipedia.org/wiki/Albano_de_Sousa_Dias","","","","","","","","","","","","Albano de Sousa Dias","Albano de Sousa Dias",""
"","","http://pt.wikipedia.org/wiki/José_Navarro","","","","","","","","","","","","José Navarro","José Navarro",""
"","","http://pt.wikipedia.org/wiki/John_Akii-Bua","","","","","","","","","","","","John Akii-Bua","John Akii-Bua",""
"","","http://pt.wikipedia.org/wiki/Erich_Rudorffer","","","","","","","","","","","","Erich Rudorffer","Erich Rudorffer",""
"","","http://pt.wikipedia.org/wiki/Matilde_Carolina_da_Baviera","","","","","","","","","","","","Matilde Carolina da Baviera","Matilde Carolina Frederica Guilhermina Carlota da Baviera;;Matilde Carolina da Baviera",""
"","","http://pt.wikipedia.org/wiki/Ean_Evans","","","","","Ean Evans","Mississippi Kid","","","","","","Ean Evans","Ean Evans",""
"Thomas Mark Harmon","","http://pt.wikipedia.org/wiki/Mark_Harmon","","","","","","","","","","","","Mark Harmon","Mark Harmon",""
"","","http://pt.wikipedia.org/wiki/Robert_Aske","","","","","","","","","","","","Robert Aske","Robert Aske",""
"","","http://pt.wikipedia.org/wiki/Christopher_Wolstenholme","","","","","Christopher Tony Wolstenholme","","","","","","","Christopher Wolstenholme","Chris Wolstenholme",""
"","","http://pt.wikipedia.org/wiki/Charles_Wardell_Stiles","","","","","","","","","","","","Charles Wardell Stiles","Charles Wardell Stiles",""
"","","http://pt.wikipedia.org/wiki/Philip_Rivers","","","","","","","","","","","","Philip Rivers","Philip Rivers",""
"","","http://pt.wikipedia.org/wiki/Heydar_Aliyev","","","","","","","","","","","","Heydar Aliyev","Heydar Alirza oglu Aliyev;;Heydər Əlirza oğlu Əliyev",""
"","","http://pt.wikipedia.org/wiki/Martín_Tovar_y_Tovar","","","","","","","","","","","","Martín Tovar y Tovar","Martín Tovar y Tovar",""
"","","http://pt.wikipedia.org/wiki/Rogelio_Domínguez","","","","","","","","","","","","Rogelio Domínguez","Rogelio Antonio Domínguez;;Rogelio Domínguez",""
"","","http://pt.wikipedia.org/wiki/Wojciech_Płocharski","","","","","","","","","","","","Wojciech Płocharski","",""
"","","http://pt.wikipedia.org/wiki/Leonardo_Xavier_Martins","","","","","","","","","","","","Leonardo Xavier Martins","Leonardo Martins",""
"","","http://pt.wikipedia.org/wiki/Youssouf_Hersi","","","","","","","","","","","","Youssouf Hersi","Youssouf Hersi",""
"","","http://pt.wikipedia.org/wiki/Fanis_Katergiannakis","","","","","","","","","","","","Fanis Katergiannakis","Fanis Katergiannakis;;Theofanis Katergiannakis",""
"","","http://pt.wikipedia.org/wiki/Teiji_Takagi","","","","","","","","","","","","Teiji Takagi","Teiji Takagi",""
"","","http://pt.wikipedia.org/wiki/João_Ortigão_Peres","","","","","","","","","","","","João Ortigão Peres","João Ortigão Peres",""
"","","http://pt.wikipedia.org/wiki/Suavegoda","","","","","","","","","","","","Suavegoda","Suavegoda",""
"","","http://pt.wikipedia.org/wiki/Etelbaldo_da_Mércia","","","","","","","","","","","","Etelbaldo da Mércia","Etelbaldo;;Æthelbald",""
"","","http://pt.wikipedia.org/wiki/Henry_Smith_(futebolista)","","","","","","","","","","","","Henry Smith (futebolista)","Henry George Smith;;Henry Smith",""
"","","http://pt.wikipedia.org/wiki/Paul_Karrer","","","","","","","","","","","","Paul Karrer","Paul Karrer",""
"","","http://pt.wikipedia.org/wiki/Vanessa_de_Oliveira","","","","","","","","","","","","Vanessa de Oliveira","Vanessa de Oliveira",""
"","","http://pt.wikipedia.org/wiki/João_Teodoro_Niehues","","","","","","","","","","","","João Teodoro Niehues","João Teodoro Niehues",""
"","","http://pt.wikipedia.org/wiki/Herbert_Fortier","","","","","","","","","","","","Herbert Fortier","Herbert Fortier",""
"","","http://pt.wikipedia.org/wiki/Thiago_Santos_(lutador)","","","","","","","","","","","","Thiago Santos (lutador)","Thiago Santos",""
"Luiz Guilherme Deliberador Favati","","http://pt.wikipedia.org/wiki/Luiz_Guilherme","","","","","","","","","","","","Luiz Guilherme","Luiz Guilherme",""
"","","http://pt.wikipedia.org/wiki/Sebastián_Mora","","","","","","","","","","","","Sebastián Mora","Sebastián Mora",""
"","","http://pt.wikipedia.org/wiki/Jerônimo_Vingt-un_Rosado_Maia","","","","","","","","","","","","Jerônimo Vingt-un Rosado Maia","Jerônimo Vingt-un Rosado Maia",""
"","","http://pt.wikipedia.org/wiki/Rose_Dougall","","","","","Rose Elinor Dougall","Rosay, Rosay Pipette","","","","","","Rose Dougall","Rose Dougall",""
"","","http://pt.wikipedia.org/wiki/Albert_Meyer","","","","","","","","","","","","Albert Meyer","Albert Meyer",""
"","","http://pt.wikipedia.org/wiki/Mitchell_Nye","","","","","","","","","","","","Mitchell Nye","Mitchell Nye",""
"","","http://pt.wikipedia.org/wiki/Mick_Thomson","","","","","Mickael Gordon Thomson","#7, Mr. Seven, Log","","","","","","Mick Thomson","Mick Thomson",""
"","","http://pt.wikipedia.org/wiki/Yrondu_Musavu-King","","","","","","","","","","","","Yrondu Musavu-King","Yrondu Musavu-King",""
"","","http://pt.wikipedia.org/wiki/Roger_Freedman","","","","","","","","","","","","Roger Freedman","Roger Freedman",""
"Chelsea Joy Handler","","http://pt.wikipedia.org/wiki/Chelsea_Handler","","","","","","","","","","","","Chelsea Handler","Chelsea Handler",""
"","","http://pt.wikipedia.org/wiki/Elena_Guerra","","","","","","","","","","","","Elena Guerra","Beata Elena Guerra",""
"","","http://pt.wikipedia.org/wiki/Mohamed_Morsi","","","","","","","","","","","","Mohamed Morsi","Mohamed Morsi;;محمد مرسى عيسى العياط",""
"","","http://pt.wikipedia.org/wiki/Antônio_Machado_Melo","","","","","","","","","","","","Antônio Machado Melo","Antônio Machado Melo",""
"","","http://pt.wikipedia.org/wiki/Carolina_de_Bourbon-Duas_Sicílias","","","","","","","","","","","","Carolina de Bourbon-Duas Sicílias","Carolina",""
"","","http://pt.wikipedia.org/wiki/Elizabeth_Gray_Vining","","","","","","","","","","","","Elizabeth Gray Vining","",""
"","","http://pt.wikipedia.org/wiki/Curtis_Martin","","","","","","","","","","","","Curtis Martin","Curtis Martin",""
"","","http://pt.wikipedia.org/wiki/Marcos_Vinícius_(lutador)","","","","","","","","","","","","Marcos Vinícius (lutador)","Marcos Vinícius",""
"","","http://pt.wikipedia.org/wiki/Orígenes","","","","","","","","","","","","Orígenes","Orígenes",""
"","","http://pt.wikipedia.org/wiki/Matthäus_Daniel_Pöppelmann","","","","","","","","","","","","Matthäus Daniel Pöppelmann","Matthäus Daniel Pöppelmann",""
"","","http://pt.wikipedia.org/wiki/Lou_Marini","","","","","","","","","","","","Lou Marini","Lou Marini",""
"","","http://pt.wikipedia.org/wiki/Samantha_Mumba","","","","","Samantha Tamania Anne Cecilia Mumba","","","","","","","Samantha Mumba","Samantha Mumba",""
"","","http://pt.wikipedia.org/wiki/Armin_Knab","","","","","","","","","","","","Armin Knab","Armin Knab",""
"","","http://pt.wikipedia.org/wiki/Lorne_Michaels","","","","","","","","","","","","Lorne Michaels","Lorne David Lipowitz;;Lorne Michaels",""
"","","http://pt.wikipedia.org/wiki/Luciano_Baiano","","","","","","Baiano","","","","","","Luciano Baiano","Luciano Baiano;;Luciano Ferreira dos Santos",""
"","","http://pt.wikipedia.org/wiki/Arílson_Gilberto_da_Costa","","","","","","","","","","","","Arílson Gilberto da Costa","Arílson;;Arílson Gilberto da Costa",""
"","","http://pt.wikipedia.org/wiki/Nick_Jonas","","","","","Nicholas Jerry Jonas","","","","","","","Nick Jonas","Nick Jonas",""
"","","http://pt.wikipedia.org/wiki/Dennis_Rodman","","","","","","The Worm (""o verme"")","","","","","","Dennis Rodman","Dennis Keith Rodman",""
"Francisco Amaro Rodrigues Adam","","http://pt.wikipedia.org/wiki/Francisco_Adam","","","","","","","","","","","","Francisco Adam","Francisco Adam",""
"","","http://pt.wikipedia.org/wiki/Frank_Høj","","","","","","","","","","","","Frank Høj","Frank Høj",""
"Bruno Trench Heder","","http://pt.wikipedia.org/wiki/Bruno_Trench_Heder","","","","","","","","","","","","Bruno Trench Heder","Bruno Heder",""
"","","http://pt.wikipedia.org/wiki/Rodolfo_Guaves","","","","","","","","","","","","Rodolfo Guaves","Rodolfo Guaves",""
"","","http://pt.wikipedia.org/wiki/Maria_Cunegundes_da_Saxónia","","","","","","","","","","","","Maria Cunegundes da Saxónia","Maria Cunegundes Doroteia Edviges Francisca Xaviera Florentina;;Maria Cunegundes da Saxónia",""
