"birthName","pseudonym","isPrimaryTopicOf","abbreviation","alternativeName","commonName","familyName","givenName","nick","surname","formerName","longName","dboName","originalName","label","foafName","alias"
"Kirsten Caroline Dunst","","http://pt.wikipedia.org/wiki/Kirsten_Dunst","","","","","","","","","","","","Kirsten Dunst","Kirsten Dunst",""
"","","http://pt.wikipedia.org/wiki/Vedran_Vinko","","","","","","","","","","","","Vedran Vinko","Vedran Vinko",""
"","","http://pt.wikipedia.org/wiki/Alberto_Dines","","","","","","","","","","","","Alberto Dines","",""
"","","http://pt.wikipedia.org/wiki/Bertram_Huppert","","","","","","","","","","","","Bertram Huppert","Bertram Huppert",""
"","","http://pt.wikipedia.org/wiki/Harrison_Schmitt","","","","","","","","","","","","Harrison Schmitt","Harrison Schmitt",""
"","","http://pt.wikipedia.org/wiki/Tony_MacAlpine","","","","","Tony Jeff MacAlpine","","","","","","","Tony MacAlpine","Tony MacAlpine",""
"","","http://pt.wikipedia.org/wiki/Carlos_Manuel_Rodrigues_de_Freitas","","","","","","","","","","","","Carlos Manuel Rodrigues de Freitas","Carlos Manuel Rodrigues de Freitas",""
"","","http://pt.wikipedia.org/wiki/Palaniappan_Chidambaram","","","","","","","","","","","","Palaniappan Chidambaram","Palaniappan Chidambaram;;பழனியப்பன் சிதம்பரம்",""
"","","http://pt.wikipedia.org/wiki/Courtney_Love","","","","","","","","","","","","Courtney Love","Courtney Love",""
"","","http://pt.wikipedia.org/wiki/Rogério_Bonato","","","","","","","","","","","","Rogério Bonato","Rogério Bonato;;Rogério Romano Bonato",""
"Whitney Cummings","","http://pt.wikipedia.org/wiki/Whitney_Cummings","","","","","","","","","","","","Whitney Cummings","Whitney Cummings",""
"","","http://pt.wikipedia.org/wiki/Dénes_Varga","","","","","","","","","","","","Dénes Varga","Dénes Varga",""
"","","http://pt.wikipedia.org/wiki/Edmundo_Ros","","","","","Edmundo William Ross","","","","","","","Edmundo Ros","Edmundo Ros",""
"","","http://pt.wikipedia.org/wiki/Cuitláhuac","","","","","","","","","","","","Cuitláhuac","Cuitláhuac;;kʷiˈt͡ɬawak",""
"","","http://pt.wikipedia.org/wiki/Bruno_Rios_Estradiote","","","","","","","","","","","","Bruno Rios Estradiote","Bruno Rios;;Bruno Rios Estradiote",""
"","","http://pt.wikipedia.org/wiki/Segundo_de_Non","","","","","","","","","","","","Segundo de Non","Segundo de Non",""
"Robert Dale McElhenney","","http://pt.wikipedia.org/wiki/Rob_McElhenney","","","","","","","","","","","","Rob McElhenney","Rob McElhenney",""
"","","http://pt.wikipedia.org/wiki/Peter_Mackenzie","","","","","","","","","","","","Peter Mackenzie","Peter MacKenzie",""
"","","http://pt.wikipedia.org/wiki/Gia_Long","","","","","","","","","","","","Gia Long","Gia Long;;Nguyễn Phúc Chủng;;Nguyễn Phúc Noãn;;Nguyễn Phúc Ánh",""
"","","http://pt.wikipedia.org/wiki/Harry_Jackson","","","","","","","","","","","","Harry Jackson","Harry Jackson",""
"","","http://pt.wikipedia.org/wiki/Ivan_Obradović","","","","","","","","","","","","Ivan Obradović","Ivan Obradović;;Иван Обрадовић",""
"","","http://pt.wikipedia.org/wiki/Eric_Liddell","","","","","","","","","","","","Eric Liddell","Eric Henry Liddell;;Eric Liddell",""
"","","http://pt.wikipedia.org/wiki/Tácito","","","","","","","","","","","","Tácito","Tácito",""
"","","http://pt.wikipedia.org/wiki/Renata_Abreu","","","","","","","","","","","","Renata Abreu","Renata Abreu",""
"","","http://pt.wikipedia.org/wiki/Henrique_Monteiro","","","","","","","","","","","","Henrique Monteiro","",""
"","","http://pt.wikipedia.org/wiki/Hans_Bennemann","","","","","","","","","","","","Hans Bennemann","Hans Bennemann",""
"Stefania LaVie Owen","","http://pt.wikipedia.org/wiki/Stefania_Owen","","","","","","","","","","","","Stefania Owen","Stefania Owen",""
"","","http://pt.wikipedia.org/wiki/Igor_Vovchanchyn","","","","","","","","","","","","Igor Vovchanchyn","Igor Vovchanchyn",""
"","","http://pt.wikipedia.org/wiki/Gui_Rebustini","","","","","Guilherme Rebustini","Gui","","","","","","Gui Rebustini","Gui Rebustini",""
"","","http://pt.wikipedia.org/wiki/Guilherme_de_Warenne,_1.º_Conde_Surrey","","","","","","","","","","","","Guilherme de Warenne, 1.º Conde Surrey","Guilherme de Warenne",""
"","","http://pt.wikipedia.org/wiki/Wilhelm_Barthlott","","","","","","","","","","","","Wilhelm Barthlott","Wilhelm Barthlott",""
"","","http://pt.wikipedia.org/wiki/Serguei_Mironov","","","","","","","","","","","","Serguei Mironov","Serguei Mironov",""
"","","http://pt.wikipedia.org/wiki/Vane_Pennell","","","","","","","","","","","","Vane Pennell","Vane Hungerford Pennell;;Vane Pennell",""
"","","http://pt.wikipedia.org/wiki/Christiane_Amanpour","","","","","","","","","","","","Christiane Amanpour","Christiane Amanpour",""
"","","http://pt.wikipedia.org/wiki/António_Cardoso","","","","","","","","","","","","António Cardoso","",""
"","","http://pt.wikipedia.org/wiki/Jacob_Palis","","","","","","","","","","","","Jacob Palis","Jacob Palis",""
"","","http://pt.wikipedia.org/wiki/Radegunda","","","","","","","","","","","","Radegunda","Santa Radegunda",""
"","","http://pt.wikipedia.org/wiki/David_Greene","","","","","","","","","","","","David Greene","Dai Greene",""
"","","http://pt.wikipedia.org/wiki/Lesya_Kalytovska","","","","","","","","","","","","Lesya Kalytovska","Lesya Kalytovska",""
"","","http://pt.wikipedia.org/wiki/Hans-Georg_Brandt","","","","","","","","","","","","Hans-Georg Brandt","Hans-Georg Brandt",""
"","","http://pt.wikipedia.org/wiki/Hans_Baindner","","","","","","","","","","","","Hans Baindner","Hans Baindner",""
"","","http://pt.wikipedia.org/wiki/Febrônia_de_Nísibis","","","","","","","","","","","","Febrônia de Nísibis","Santa Febrônia",""
"","","http://pt.wikipedia.org/wiki/Luiz_Alberto_Figueiredo","","","","","","","","","","","","Luiz Alberto Figueiredo","Luiz Alberto Figueiredo",""
"","","http://pt.wikipedia.org/wiki/José_Pereira_da_Graça","","","","","","","","","","","","José Pereira da Graça","José Pereira da Graça",""
"","","http://pt.wikipedia.org/wiki/Alcides_Bernal","","","","","","","","","","","","Alcides Bernal","Alcides Bernal",""
"","","http://pt.wikipedia.org/wiki/Sinhá_d'Amora","","","","","","","","","","","","Sinhá d'Amora","Fideralina Correia de Amora Maciel",""
"","","http://pt.wikipedia.org/wiki/Julee_Cruise","","","","","","","","","","","","Julee Cruise","Julee Criuse",""
"","","http://pt.wikipedia.org/wiki/Ryan_Patrick_Halligan","","","","","","","","","","","","Ryan Patrick Halligan","Ryan Halligan;;Ryan Patrick Halligan",""
"","","http://pt.wikipedia.org/wiki/Andoni_Goikoetxea","","","","","","","","","","","","Andoni Goikoetxea","Andoni Goikoetxea;;Andoni Goikoetxea Olaskoaga",""
"","","http://pt.wikipedia.org/wiki/Fiorella_D'Croz_Brusatin","","","","","","","","","","","","Fiorella D'Croz Brusatin","Fiorella D'Croz Brusatin",""
"","","http://pt.wikipedia.org/wiki/William_L._Marcy","","","","","","","","","","","","William L. Marcy","William L. Marcy",""
"","","http://pt.wikipedia.org/wiki/Dani_Black","","","","","Daniel Espíndola Black","","","","","","","Dani Black","Dani Black",""
"Alicia Liliana Estela Bruzzo","","http://pt.wikipedia.org/wiki/Alicia_Bruzzo","","","","","","","","","","","","Alicia Bruzzo","Alicia Bruzzo",""
"","","http://pt.wikipedia.org/wiki/Sticky_Fingaz","","","","","Kirk Stick Jones","Sticky Fingaz","","","","","","Sticky Fingaz","Stick Fingaz",""
"Frederick Dallas Cairns","","http://pt.wikipedia.org/wiki/Dallas_Cairns","","","","","","","","","","","","Dallas Cairns","Dallas Cairns",""
"","","http://pt.wikipedia.org/wiki/Hippolyte_Van_Den_Bosch","","","","","","","","","","","","Hippolyte Van Den Bosch","Hippolyte Van Den Bosch",""
"","","http://pt.wikipedia.org/wiki/Paul_Gabert","","","","","","","","","","","","Paul Gabert","Paul Gabert",""
"","","http://pt.wikipedia.org/wiki/António_Vicente_Ferreira","","","","","","","","","","","","António Vicente Ferreira","António Vicente Ferreira",""
"","","http://pt.wikipedia.org/wiki/Carlos_Manuel_Almeida_Marques","","","","","","Traquina","","","","","","Carlos Manuel Almeida Marques","Carlos Manuel;;Carlos Manuel Almeida Marques",""
"","","http://pt.wikipedia.org/wiki/Ulrich_Freiherr_von_Canstein","","","","","","","","","","","","Ulrich Freiherr von Canstein","Ulrich Freiherr von Canstein",""
"","","http://pt.wikipedia.org/wiki/Hatem_Trabelsi","","","","","","","","","","","","Hatem Trabelsi","Hatem Trabelsi;;حاتم الطرابلسي",""
"","","http://pt.wikipedia.org/wiki/Guilhermina_Carolina_da_Dinamarca","","","","","","","","","","","","Guilhermina Carolina da Dinamarca","Guilhermina Carolina",""
"","","http://pt.wikipedia.org/wiki/Arvis_Piziks","","","","","","","","","","","","Arvis Piziks","Arvis Piziks",""
"","","http://pt.wikipedia.org/wiki/Sergey_Kvochkin","","","","","","","","","","","","Sergey Kvochkin","Kvochkin;;Sergey Prokofyevich Kvochkin",""
"","","http://pt.wikipedia.org/wiki/Donizeti_Nogueira","","","","","","","","","","","","Donizeti Nogueira","Donizeti Nogueira",""
"","","http://pt.wikipedia.org/wiki/Antonina_Seredina","","","","","","","","","","","","Antonina Seredina","Antonina Aleksandrovna Seredina;;Antonina Seredina",""
"Bernardo de Melo Barreto Carvalho","","http://pt.wikipedia.org/wiki/Bernardo_Melo_Barreto","","","","","","","","","","","","Bernardo Melo Barreto","Bernardo Melo Barreto",""
"","","http://pt.wikipedia.org/wiki/Jean-Baptiste_Barla","","","","","","","","","","","","Jean-Baptiste Barla","Jean-Baptiste Barla",""
"","","http://pt.wikipedia.org/wiki/Zelão","","","","","","","","","","","","Zelão","Luiz Ricardo da Silva;;Zelão",""
"","","http://pt.wikipedia.org/wiki/Herbert_Honz","","","","","","","","","","","","Herbert Honz","Herbert Honz",""
"","","http://pt.wikipedia.org/wiki/Márcia_Jaqueline","","","","","","","","","","","","Márcia Jaqueline","Márcia Jaqueline",""
"","","http://pt.wikipedia.org/wiki/Mfulupimga_Nlando_Victor","","","","","","","","","","","","Mfulupimga Nlando Victor","Mfulupinga NLando Victor",""
"","","http://pt.wikipedia.org/wiki/Erich_Klawe","","","","","","","","","","","","Erich Klawe","Erich Klawe",""
"","","http://pt.wikipedia.org/wiki/Ariel_Ibagaza","","","","","","","","","","","","Ariel Ibagaza","Ariel Ibagaza;;Ariel Miguel Santiago Ibagaza",""
"","","http://pt.wikipedia.org/wiki/Deola","","","","","","Ex-MuralhaRubro-Negra","","","","","","Deola","Deola;;Eliton Deola",""
"","","http://pt.wikipedia.org/wiki/Aristeu_de_Queiroz","","","","","","","","","","","","Aristeu de Queiroz","Aristeu de Queiroz",""
"","","http://pt.wikipedia.org/wiki/Ana_Braga","","","","","","","","","","","","Ana Braga","Ana Maria Braga",""
"Donald Edward McNichol Sutherland","","http://pt.wikipedia.org/wiki/Donald_Sutherland","","","","","","","","","","","","Donald Sutherland","Donald Sutherland",""
"","","http://pt.wikipedia.org/wiki/Anne_Dudley","","","","","Anne Jennifer Beckingham","","","","","","","Anne Dudley","Anne Dudley",""
"","","http://pt.wikipedia.org/wiki/Giuseppe_Luigi_Assemani","","","","","","","","","","","","Giuseppe Luigi Assemani","Giuseppe Luigi Assemani",""
"","","http://pt.wikipedia.org/wiki/Waldemar_Menon","","","","","","","","","","","","Waldemar Menon","Waldemar Menon",""
"","","http://pt.wikipedia.org/wiki/Juliana_Kanyomozi","","","","","","","","","","","","Juliana Kanyomozi","Juliana Kanyomozi",""
"","","http://pt.wikipedia.org/wiki/Indio_Falconer_Downey","","","","","","","","","","","","Indio Falconer Downey","Indio Falconer Downey",""
"","","http://pt.wikipedia.org/wiki/Harry_James","","","","","Harry Haag James","","","","","","","Harry James","Harry James",""
"","","http://pt.wikipedia.org/wiki/Kormesij_da_Bulgária","","","","","","","","","","","","Kormesij da Bulgária","Kormesij da Bulgária;;Кормесий",""
"","","http://pt.wikipedia.org/wiki/Valentin_Stocker","","","","","","","","","","","","Valentin Stocker","Valentin Stocker",""
"","","http://pt.wikipedia.org/wiki/Haakon_II_da_Noruega","","","","","","","","","","","","Haakon II da Noruega","Haakon II;;Haakon Sigurdsson",""
"","","http://pt.wikipedia.org/wiki/Frederico_III_de_Saxe-Gota-Altemburgo","","","","","","","","","","","","Frederico III de Saxe-Gota-Altemburgo","Frederico III",""
"","","http://pt.wikipedia.org/wiki/Armin_Bačinović","","","","","","","","","","","","Armin Bačinović","Armin Bačinović",""
"","","http://pt.wikipedia.org/wiki/Thomas_Snow_Beck","","","","","","","","","","","","Thomas Snow Beck","Thomas Snow Beck",""
"","","http://pt.wikipedia.org/wiki/Mousa_Dembélé","","","","","","","","","","","","Mousa Dembélé","Mousa Dembélé;;Mousa Sidi Yaya Dembélé",""
"Cláudio Francisco Cunha","","http://pt.wikipedia.org/wiki/Cláudio_Cunha","","","","","","","","","","","","Cláudio Cunha","Cláudio Cunha",""
"","","http://pt.wikipedia.org/wiki/Lauren_Tom","","","","","","","","","","","","Lauren Tom","Lauren Tom",""
"","","http://pt.wikipedia.org/wiki/Brandon_Jay_McLaren","","","","","","","","","","","","Brandon Jay McLaren","Brandon Jay McLaren",""
"Eleonora Sonya Smith Jacquet","","http://pt.wikipedia.org/wiki/Sonya_Smith","","","","","","","","","","","","Sonya Smith","Sonya Smith",""
"","","http://pt.wikipedia.org/wiki/Adik_Mikaberidze","","","","","","Adik Mikaberidze","","","","","","Adik Mikaberidze","Ardalion Mikaberidze",""
"","","http://pt.wikipedia.org/wiki/Maiquel_Bento_da_Silva","","","","","","Gladiador","","","","","","Maiquel Bento da Silva","Maiquel;;Maiquel Bento da Silva",""
"","","http://pt.wikipedia.org/wiki/Helena_Costa","","","","","","","","","","","","Helena Costa","Helena Costa",""
"","","http://pt.wikipedia.org/wiki/Pelle_Kil","","","","","","","","","","","","Pelle Kil","Pelle Kil",""
"","","http://pt.wikipedia.org/wiki/Ronaldo_João_da_Silva","","","","","","","","","","","","Ronaldo João da Silva","Doutor Ronaldo",""
"","","http://pt.wikipedia.org/wiki/Miguel_Vieira","","","","","","","","","","","","Miguel Vieira","Miguel Vieira",""
"","","http://pt.wikipedia.org/wiki/Yuri_Yatsev","","","","","","","","","","","","Yuri Yatsev","Yuri Yatsev",""
"","","http://pt.wikipedia.org/wiki/Dante_Bianchi","","","","","","","","","","","","Dante Bianchi","(ou Jorge Duarte Dante Bianchi);;Dante Bianchi;;Dante Jorge Bianchi",""
"","","http://pt.wikipedia.org/wiki/Bijou_Phillips","","","","","","","","","","","","Bijou Phillips","Bijou Phillips",""
"","","http://pt.wikipedia.org/wiki/Annette_O'Toole","","","","","","","","","","","","Annette O'Toole","Annette O'Toole",""
"","","http://pt.wikipedia.org/wiki/Silvana_Koch-Mehrin","","","","","","","","","","","","Silvana Koch-Mehrin","Silvana Koch-Mehrin",""
"","","http://pt.wikipedia.org/wiki/Alejandro_Ramírez","","","","","","","","","","","","Alejandro Ramírez","Alejandro Junior Ramírez Zárate;;Alejandro Ramírez",""
"","","http://pt.wikipedia.org/wiki/Constantino_Maleino","","","","","","","","","","","","Constantino Maleino","Constantino Maleino",""
"","","http://pt.wikipedia.org/wiki/César_Leal","","","","","","","","","","","","César Leal","",""
"","","http://pt.wikipedia.org/wiki/Justiniano_II","","","","","","","","","","","","Justiniano II","Justiniano II",""
"","","http://pt.wikipedia.org/wiki/Antonio_Rodríguez_Salvador","","","","","","","","","","","","Antonio Rodríguez Salvador","",""
"","","http://pt.wikipedia.org/wiki/Isabel_Heredia","","","","","","","","","","","","Isabel Heredia","Isabel Heredia22px;;Sonia Isabel Heredia",""
"","","http://pt.wikipedia.org/wiki/László_Rédei","","","","","","","","","","","","László Rédei","László Rédei",""
"","","http://pt.wikipedia.org/wiki/Zara_Larsson","","","","","Zara Maria Larsson","","","","","","","Zara Larsson","Zara Larsson",""
"","","http://pt.wikipedia.org/wiki/Lionel_Belmore","","","","","","","","","","","","Lionel Belmore","Lionel Belmore",""
"","","http://pt.wikipedia.org/wiki/Dele_Adeleye","","","","","","","","","","","","Dele Adeleye","Dele Adeleye",""
"","","http://pt.wikipedia.org/wiki/Robert_Radosz","","","","","","","","","","","","Robert Radosz","Robert Radosz",""
"","","http://pt.wikipedia.org/wiki/Bobby_Robson","","","","","","","","","","","","Bobby Robson","Bobby Robson;;Sir Robert William Robson",""
"","","http://pt.wikipedia.org/wiki/Wilma_de_Aguiar","","","","","","","","","","","","Wilma de Aguiar","Wilma de Aguiar",""
"","","http://pt.wikipedia.org/wiki/Marcus_Faria_Figueiredo","","","","","","","","","","","","Marcus Faria Figueiredo","Marcus Faria Figueiredo",""
"","","http://pt.wikipedia.org/wiki/Kaarlo_Koskelo","","","","","","","","","","","","Kaarlo Koskelo","Kaarlo Anton Koskelo;;Kaarlo Koskelo",""
"","","http://pt.wikipedia.org/wiki/Satoshi_Tezuka","","","","","","","","","","","","Satoshi Tezuka","Satoshi Tezuka",""
"","","http://pt.wikipedia.org/wiki/Guilherme_de_Baden","","","","","","","","","","","","Guilherme de Baden","Guilherme de Baden",""
"","","http://pt.wikipedia.org/wiki/Luís_IX_de_França","","","","","","","","","","","","Luís IX de França","Luís IX",""
"","","http://pt.wikipedia.org/wiki/Alexandre_Ribeiro_(músico)","","","","","Alexandre Messias Alves Ribeiro","","","","","","","Alexandre Ribeiro (músico)","Alexandre Ribeiro",""
"","","http://pt.wikipedia.org/wiki/George_Baker_(ator)","","","","","","","","","","","","George Baker (ator)","George Baker",""
"","","http://pt.wikipedia.org/wiki/Pedro_Rosa_Mendes","","","","","","","","","","","","Pedro Rosa Mendes","",""
"","","http://pt.wikipedia.org/wiki/Leopold_Barschandt","","","","","","","","","","","","Leopold Barschandt","Leopold Barschandt",""
"","","http://pt.wikipedia.org/wiki/Caylian_Curtis","","","","","","Kathy Lee, Kateřina (Playmate), Kathy Birch, Kathy, Kitty, Katerina Stankova, Caylin","","","","","","Caylian Curtis","Caylian Curtis",""
"","","http://pt.wikipedia.org/wiki/Alexander_Lebedev","","","","","","","","","","","","Alexander Lebedev","",""
"","","http://pt.wikipedia.org/wiki/Donald_Keck","","","","","","","","","","","","Donald Keck","Donald B. Keck",""
"","","http://pt.wikipedia.org/wiki/Roger_Martin_du_Gard","","","","","","","","","","","","Roger Martin du Gard","",""
"","","http://pt.wikipedia.org/wiki/Winsor_McCay","","","","","","","","","","","","Winsor McCay","Winsor McCay;;Zenas Winsor McCay",""
"","","http://pt.wikipedia.org/wiki/Jonathan_Bellis","","","","","","Jonny","","","","","","Jonathan Bellis","Jonathan Bellis",""
"","","http://pt.wikipedia.org/wiki/Frances_Oldham_Kelsey","","","","","","","","","","","","Frances Oldham Kelsey","Frances Oldham Kelsey",""
"","","http://pt.wikipedia.org/wiki/Erich_Topp","","","","","","","","","","","","Erich Topp","Erich Topp",""
"","","http://pt.wikipedia.org/wiki/Kim_Graham","","","","","","","","","","","","Kim Graham","Kim Graham",""
"","","http://pt.wikipedia.org/wiki/Iaroslav_Yeudoqiumov","","","","","Ярослав Олександрович Євдокимов (uk.)","","","","","","","Iaroslav Yeudoqiumov","Iaroslav Yeudoqiumov",""
"","","http://pt.wikipedia.org/wiki/Michael_Kasha","","","","","","","","","","","","Michael Kasha","Michael Kasha",""
"","","http://pt.wikipedia.org/wiki/Jenny_Byrne","","","","","","","","","","","","Jenny Byrne","Jenny Byrne",""
"","","http://pt.wikipedia.org/wiki/Fabienne_St_Louis","","","","","","","","","","","","Fabienne St Louis","Fabienne Aline St Louis",""
"","","http://pt.wikipedia.org/wiki/Mehmed_VI","","","","","","","","","","","","Mehmed VI","Mehmed VI",""
"","","http://pt.wikipedia.org/wiki/Samantha_Murray","","","","","","","","","","","","Samantha Murray","Samantha Murray",""
"","","http://pt.wikipedia.org/wiki/Sergei_Fomin","","","","","","","","","","","","Sergei Fomin","Sergei Fomin",""
"","","http://pt.wikipedia.org/wiki/Angie_González","","","","","","","","","","","","Angie González","Angie González",""
"","","http://pt.wikipedia.org/wiki/Alicja_Rosolska","","","","","","","","","","","","Alicja Rosolska","Alicja Rosolska",""
"","","http://pt.wikipedia.org/wiki/Constantino_Diógenes","","","","","","","","","","","","Constantino Diógenes","Constantino Diógenes",""
"Isadore Freleng","","http://pt.wikipedia.org/wiki/Friz_Freleng","","","","","","","","","","","","Friz Freleng","Friz Freleng",""
"Peter Wilton Cushing","","http://pt.wikipedia.org/wiki/Peter_Cushing","","","","","","","","","","","","Peter Cushing","Peter Cushing",""
"","","http://pt.wikipedia.org/wiki/Takafumi_Ogura","","","","","","","","","","","","Takafumi Ogura","Takafumi Ogura",""
"","","http://pt.wikipedia.org/wiki/Jean-Étienne_Esquirol","","","","","","","","","","","","Jean-Étienne Esquirol","Jean-Étienne Esquirol",""
"","","http://pt.wikipedia.org/wiki/Teodoreto_de_Antioquia","","","","","","","","","","","","Teodoreto de Antioquia","São Teodoreto de Antioquia",""
"","","http://pt.wikipedia.org/wiki/Walter_Gordon_(físico)","","","","","","","","","","","","Walter Gordon (físico)","Walter Gordon",""
"","","http://pt.wikipedia.org/wiki/Anti-Clockwise","","","","","","","","","","","","Anti-Clockwise","Anti-Clockwise",""
"","","http://pt.wikipedia.org/wiki/William_Dib","","","","","","","","","","","","William Dib","William Dib",""
"","","http://pt.wikipedia.org/wiki/Maria_Feodorovna_(Dagmar_da_Dinamarca)","","","","","","","","","","","","Maria Feodorovna (Dagmar da Dinamarca)","Maria Feodorovna",""
"","","http://pt.wikipedia.org/wiki/Valentin_Verga","","","","","","","","","","","","Valentin Verga","Valentin Verga",""
"","","http://pt.wikipedia.org/wiki/Cacá_Amaral","","","","","","","","","","","","Cacá Amaral","Cacá Amaral",""
"Mary Woodward","","http://pt.wikipedia.org/wiki/Jane_Darwell","","","","","","","","","","","","Jane Darwell","Jane Darwell",""
"","","http://pt.wikipedia.org/wiki/Nicole_Marie_Appleton","","","","","Nicole Marie Appleton","","","","","","","Nicole Marie Appleton","Nicole Appleton",""
"","","http://pt.wikipedia.org/wiki/Henry_Wilde","","","","","","","","","","","","Henry Wilde","Henry Tingle Wilde;;Henry Wilde",""
"Mafalda Esteves Matos","","http://pt.wikipedia.org/wiki/Mafalda_Matos","","","","","","","","","","","","Mafalda Matos","Mafalda Matos",""
"","","http://pt.wikipedia.org/wiki/Vittorio_Marcelli","","","","","","","","","","","","Vittorio Marcelli","Vittorio Marcelli",""
"","","http://pt.wikipedia.org/wiki/The_R.O.C.","","","","","Bryan Jones","The R.O.C.;;r.o.c.","","","","","","The R.O.C.","The R.O.C.",""
"","","http://pt.wikipedia.org/wiki/Guga_Stroeter","","","","","Gustavo Cerqueira Stroeter","","","","","","","Guga Stroeter","Guga Stroeter",""
"","","http://pt.wikipedia.org/wiki/Diana_Mussa","","","","","","","","","","","","Diana Mussa","Diana Mussa",""
"","","http://pt.wikipedia.org/wiki/Quinto_Sulpício_Camerino_Cornuto","","","","","","","","","","","","Quinto Sulpício Camerino Cornuto","Quinto Sulpício Camerino Cornuto",""
"Susan Essman","","http://pt.wikipedia.org/wiki/Susie_Essman","","","","","","","","","","","","Susie Essman","Susie Essman",""
"","","http://pt.wikipedia.org/wiki/Frank_Klaus","","","","","","","","","","","","Frank Klaus","Frank Klaus",""
"","","http://pt.wikipedia.org/wiki/Eisa_Majrashi","","","","","","","","","","","","Eisa Majrashi","Eisa Majrashi",""
"","","http://pt.wikipedia.org/wiki/Hans_Ziegler","","","","","","","","","","","","Hans Ziegler","Hans Ziegler",""
"","","http://pt.wikipedia.org/wiki/Jorge_Jacaré","","","","","","","","","","","","Jorge Jacaré","Jorge Jacaré;;Jorge Luiz Silva da Cunha",""
"","","http://pt.wikipedia.org/wiki/Rubens_Ignácio_Vicência","","","","","","Rubão","","","","","","Rubens Ignácio Vicência","Rubens Ignácio Vicência;;Rubão",""
"","","http://pt.wikipedia.org/wiki/Marcelo_Viana","","","","","","","","","","","","Marcelo Viana","Marcelo Viana",""
"","","http://pt.wikipedia.org/wiki/Agostinho_Carrara","","","","","","","","","","","","Agostinho Carrara","Agostinho Carrara",""
