"birthName","pseudonym","isPrimaryTopicOf","abbreviation","alternativeName","commonName","familyName","givenName","nick","surname","formerName","longName","dboName","originalName","label","foafName","alias"
"","","http://pt.wikipedia.org/wiki/Sergio_Juste","","","","","","Sergi","","","","","","Sergio Juste","Sergi Juste;;Sergio Juste Marín",""
"","","http://pt.wikipedia.org/wiki/Ernst_Bunge","","","","","","","","","","","","Ernst Bunge","Ernst Bunge",""
"","","http://pt.wikipedia.org/wiki/Henrique,_Duque_de_Cumberland_e_Strathearn","","","","","","","","","","","","Henrique, Duque de Cumberland e Strathearn","Henrique",""
"","","http://pt.wikipedia.org/wiki/Jim_Parrack","","","","","","","","","","","","Jim Parrack","Jim Parrack",""
"","","http://pt.wikipedia.org/wiki/Mohieddin_Fikini","","","","","","","","","","","","Mohieddin Fikini","Mohieddin Fikini;;محي الدين فكيني",""
"","","http://pt.wikipedia.org/wiki/Erika_Salumäe","","","","","","","","","","","","Erika Salumäe","Erika Salumäe",""
"","","http://pt.wikipedia.org/wiki/Íris_Nascimento","","","","","","","","","","","","Íris Nascimento","Íris Nascimento",""
"","","http://pt.wikipedia.org/wiki/Zé_Vampir","","","","","","","","","","","","Zé Vampir","Zé Vampir",""
"","","http://pt.wikipedia.org/wiki/João_Santiago","","","","","João Santiago dos Reis","","","","","","","João Santiago","João Santiago",""
"","","http://pt.wikipedia.org/wiki/Georg_Rost","","","","","","","","","","","","Georg Rost","Georg Rost",""
"","","http://pt.wikipedia.org/wiki/Georg_Schmidt","","","","","","","","","","","","Georg Schmidt","Georg Schmidt",""
"","","http://pt.wikipedia.org/wiki/César_Bernardo_Dutra","","","","","","Cesinha.","","","","","","César Bernardo Dutra","César;;César Bernardo Dutra",""
"","","http://pt.wikipedia.org/wiki/Martim_Leitão","","","","","","","","","","","","Martim Leitão","Martim Leitão",""
"","","http://pt.wikipedia.org/wiki/Avigdor_Lieberman","","","","","","","","","","","","Avigdor Lieberman","Avigdor Lieberman",""
"","","http://pt.wikipedia.org/wiki/Fabio_Malberti","","","","","","","","","","","","Fabio Malberti","Fabio Malberti",""
"","","http://pt.wikipedia.org/wiki/Todd_Wells","","","","","","","","","","","","Todd Wells","Todd Wells",""
"","","http://pt.wikipedia.org/wiki/Serafim_Gonzalez","","","","","","","","","","","","Serafim Gonzalez","Serafim Gonzalez",""
"","","http://pt.wikipedia.org/wiki/Andreas_Wolf","","","","","","","","","","","","Andreas Wolf","Andreas Wolf",""
"","","http://pt.wikipedia.org/wiki/Luís_Valente_de_Oliveira","","","","","","","","","","","","Luís Valente de Oliveira","Luís Valente de Oliveira",""
"","","http://pt.wikipedia.org/wiki/Donald_Bitzer","","","","","","","","","","","","Donald Bitzer","Donald Bitzer",""
"","","http://pt.wikipedia.org/wiki/Frank_Southall","","","","","","","","","","","","Frank Southall","Frank Southall",""
"","","http://pt.wikipedia.org/wiki/Elizabeth_Armstrong","","","","","","","","","","","","Elizabeth Armstrong","Elizabeth ""Betsey"" Armstrong;;Elizabeth Armstrong",""
"","","http://pt.wikipedia.org/wiki/Warren_Farrell","","","","","","","","","","","","Warren Farrell","Warren Farrell",""
"","","http://pt.wikipedia.org/wiki/Graça_Carvalho","","","","","","","","","","","","Graça Carvalho","Maria da Graça Carvalho",""
"","","http://pt.wikipedia.org/wiki/Aílton_Graça","","","","","","","","","","","","Aílton Graça","Aílton Graça",""
"","","http://pt.wikipedia.org/wiki/Jill_Watson","","","","","","","","","","","","Jill Watson","Jill Marilynn Watson;;Jill Watson",""
"","","http://pt.wikipedia.org/wiki/Aldri_Anunciação","","","","","","","","","","","","Aldri Anunciação","Aldri Anunciação",""
"","","http://pt.wikipedia.org/wiki/José_Henrique_Tarço","","","","","","Zé Tarsso","","","","","","José Henrique Tarço","José Henrique Tasso;;Zé Tasso",""
"","","http://pt.wikipedia.org/wiki/Haakon_VII_da_Noruega","","","","","","","","","","","","Haakon VII da Noruega","Cristiano Frederico Carlos Jorge Valdemar Axel;;Haakon VII",""
"","","http://pt.wikipedia.org/wiki/Laurent_Filipe","","","","","Laurent Waegeli Sinde Filipe","","","","","","","Laurent Filipe","Laurent Filipe",""
"","","http://pt.wikipedia.org/wiki/Oskar-Hubert_Dennhardt","","","","","","","","","","","","Oskar-Hubert Dennhardt","Oskar-Hubert Dennhardt",""
"","","http://pt.wikipedia.org/wiki/Iman_bint_Al_Abdullah","","","","","","","","","","","","Iman bint Al Abdullah","Iman bint Al Abdullah;;Iman da Jordânia",""
"","","http://pt.wikipedia.org/wiki/Roman_Kienast","","","","","","","","","","","","Roman Kienast","Roman Kienast",""
"","","http://pt.wikipedia.org/wiki/Ji-Paraná_(futebolista)","","","","","","Ji-Paraná","","","","","","Ji-Paraná (futebolista)","Ji-Paraná;;Junior Felício Marques",""
"","","http://pt.wikipedia.org/wiki/Otto_Abetz","","","","","","","","","","","","Otto Abetz","Otto Abetz",""
"","","http://pt.wikipedia.org/wiki/Miguel_Lopes","","","","","","","","","","","","Miguel Lopes","Hugo Miguel Almeida Costa Lopes;;Miguel Lopes",""
"","","http://pt.wikipedia.org/wiki/Claudio_Suárez","","","","","","","","","","","","Claudio Suárez","Claudio Suárez;;Luis Claudio Suárez Sánchez",""
"","","http://pt.wikipedia.org/wiki/Tom_Hamilton","","","","","Thomas William Hamilton","","","","","","","Tom Hamilton","Tom Hamilton",""
"","","http://pt.wikipedia.org/wiki/Herbert_Walther","","","","","","","","","","","","Herbert Walther","Herbert Walther",""
"","","http://pt.wikipedia.org/wiki/Eric_Priest","","","","","","","","","","","","Eric Priest","Eric Priest",""
"","","http://pt.wikipedia.org/wiki/Guilherme_IV_de_Toulouse","","","","","","","","","","","","Guilherme IV de Toulouse","Guilherme IV de Toulouse",""
"","","http://pt.wikipedia.org/wiki/Václav_Šmídl","","","","","","","","","","","","Václav Šmídl","Václav Šmídl",""
"","","http://pt.wikipedia.org/wiki/Doug_Wimbish","","","","","","","","","","","","Doug Wimbish","Doug Wimbish",""
"","","http://pt.wikipedia.org/wiki/Charles_Sands","","","","","","","","","","","","Charles Sands","Charles Edward Sands;;Charles Sands",""
"","","http://pt.wikipedia.org/wiki/Beth_Bruno","","","","","Elizabeth de Araújo Marques","","","","","","","Beth Bruno","Beth Bruno",""
"","","http://pt.wikipedia.org/wiki/Ernani_Pires_Ferreira","","","","","","","","","","","","Ernani Pires Ferreira","Ernani Pires Ferreira",""
"","","http://pt.wikipedia.org/wiki/Elicarlos","","","","","","Menino Eli, Elimonstro","","","","","","Elicarlos","Elicarlos;;Elicarlos Souza Santos",""
"","","http://pt.wikipedia.org/wiki/Heinrich_Schmid","","","","","","","","","","","","Heinrich Schmid","Heinrich Schmid",""
"","","http://pt.wikipedia.org/wiki/Johannes_Bureus","","","","","","","","","","","","Johannes Bureus","",""
"","","http://pt.wikipedia.org/wiki/Delis_Ortiz","","","","","","","","","","","","Delis Ortiz","Delis Ortiz",""
"","","http://pt.wikipedia.org/wiki/Albert_Geoffroy_Saint-Hilaire","","","","","","","","","","","","Albert Geoffroy Saint-Hilaire","",""
"","","http://pt.wikipedia.org/wiki/Oscar_von_Sydow","","","","","","","","","","","","Oscar von Sydow","Oscar von Sydow",""
"","","http://pt.wikipedia.org/wiki/Marcelo_Rangel","","","","","","","","","","","","Marcelo Rangel","Marcelo Rangel",""
"","","http://pt.wikipedia.org/wiki/Silvia_Helena_Pitombeira","","","","","","Silvia","","","","","","Silvia Helena Pitombeira","Silvia;;Silvia Helena Araújo Pinheiro Pitombeira",""
"","","http://pt.wikipedia.org/wiki/Dina_Carroll","","","","","Geraldine Carroll","","","","","","","Dina Carroll","Dina Carroll",""
"","","http://pt.wikipedia.org/wiki/Diego_Domínguez_(ator)","","","","","Diego Domínguez Llort","","","","","","","Diego Domínguez (ator)","Diego Domínguez",""
"","","http://pt.wikipedia.org/wiki/Silvio_Rodrigues","","","","","","","","","","","","Silvio Rodrigues","Silvio Rodrigues",""
"","","http://pt.wikipedia.org/wiki/Cristóbal_Vergara","","","","","","Puyol azul","","","","","","Cristóbal Vergara","Cristóbal Alberto Vergara Maldonado;;Cristóbal Vergara",""
"","","http://pt.wikipedia.org/wiki/Sanne_Wevers","","","","","","","","","","","","Sanne Wevers","Sanne Wevers",""
"","","http://pt.wikipedia.org/wiki/Edna_Harrington","","","","","","","","","","","","Edna Harrington","Edna Harrington",""
"","","http://pt.wikipedia.org/wiki/Pavel_Nedvěd","","","","","","Mago Tcheco.","","","","","","Pavel Nedvěd","Pavel Nedvěd",""
"","","http://pt.wikipedia.org/wiki/Gérard_Janvion","","","","","","","","","","","","Gérard Janvion","Gérard Janvion",""
"","","http://pt.wikipedia.org/wiki/Friedrich_Strohmeyer","","","","","","","","","","","","Friedrich Strohmeyer","Friedrich Strohmeyer",""
"","","http://pt.wikipedia.org/wiki/Hubert_J._Farnsworth","","","","","","","","","","","","Hubert J. Farnsworth","Professor Farnsworth",""
"","","http://pt.wikipedia.org/wiki/Tony_Scalzo","","","","","","","","","","","","Tony Scalzo","Tony Scalzo",""
"","","http://pt.wikipedia.org/wiki/Bertrand_Russell","","","","","","","","","","","","Bertrand Russell","",""
"","","http://pt.wikipedia.org/wiki/Álex_López","","","","","","","","","","","","Álex López","Alejandro López Sánchez;;Alex López",""
"","","http://pt.wikipedia.org/wiki/Vladimir_Palmeira","","","","","","","","","","","","Vladimir Palmeira","Vladimir Palmeira",""
"Dawn Roma French","","http://pt.wikipedia.org/wiki/Dawn_French","","","","","","","","","","","","Dawn French","Dawn French",""
"","","http://pt.wikipedia.org/wiki/Aarão_Ferreira_de_Lacerda","","","","","","","","","","","","Aarão Ferreira de Lacerda","Aarão Ferreira de Lacerda",""
"","","http://pt.wikipedia.org/wiki/Ryu_Okada","","","","","","","","","","","","Ryu Okada","Ryu Okada",""
"","","http://pt.wikipedia.org/wiki/Jan_Domarski","","","","","","","","","","","","Jan Domarski","Jan Domarski",""
"","","http://pt.wikipedia.org/wiki/Esteliano_Pizzatto","","","","","","","","","","","","Esteliano Pizzatto","Esteliano Pizzatto Nascimento;;Pizzatto",""
"Noble Mark Johnson","","http://pt.wikipedia.org/wiki/Noble_Johnson","","","","","","Noble M. JohnsonMark Noble","","","","","","Noble Johnson","Noble Johnson","Noble M. JohnsonMark Noble"
"","","http://pt.wikipedia.org/wiki/Ikuo","","","","","渋谷郁央 (Shibutani Ikuo)","IKUO","","","","","","Ikuo","IKUO",""
"","","http://pt.wikipedia.org/wiki/Estefânia_de_Quinzanis","","","","","","","","","","","","Estefânia de Quinzanis","Beata Estefânia de Quinzanis,T.O.S.D.",""
"Noah Bryant Munck","","http://pt.wikipedia.org/wiki/Noah_Munck","","","","","","Noxik , Gibby","","","","","","Noah Munck","Noah Munck","Noxik , Gibby"
"","","http://pt.wikipedia.org/wiki/Alexandre_Faioli","","","","","","","","","","","","Alexandre Faioli","Alexandre Faioli;;Faioli",""
"","","http://pt.wikipedia.org/wiki/Sergio_Ortega","","","","","","","","","","","","Sergio Ortega","Sergio Ortega;;Sergio Ortega González",""
"","","http://pt.wikipedia.org/wiki/Sólon_Sales","","","","","Sólon Hanser Sales","","","","","","","Sólon Sales","Sólon Sales",""
