"birthName","pseudonym","isPrimaryTopicOf","abbreviation","alternativeName","commonName","familyName","givenName","nick","surname","formerName","longName","dboName","originalName","label","foafName","alias"
"","","http://pt.wikipedia.org/wiki/Robert_Taylor","","","","","","Spangler Arlington Brugh","","","","","","Robert Taylor","Robert Taylor","Spangler Arlington Brugh"
"","","http://pt.wikipedia.org/wiki/Ciara","","","","","Ciara Princess Harris","Ci Ci, The First Lady of Crunk, Princess of Crunk & B, The Princess","","","","","","Ciara","Ciara",""
"","","http://pt.wikipedia.org/wiki/Varazes_(tribuno)","","","","","","","","","","","","Varazes (tribuno)","Varazes",""
"","","http://pt.wikipedia.org/wiki/Charles_Forsyth","","","","","","","","","","","","Charles Forsyth","Charles Forsyth;;Charles G. Eric Forsyth",""
"","","http://pt.wikipedia.org/wiki/Johann_II_Bernoulli","","","","","","","","","","","","Johann II Bernoulli","Johann Bernoulli",""
"","","http://pt.wikipedia.org/wiki/Hatchepsut","","","","","","","","","","","","Hatchepsut","Hatchepsut",""
"","","http://pt.wikipedia.org/wiki/Alan_Heeger","","","","","","","","","","","","Alan Heeger","Alan Heeger",""
"","","http://pt.wikipedia.org/wiki/Victor_Villiger","","","","","","","","","","","","Victor Villiger","Victor Villiger",""
"","","http://pt.wikipedia.org/wiki/Ademir_Roque_Kaefer","","","","","","","","","","","","Ademir Roque Kaefer","Ademir;;Ademir Roque Kaefer",""
"Tricia Janine Helfer","","http://pt.wikipedia.org/wiki/Tricia_Helfer","","","","","","","","","","","","Tricia Helfer","Tricia Helfer",""
"","","http://pt.wikipedia.org/wiki/Chitose_Hajime","","","","","元ちとせ (Hajime, Chitose)","","","","","","","Chitose Hajime","Chitose Hajime;;元ちとせ",""
"","","http://pt.wikipedia.org/wiki/Princesa_Merida","","","","","","","","","","","","Princesa Merida","Princesa Merida","Merida DunBroch"
"Owen Patrick Joyner","","http://pt.wikipedia.org/wiki/Owen_Joyner","","","","","","","","","","","","Owen Joyner","Owen Joyner",""
"","","http://pt.wikipedia.org/wiki/David_Kostelecký","","","","","","","","","","","","David Kostelecký","David Kostelecký",""
"","","http://pt.wikipedia.org/wiki/Ranieri_(cantor)","","","","","Alexandre Nunes de Carvalho","","","","","","","Ranieri (cantor)","Ranieri",""
"","","http://pt.wikipedia.org/wiki/Marco_Cecchinato","","","","","","","","","","","","Marco Cecchinato","Marco Cecchinato",""
"","","http://pt.wikipedia.org/wiki/Tomo_Miličević","","","","","","","","","","","","Tomo Miličević","Tomislav Miličević",""
"","","http://pt.wikipedia.org/wiki/José_Nassif_Mokarzel","","","","","","","","","","","","José Nassif Mokarzel","José Nassif Mokarzel",""
"","","http://pt.wikipedia.org/wiki/Lil_X","","","","","Jeff Marcus","","","","","","","Lil X","Director X",""
"","","http://pt.wikipedia.org/wiki/Senad_Lulić","","","","","","","","","","","","Senad Lulić","Senad Lulić",""
"","","http://pt.wikipedia.org/wiki/Robert_Selbie_Clark","","","","","","","","","","","","Robert Selbie Clark","Robert Clark;;Robert Selbie Clark",""
"","","http://pt.wikipedia.org/wiki/Ken_Olsen","","","","","","","","","","","","Ken Olsen","Kenneth Olsen",""
"","","http://pt.wikipedia.org/wiki/Ewald_Baranek","","","","","","","","","","","","Ewald Baranek","Ewald Baranek",""
"","","http://pt.wikipedia.org/wiki/T-Bone_Burnett","","","","","Joseph Henry Burnett","","","","","","","T-Bone Burnett","T-Bone Burnett",""
"Isis Nable Valverde","","http://pt.wikipedia.org/wiki/Ísis_Valverde","","","","","","","","","","","","Ísis Valverde","Isis Valverde",""
"","","http://pt.wikipedia.org/wiki/Jonathan_Mazzola","","","","","","Jony","","","","","","Jonathan Mazzola","Jonathan Mazzola",""
"","","http://pt.wikipedia.org/wiki/Arie_Yaari","","","","","","","","","","","","Arie Yaari","Arie Yaari",""
"","","http://pt.wikipedia.org/wiki/Cneu_Séntio_Saturnino_(cônsul_em_41)","","","","","","","","","","","","Cneu Séntio Saturnino (cônsul em 41)","Cneu Séntio Saturnino",""
"","","http://pt.wikipedia.org/wiki/Baltasar_Álamos_de_Barrientos","","","","","","","","","","","","Baltasar Álamos de Barrientos","Baltasar Álamos de Barrientos",""
"","","http://pt.wikipedia.org/wiki/Dava_Savel","","","","","","","","","","","","Dava Savel","Dava Savel",""
"","","http://pt.wikipedia.org/wiki/Gérard_Brosselin","","","","","","","","","","","","Gérard Brosselin","Gérard Brosselin",""
"","","http://pt.wikipedia.org/wiki/Odd_Berg","","","","","","","","","","","","Odd Berg","Odd Berg",""
"","","http://pt.wikipedia.org/wiki/Maria_Vladimirovna_de_Staritsa","","","","","","","","","","","","Maria Vladimirovna de Staritsa","Maria Vladimirovna",""
"","","http://pt.wikipedia.org/wiki/John_Zorn","","","","","John Zorn","Dekoboko Hajime, Rav Tzizit","","","","","","John Zorn","John Zorn",""
"","","http://pt.wikipedia.org/wiki/Slobodan_Komljenović","","","","","","","","","","","","Slobodan Komljenović","Slobodan Komljenović;;Слободан Комљеновић",""
"","","http://pt.wikipedia.org/wiki/Klaus_Bretschneider","","","","","","","","","","","","Klaus Bretschneider","Klaus Bretschneider",""
"","","http://pt.wikipedia.org/wiki/Zulfiya_Zabirova","","","","","","","","","","","","Zulfiya Zabirova","Zulfiya Zabirova",""
"","","http://pt.wikipedia.org/wiki/Chuck_Behler","","","","","","","","","","","","Chuck Behler","Chuck Behler",""
"","","http://pt.wikipedia.org/wiki/Jennifer_Ayache","","","","","Jennifer Ayache","","","","","","","Jennifer Ayache","Jennifer Ayache",""
"","","http://pt.wikipedia.org/wiki/Andrés_Segovia","","","","","Andrés Torres Segovia","","","","","","","Andrés Segovia","Andrés Segovia",""
"","","http://pt.wikipedia.org/wiki/Heinz_Isler","","","","","","","","","","","","Heinz Isler","Heinz Isler",""
"","","http://pt.wikipedia.org/wiki/Érico_XIV_da_Suécia","","","","","","","","","","","","Érico XIV da Suécia","Érico XIV",""
"","","http://pt.wikipedia.org/wiki/Michał_Przysiężny","","","","","","","","","","","","Michał Przysiężny","Michał Przysiężny",""
"","","http://pt.wikipedia.org/wiki/Bobby_Hebb","","","","","Robert Von Hebb","","","","","","","Bobby Hebb","Bobby Hebb",""
"","","http://pt.wikipedia.org/wiki/Valery_Movchan","","","","","","","","","","","","Valery Movchan","Valery Movchan",""
"","","http://pt.wikipedia.org/wiki/Lazarus_Fuchs","","","","","","","","","","","","Lazarus Fuchs","Lazarus Fuchs",""
"","","http://pt.wikipedia.org/wiki/Georges_Conan","","","","","","","","","","","","Georges Conan","Georges Conan",""
"","","http://pt.wikipedia.org/wiki/Hilário_Januszewski","","","","","","","","","","","","Hilário Januszewski","Beato Hilário Januszewski,O.Carm.",""
"","","http://pt.wikipedia.org/wiki/David_Costabile","","","","","","Johnny French","","","","","","David Costabile","David Costabile","Johnny French"
"","","http://pt.wikipedia.org/wiki/Jeff_Coetzee","","","","","","","","","","","","Jeff Coetzee","Jeff Coetzee",""
"","","http://pt.wikipedia.org/wiki/Maria_de_Fátima_Nunes_Soares","","","","","","","","","","","","Maria de Fátima Nunes Soares","Fátima Nunes",""
"","","http://pt.wikipedia.org/wiki/Alan_Grieco","","","","","","","","","","","","Alan Grieco","Alan Grieco",""
"","","http://pt.wikipedia.org/wiki/Jacob_Banda","","","","","","","","","","","","Jacob Banda","Jacob Banda",""
"","","http://pt.wikipedia.org/wiki/Sérgio_Paulo_Rouanet","","","","","","","","","","","","Sérgio Paulo Rouanet","",""
"","","http://pt.wikipedia.org/wiki/Randy_Rhoads","","","","","Randall William Rhoads","Randy Rhoads","","","","","","Randy Rhoads","Sir Randall William Rhoads",""
"","","http://pt.wikipedia.org/wiki/João_Cantacuzeno_(pincernes)","","","","","","","","","","","","João Cantacuzeno (pincernes)","Andrônico Ducas Comneno Paleólogo",""
"","","http://pt.wikipedia.org/wiki/Johann_Christoph_Adelung","","","","","","","","","","","","Johann Christoph Adelung","",""
"","","http://pt.wikipedia.org/wiki/Adolfo_Frederico_da_Suécia","","","","","","","","","","","","Adolfo Frederico da Suécia","Adolfo Frederico",""
"","","http://pt.wikipedia.org/wiki/Alexandre_Zacchia","","","","","","","","","","","","Alexandre Zacchia","Alexandre Zacchia",""
"","","http://pt.wikipedia.org/wiki/Sandro_Preigschadt","","","","","","SandroGaúcho","","","","","","Sandro Preigschadt","Sandro Preigschadt;;Sandro Rogério Souto Preigschadt",""
"","","http://pt.wikipedia.org/wiki/Preto_Amaral","","","","","","","","","","","","Preto Amaral","José Augusto do Amaral;;Preto Amaral",""
"Maite Fernandez Domingo","","http://pt.wikipedia.org/wiki/Maite_Embil","","","","","","","","","","","","Maite Embil","Maite Embil",""
"","","http://pt.wikipedia.org/wiki/Emilio_Gómez","","","","","","","","","","","","Emilio Gómez","Emilio Gómez",""
"","","http://pt.wikipedia.org/wiki/Efrém_da_Síria","","","","","","","","","","","","Efrém da Síria","Santo Éfrem da Síria",""
"Desmond McMinn","","http://pt.wikipedia.org/wiki/Desmond_Jeans","","","","","","","","","","","","Desmond Jeans","Desmond Jeans",""
"","","http://pt.wikipedia.org/wiki/Florence_Malone","","","","","","","","","","","","Florence Malone","Florence Malone",""
"Natalie Talmadge","","http://pt.wikipedia.org/wiki/Natalie_Talmadge","","","","","","","","","","","","Natalie Talmadge","Natalie Talmadge",""
"","","http://pt.wikipedia.org/wiki/George_Watson","","","","","","","","","","","","George Watson","George Watson",""
"","","http://pt.wikipedia.org/wiki/Alfonso_Pérez","","","","","","","","","","","","Alfonso Pérez","Alfonso;;Alfonso Pérez Muñoz",""
"Julieta Ribeiro Barbosa","","http://pt.wikipedia.org/wiki/Suely_May","","","","","","","","","","","","Suely May","Suely May",""
"","","http://pt.wikipedia.org/wiki/Suzuka_Morita","","","","","","","","","","","","Suzuka Morita","Suzuka Morita;;森田 涼花 Morita Suzuka",""
"","","http://pt.wikipedia.org/wiki/Richard_Twiss","","","","","","","","","","","","Richard Twiss","Richard Twiss",""
"","","http://pt.wikipedia.org/wiki/José_Luis_Fernández","","","","","","","","","","","","José Luis Fernández","Fernández;;José Luis Fernández",""
"","","http://pt.wikipedia.org/wiki/Bárbara_Heliodora","","","","","","","","","","","","Bárbara Heliodora","Bárbara Heliodora;;Bárbara Heliodora Guilhermina da Silveira",""
"","","http://pt.wikipedia.org/wiki/Amílcar_Barbuy","","","","","","","","","","","","Amílcar Barbuy","Amílcar Barbuy",""
"","","http://pt.wikipedia.org/wiki/Oswaldo_Frossasco","","","","","","","","","","","","Oswaldo Frossasco","Oswaldo Frossasco",""
"","","http://pt.wikipedia.org/wiki/Assunta_Marchetti","","","","","","","","","","","","Assunta Marchetti","Beata Assunta Marchetti",""
"","","http://pt.wikipedia.org/wiki/José_Lino_Grünewald","","","","","","","","","","","","José Lino Grünewald","",""
"","","http://pt.wikipedia.org/wiki/Rogier_Hofman","","","","","","","","","","","","Rogier Hofman","Rogier Hofman",""
"","","http://pt.wikipedia.org/wiki/Theophanis_Lamboukas","","","","","Theophanis Lamboukas","","","","","","","Theophanis Lamboukas","Théo Sarapo",""
"","","http://pt.wikipedia.org/wiki/Sukra","","","","","","","","","","","","Sukra","Sukra",""
"","","http://pt.wikipedia.org/wiki/Martin_Retov","","","","","","","","","","","","Martin Retov","Martin Retov",""
"","","http://pt.wikipedia.org/wiki/Cláudio_Jaborandy","","","","","","","","","","","","Cláudio Jaborandy","Cláudio Jaborandy",""
"","","http://pt.wikipedia.org/wiki/Cristóbal_María_Hicken","","","","","","","","","","","","Cristóbal María Hicken","Cristóbal María Hicken;;Hicken",""
"","","http://pt.wikipedia.org/wiki/Terrassa_Futbol_Club","","","","","","","","","","","","Terrassa Futbol Club","Aguilar;;Albert Aybar;;Alberto Rodríguez;;Antonio Tomillo;;Blas Vílchez;;David Relaño;;Fali;;Guillem Martí;;Iván Boniquet;;Jacob Samba Ba;;Jordi Martínez;;José Ramírez;;Julio De Dios;;Matías Aguirregaray;;Nauzet Fernández;;Pau Torres;;Raúl Pérez;;Raúl Torres;;Roger Giribet;;Victor Curto;;Víctor Morillo;;Óscar Céspedes;;Óscar Sierra",""
"","","http://pt.wikipedia.org/wiki/Maddy_O'Reilly","","","","","","Maddy Oreilly, Maddy O'Reily, Savannah","","","","","","Maddy O'Reilly","Maddy O'Reilly",""
"Christian Coulson '","","http://pt.wikipedia.org/wiki/Christian_Coulson","","","","","","","","","","","","Christian Coulson","Christian Coulson",""
"","","http://pt.wikipedia.org/wiki/Dietrich_Giersberg","","","","","","","","","","","","Dietrich Giersberg","Dietrich Giersberg",""
"","","http://pt.wikipedia.org/wiki/Bertie_Peacock","","","","","","","","","","","","Bertie Peacock","Bertie Peacock;;John Robert Peacock",""
"","","http://pt.wikipedia.org/wiki/Fernão_Gonçalves","","","","","","","","","","","","Fernão Gonçalves","Fernão Gonzalez;;Fernão Gonçalves",""
"Sueli de Fátima Aoki","","http://pt.wikipedia.org/wiki/Sueli_Aoki","","","","","","","","","","","","Sueli Aoki","Sueli Aoki",""
"","","http://pt.wikipedia.org/wiki/Hideo_Madarame","","","","","","","","","","","","Hideo Madarame","Hideo Madarame",""
"","","http://pt.wikipedia.org/wiki/David_Arnold","","","","","","","","","","","","David Arnold","David Arnold",""
"","","http://pt.wikipedia.org/wiki/José_Bernardino_de_Portugal_e_Castro","","","","","","","","","","","","José Bernardino de Portugal e Castro","José Bernardino de Portugal e Castro","Marquês de Valença"
"","","http://pt.wikipedia.org/wiki/Luis_Gustavo_Ledes","","","","","","Gugu","","","","","","Luis Gustavo Ledes","Luis Gustavo;;Luis Gustavo Ledes Evangelista dos Santos",""
"","","http://pt.wikipedia.org/wiki/Vlasios_Maras","","","","","","","","","","","","Vlasios Maras","Vlasios Maras;;Βλάσης Μάρας",""
"","","http://pt.wikipedia.org/wiki/Billy_Lush","","","","","","","","","","","","Billy Lush","Billy Lush",""
"","","http://pt.wikipedia.org/wiki/Imperador_Seinei","","","","","","","","","","","","Imperador Seinei","Imperador Seinei",""
"","","http://pt.wikipedia.org/wiki/Darwin_Torres","","","","","","Vampiro","","","","","","Darwin Torres","Darwin Fabián Torres Alonso;;Darwin Torres",""
"","","http://pt.wikipedia.org/wiki/Gotoku_Sakai","","","","","","","","","","","","Gotoku Sakai","Gotoku Sakai",""
"","","http://pt.wikipedia.org/wiki/Urosh_I_da_Ráscia","","","","","","","","","","","","Urosh I da Ráscia","Uros I Nemanjic;;Uros I Nemânica",""
"","","http://pt.wikipedia.org/wiki/Fernando_I_da_Romênia","","","","","","","","","","","","Fernando I da Romênia","Fernando I",""
"","","http://pt.wikipedia.org/wiki/Denisse_de_Kalafe","","","","","","","","","","","","Denisse de Kalafe","Denisse de Kalafe",""
"","","http://pt.wikipedia.org/wiki/Enrique_Vera","","","","","","Rambert","","","","","","Enrique Vera","Enrique Daniel Vera;;Enrique Vera",""
"","","http://pt.wikipedia.org/wiki/Julen_Lopetegui","","","","","","","","","","","","Julen Lopetegui","Julen Lopetegui;;Julen Lopetegui Argote",""
"","","http://pt.wikipedia.org/wiki/Tatyana_Gracheva","","","","","","","","","","","","Tatyana Gracheva","Tatyana Aleksandrovna Gracheva;;Tatyana Gracheva22px",""
"Davis Cleveland","","http://pt.wikipedia.org/wiki/Davis_Cleveland","","","","","","Davis, Dave","","","","","","Davis Cleveland","Davis Cleveland","Davis, Dave"
"","","http://pt.wikipedia.org/wiki/Anthony_Knapp","","","","","","","","","","","","Anthony Knapp","Anthony Knapp",""
"","","http://pt.wikipedia.org/wiki/Johnny_Ace","","","","","John Marshall Alexander, Jr.","Johnny Ace","","","","","","Johnny Ace","Johnny Ace",""
"","","http://pt.wikipedia.org/wiki/Claude_Onesta","","","","","","","","","","","","Claude Onesta","Claude Onesta",""
"","","http://pt.wikipedia.org/wiki/Juan_Antonio_Bardem","","","","","","J. Antonio Bardem, J.A. Bardem, Juan Bardem, Juan Antonio Barden","","","","","","Juan Antonio Bardem","Juan Antonio Bardem","J. Antonio Bardem, J.A. Bardem, Juan Bardem, Juan Antonio Barden"
"","","http://pt.wikipedia.org/wiki/Koji_Igarashi","","","","","","","","","","","","Koji Igarashi","Koji Igarashi",""
"","","http://pt.wikipedia.org/wiki/Harald_Cramér","","","","","","","","","","","","Harald Cramér","Harald Cramér",""
"","","http://pt.wikipedia.org/wiki/Alfredo_Carneiro_da_Cunha","","","","","","","","","","","","Alfredo Carneiro da Cunha","",""
"","","http://pt.wikipedia.org/wiki/Paulo_Francis","","","","","","","","","","","","Paulo Francis","Franz Paul Trannin da Matta Heilborn;;Paulo Francis",""
"","","http://pt.wikipedia.org/wiki/Papa_Sisínio","","","","","","","","","","","","Papa Sisínio","",""
"","","http://pt.wikipedia.org/wiki/Jules_Galibert","","","","","","","","","","","","Jules Galibert","Jules Galibert",""
"","","http://pt.wikipedia.org/wiki/John_Lennon","","","","","John Winston Lennon;;John Winston Ono Lennon (depois de casado)","","","","","","","John Lennon","John Lennon",""
"","","http://pt.wikipedia.org/wiki/Christoforos_Liontakis","","","","","","","","","","","","Christoforos Liontakis","",""
"","","http://pt.wikipedia.org/wiki/Luis_Alberto_Gutiérrez","","","","","","Matraca,Guti","","","","","","Luis Alberto Gutiérrez","Luis Alberto Gutiérrez Herrera;;Luis Gutiérrez",""
"","","http://pt.wikipedia.org/wiki/Taras_Shevchenko","","","","","","","","","","","","Taras Shevchenko","Taras Hryhorovych Shevchenko;;Taras Shevchenko",""
"","","http://pt.wikipedia.org/wiki/Kekko_Fornarelli","","","","","Kekko Fornarelli","","","","","","","Kekko Fornarelli","Kekko Fornarelli",""
"","","http://pt.wikipedia.org/wiki/Lyubomyr_Polatayko","","","","","","","","","","","","Lyubomyr Polatayko","Lyubomyr Polatayko",""
"","","http://pt.wikipedia.org/wiki/Harold_Ade","","","","","","","","","","","","Harold Ade","Harold Ade",""
"","","http://pt.wikipedia.org/wiki/João_Avelino_Gomes","","","","","","71;;VelhoCigano;;VelhoFeiticeiro;;VelhoMestre","","","","","","João Avelino Gomes","João Avelino;;João Avelino Gomes",""
"","","http://pt.wikipedia.org/wiki/Yara_Bernette","","","","","Bernette Epstein","","","","","","","Yara Bernette","Yara Bernette",""
"","","http://pt.wikipedia.org/wiki/Hermógenes_López","","","","","","","","","","","","Hermógenes López","Hermógenes López",""
"","","http://pt.wikipedia.org/wiki/José_Florentino_de_Sá_Bittencourt","","","","","","","","","","","","José Florentino de Sá Bittencourt","José Florentino de Sá Bittencourt",""
"","","http://pt.wikipedia.org/wiki/Pedro_III_da_Rússia","","","","","","","","","","","","Pedro III da Rússia","Pedro Fiodorovich Romanov;;Pedro III",""
"","","http://pt.wikipedia.org/wiki/Giorgos_Niklitsiotis","","","","","","","","","","","","Giorgos Niklitsiotis","Giorgos Niklitsiotis",""
"","","http://pt.wikipedia.org/wiki/Joyce_Smith","","","","","","","","","","","","Joyce Smith","Joyce Smith",""
"","","http://pt.wikipedia.org/wiki/Rila_Fukushima","","","","","","","","","","","","Rila Fukushima","Rila Fukushima",""
"","","http://pt.wikipedia.org/wiki/Pantaleão_da_Silva_Pessoa","","","","","","","","","","","","Pantaleão da Silva Pessoa","Pantaleão Pessoa",""
"","","http://pt.wikipedia.org/wiki/Olavo_I_da_Dinamarca","","","","","","","","","","","","Olavo I da Dinamarca","Olavo I",""
"Toni Bertorelli","","http://pt.wikipedia.org/wiki/Toni_Bertorelli","","","","","","","","","","","","Toni Bertorelli","Toni Bertorelli",""
"","","http://pt.wikipedia.org/wiki/Carl_Grimes","","","","","","","","","","","","Carl Grimes","Carl Grimes",""
"","","http://pt.wikipedia.org/wiki/Francisco_Pérez_(ciclista_nascido_em_1934)","","","","","","","","","","","","Francisco Pérez (ciclista nascido em 1934)","Francisco Pérez",""
"","","http://pt.wikipedia.org/wiki/Nabucodonosor_IV","","","","","","","","","","","","Nabucodonosor IV","Nabucodonosor IV",""
"","","http://pt.wikipedia.org/wiki/Anne_Woyernowski","","","","","","","","","","","","Anne Woyernowski","Anne Woyernowski",""
"","","http://pt.wikipedia.org/wiki/Benjamín_Rojas","","","","","","Benja ou Nano","","","","","","Benjamín Rojas","Benjamín Rojas","Benja ou Nano"
"","","http://pt.wikipedia.org/wiki/Giuliano_Stroe","","","","","","","","","","","","Giuliano Stroe","Giuliano Stroe",""
"","","http://pt.wikipedia.org/wiki/Pascal_Poisson","","","","","","","","","","","","Pascal Poisson","Pascal Poisson",""
"Kiernan Shipka Brennan","","http://pt.wikipedia.org/wiki/Kiernan_Shipka","","","","","","Kiki Shipka","","","","","","Kiernan Shipka","Kiernan Shipka","Kiki Shipka"
"","","http://pt.wikipedia.org/wiki/Stéphane_Ruffier","","","","","","","","","","","","Stéphane Ruffier","Stéphane Ruffier",""
"","","http://pt.wikipedia.org/wiki/Ota_(esposa_de_Arnulfo_da_Caríntia)","","","","","","","","","","","","Ota (esposa de Arnulfo da Caríntia)","Ota",""
"","","http://pt.wikipedia.org/wiki/Nicholas_Hilliard","","","","","","","","","","","","Nicholas Hilliard","Nicolas Hilliard",""
"","","http://pt.wikipedia.org/wiki/Aureliano_de_Arles","","","","","","","","","","","","Aureliano de Arles","Santo Aureliano",""
"","","http://pt.wikipedia.org/wiki/Januário_Garcia_Leal_Sobrinho","","","","","","","","","","","","Januário Garcia Leal Sobrinho","Januário Garcia Leal","Januário Garcia Leal Sobrinho"
"","","http://pt.wikipedia.org/wiki/Hernán_Díaz","","","","","","Hormiga","","","","","","Hernán Díaz","Hernán Díaz;;Hernán Edgardo Díaz",""
"","","http://pt.wikipedia.org/wiki/Becca_Lopes","","","","","Wandemberg Lopes da Silva","","","","","","","Becca Lopes","Becca Lopes",""
"","","http://pt.wikipedia.org/wiki/Lucas_Rafael_Araújo_Lima","","","","","","LL20, Beckham, Reus da Vila","","","","","","Lucas Rafael Araújo Lima","Lucas Lima;;Lucas Rafael Araújo Lima",""
"","","http://pt.wikipedia.org/wiki/Márcio_Fernandes","","","","","","","","","","","","Márcio Fernandes","Márcio Fernandes;;Márcio Fernandes Figueiredo",""
"","","http://pt.wikipedia.org/wiki/Maria_Kryuchkova","","","","","","Marioucha","","","","","","Maria Kryuchkova","Maria Kruchkova;;Maria Yevgenyevna Kryuchkova;;Мария Крючкова",""
"","","http://pt.wikipedia.org/wiki/Rui_Palmeira","","","","","","","","","","","","Rui Palmeira","Rui Soares Palmeira",""
"","","http://pt.wikipedia.org/wiki/Raíssa_Gorbachova","","","","","","","","","","","","Raíssa Gorbachova","",""
"","","http://pt.wikipedia.org/wiki/Maria_Carta","","","","","","","","","","","","Maria Carta","(Ordem do Mérito da República Italiana);;Maria Carta",""
"","","http://pt.wikipedia.org/wiki/Rodrigo_Garcia","","","","","","","","","","","","Rodrigo Garcia","Rodrigo Garcia",""
"","","http://pt.wikipedia.org/wiki/William_R._Sears","","","","","","","","","","","","William R. Sears","William Rees Sears",""
"","","http://pt.wikipedia.org/wiki/María_Jordá_Botella","","","","","","","","","","","","María Jordá Botella","Beata María Jordá Botella",""
"","","http://pt.wikipedia.org/wiki/Lista_de_monarcas_do_Butão","","","","","","","","","","","","Lista de monarcas do Butão","Jigme Khesar Namgyal Wangchuck",""
"","","http://pt.wikipedia.org/wiki/Roberta_Close","","","","","","","","","","","","Roberta Close","Roberta Close;;Roberta Gambine Moreira",""
"","","http://pt.wikipedia.org/wiki/Sara_Nordenstam","","","","","","","","","","","","Sara Nordenstam","Sara Nordenstam",""
"","","http://pt.wikipedia.org/wiki/Santa_Cecília","","","","","","","","","","","","Santa Cecília","Santa Cecília",""
"","","http://pt.wikipedia.org/wiki/Joan_Sutherland","","","","","Joan Alston Sutherland","La Stupenda","","","","","","Joan Sutherland","Joan Sutherland",""
"","","http://pt.wikipedia.org/wiki/Gyula_Grosics","","","","","","Fekete párduc (Pantera negra)","","","","","","Gyula Grosics","Grosics;;Gyula Grosics",""
"","","http://pt.wikipedia.org/wiki/John_Davis_(marinheiro)","","","","","","","","","","","","John Davis (marinheiro)","John Davis",""
"","","http://pt.wikipedia.org/wiki/Ado_de_Vienne","","","","","","","","","","","","Ado de Vienne","Santo Ado",""
"","","http://pt.wikipedia.org/wiki/Flávia_Garrafa","","","","","","","","","","","","Flávia Garrafa","Flávia Garrafa",""
"","","http://pt.wikipedia.org/wiki/Pierre_Janet","","","","","","","","","","","","Pierre Janet","Pierre Janet;;Pierre-Marie-Félix Janet",""
"Ângela Regina Vieira","","http://pt.wikipedia.org/wiki/Ângela_Vieira","","","","","","","","","","","","Ângela Vieira","Ângela Vieira",""
"","","http://pt.wikipedia.org/wiki/Trey_Hardee","","","","","","","","","","","","Trey Hardee","James ""Trey"" Hardee;;Trey Hardee",""
